index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)"
"(-3.9898989898989896, -2.0)",(0.0037819701692849493-0.0010324945201696085j),(0.0018172736315130954-0.007767878385640418j),(-0.007377631550919266+0.002853035686330274j),(0.008588621992187387+0.004690795670184138j),(-0.0006049669614180127-0.007861762051282755j),(-0.006553408327703144+0.004703359596009704j),(0.007926887387482774+0.010346004185956829j),(0.010883025044411111-0.006214641764860845j),(-0.001073939665192937-0.01506335478192428j),(-0.007842402142285904-0.012000182597068478j),(-0.007697014605821196-0.013041646683399653j),(0.0010138605223227889-0.01264439708052131j),(0.013700371910705871-0.005049341537869437j),(0.0010558577526676035+0.01297902911465291j),(-0.010265854106427786+0.0003364870495332273j),(0.0069587373243430554-0.00639081537968319j),(0.00242510748914051+0.009290909856133223j),(-0.00809400790259648-0.002168298586871532j),(0.0050590309424447385-0.009941211035158245j),(0.008500108063752865+0.008799151872684697j),(-0.007164674795665776+0.007761344069558907j),(-0.009980820936792109-0.0035196779428578197j),(-0.0032309196643575205-0.011380072425017568j),(0.002888076426124076-0.011759487947453988j),(0.004340895361939638-0.011700607781885527j),(0.0019478085085706108-0.012602251145670505j),(-0.005066678689677618-0.00972589419142171j),(-0.011254961789652657-0.001157965594426884j),(-0.00467426001404117+0.008196511861230825j),(0.006256896176175527+0.006232767160877471j)
"(-3.888888888888889, -2.0)",(0.0018527395035969133-0.003739868612865296j),(-0.0022735969972870803-0.006382193744148144j),(-0.0014314849152075079+0.006501133770077635j),(0.008981406247479767+8.37833437708016e-05j),(-0.006391476555398132-0.004822647758596326j),(-0.0025388661585047873+0.012279559721772413j),(0.010884215209074259+0.0020378295094028095j),(0.0026450752931040902-0.013001378241153312j),(-0.011325249896205671-0.0077800421635720205j),(-0.012340831367599784-0.0010820263133596584j),(-0.01634117157074706-0.0026378580256097963j),(-0.010481665065700854-0.010190944807004408j),(0.004547519773873738-0.010748327335826665j),(0.008113789671552+0.004304167513987863j),(-0.006732280788060828+0.008749892109080983j),(-0.005218449788194895-0.010863666209399462j),(0.00928225377643153+0.0032071039802122345j),(-0.0050403257991034+0.00631218719708086j),(-0.005273669849158949-0.009620491972301318j),(0.00980017093080136-0.0009119580564542189j),(0.0021272712088803887+0.010289935910072986j),(-0.011001960223546351+0.005641331187583131j),(-0.010479776056370968-0.003943220597137952j),(-0.007751568566757065-0.009841374000096123j),(-0.005368828115112663-0.009376565846758077j),(-0.008187527339234576-0.009203125365414525j),(-0.010322499666338544-0.002129752272408911j),(-0.007827726676902836+0.006115583062445257j),(0.005152422601389816+0.009013365472490625j),(0.0025208146342390147+0.001295183919098089j)
"(-3.787878787878788, -2.0)",(-0.0015050119762680706-0.003570557341660111j),(-0.005883418866489772-0.0029428219169820623j),(0.0018967752328018885+0.008412675567003118j),(0.004261290880266005-0.00715807392701604j),(-0.011206771051279617+0.00016141439175917927j),(0.0024236613799410696+0.009385698130978061j),(0.008914445853828104-0.004943779049320731j),(-0.007317663005484428-0.011434075394130421j),(-0.01323181384616717+0.003431179687228356j),(-0.009602193840547243+0.00977140955956548j),(-0.010375766049961472+0.009858182152147371j),(-0.013874415500430805+0.003070380581257642j),(-0.0068064067746008055-0.011354600153824631j),(0.0068626684309336045-0.005844717192767605j),(0.0016534591168116631+0.008186139537548176j),(-0.00892495305307018-0.0028284925948142948j),(0.006139857788406574-0.007445934790085061j),(0.0007425834197881878+0.00837867796749786j),(-0.008185650020436022-0.0021102330897645773j),(0.0032520763394689716-0.008395965854665245j),(0.007222223217490009+0.004782659707466944j),(-0.001368117377833475+0.013643221663492204j),(-0.009996879758965405+0.006060542934677221j),(-0.013593499931544442+7.250009849293416e-05j),(-0.011752439065738095-0.001681419637658785j),(-0.011074551019516748+0.0008539392361693952j),(-0.008918815892943271+0.0069437847395558095j),(-0.0012691418742865868+0.009438265579239463j),(0.009332952262952578+0.0024390701244352037j),(0.0027469488044565378-0.0009951089867863863j)
"(-3.686868686868687, -2.0)",(-0.003574394708049952-0.001425564096140167j),(-0.006993205542773361+0.003812327580032607j),(0.008525508333878854+0.004162341720903021j),(9.082626782370671e-05-0.011930836170550994j),(-0.009135818481586231+0.005457401470289338j),(0.010259663563379151+0.0024372230028986805j),(0.002204716253753758-0.011466310983999781j),(-0.010598973609057075+0.0007612842845286701j),(-0.006758521990475954+0.011730990217914062j),(0.001269014719538777+0.01366877043396319j),(0.001271726047554968+0.012375780020928089j),(-0.005508762031640802+0.013331927188681756j),(-0.01269823412894063-9.273956139227606e-05j),(0.0013591064278191706-0.009678651021774948j),(0.010901350927594582+0.0016154317813013744j),(-0.008284340160690124+0.006075218112639219j),(-0.0036778918399910437-0.0071674364942008965j),(0.006199889576711746+0.0047825188713619465j),(-0.005400505500818355+0.0058436004354496755j),(-0.006550372782629103-0.010769406890307262j),(0.00671538453569173-0.005259789479078865j),(0.007899726083872767+0.007510816512530666j),(-0.0011415788081282428+0.010919650200296971j),(-0.006851774351573198+0.009192233557552254j),(-0.00925843597551647+0.008366309782221413j),(-0.008498232946473842+0.011049167116372912j),(-0.000368814063202915+0.010253712791660537j),(0.006733671667843519+0.006154324027219322j),(0.008142149227764788-0.0037773454793286736j),(0.0012657377271945225-0.0018531738353802004j)
"(-3.5858585858585856, -2.0)",(-0.006602814316703542+0.00039434649383668374j),(-0.002823702171435791+0.007191191958173563j),(0.00778069528292847+2.7767863053350337e-05j),(-0.00483990942785879-0.007498951438308718j),(0.0008863863430334724+0.008310350498138077j),(0.008893861390090489-0.0049790511397676705j),(-0.007588939261748781-0.007265018375670033j),(-0.010438115250556533+0.007722245018956748j),(0.00510487820697322+0.01540533462860716j),(0.01128411520185335+0.00822801918497132j),(0.012786471795261496+0.00840802747109063j),(0.005922130320561715+0.01315280660129997j),(-0.008196391634441936+0.011045527093667795j),(-0.00818950683083873-0.003983676444771081j),(0.007879665775154613-0.007421260894761876j),(0.00398152512449365+0.009850514542676757j),(-0.008882070412943322-0.006064924157893751j),(0.008780670225751425-0.004647761369751241j),(0.0028900599719735662+0.009139395810992683j),(-0.011676895078616668+0.00016169722999860342j),(0.0005561190647455041-0.010200933991063818j),(0.009984456452554564-0.0019755759041729807j),(0.007527683742140815+0.007178227708980141j),(0.0036022330312831773+0.011887614905377094j),(0.0007069610799115789+0.011899222416660218j),(0.0029994059040753564+0.013682913943846003j),(0.008703089502311271+0.009038969562872009j),(0.011598486663860135-0.00017236971898394095j),(0.003417164542069657-0.011725322862690868j),(-0.005137294359474375-0.005078356181033242j)
"(-3.484848484848485, -2.0)",(-0.002138860490542491+0.0038215910357892184j),(0.0035377549705648643+0.008729299744957982j),(0.007346808372977578-0.008388539326338701j),(-0.007912452845633683-0.0014388192812719437j),(0.006087830456316021+0.0058398088551142105j),(0.004283145357004222-0.007869793167544867j),(-0.01075615776518915+0.0004908739331565409j),(0.00016054535103915936+0.011551397868277191j),(0.013532431738056525+0.007195670828038369j),(0.013730431585475175-0.0037026508453257088j),(0.012626732823066728-0.004449135587352628j),(0.015595259493776912+0.0031846719721351662j),(0.005394084918649612+0.012808309666427898j),(-0.010162941996224075+0.0029566715384342543j),(0.0005658279557940952-0.009453745666890015j),(0.006858529082771049+0.005118082282973607j),(-0.009294816367269202+0.00625232879126199j),(-0.0025311587791481153-0.009495853338967531j),(0.009097641540198506+0.002276375495659561j),(-0.007822259322267662+0.009550851121888854j),(-0.008213837702341702-0.006764824096120292j),(0.005869921085467217-0.011521086231841334j),(0.009963419736038249-0.0018260350922786174j),(0.009540014526604216+0.0034805092465205463j),(0.010170914207738448+0.007245174440532013j),(0.0108383464407799+0.005841010912290493j),(0.013054459895679627+8.592404880016626e-05j),(0.006940137902546083-0.008377844362668991j),(-0.004510709495443072-0.007754150850869614j),(-0.003887417545874941-0.0007730845902624374j)
"(-3.383838383838384, -2.0)",(0.0005978502406604004+0.006324552250729407j),(0.005802300059880055+0.003342424552103675j),(0.00046892648125266753-0.009805094646000255j),(-0.008064583104642684+0.004621990075515601j),(0.011023601045416517+0.004213549040203941j),(-9.470287978651004e-05-0.007812289672219433j),(-0.008113004347087479+0.004144426183052559j),(0.009781998578304904+0.008708446690660435j),(0.011704621562723618-0.004534989092003539j),(0.005655113631300917-0.01145483395558149j),(0.006141527914484518-0.015367323525904834j),(0.011175877246997897-0.009897723315615413j),(0.012275943247544285+0.005055934286274325j),(-0.0013016593454393734+0.011465188165017931j),(-0.011527745391034287-0.006626065412994098j),(0.00869166464535098-0.0018119432262236825j),(0.001635495156097123+0.00942893455520527j),(-0.008972367615427-0.0056773789030280224j),(0.009954406154743248-0.005952460249328435j),(0.0038923814149434827+0.00927104922515739j),(-0.010889248745343166+0.0031299258593653527j),(-0.005738060270249968-0.011624941934208035j),(0.004790923329773532-0.01061589573901337j),(0.00983941728446994-0.005170068497657888j),(0.011547819650144429-0.00291734434681185j),(0.010706592336248304-0.0040215132772440645j),(0.007985633995504216-0.008972462764436579j),(-0.0017410165583262997-0.010280120723590188j),(-0.010345119691059673-0.0028754816620788462j),(-0.002238599373268484+0.00039510986930335287j)
"(-3.282828282828283, -2.0)",(0.005035923857352787+0.004667122431648841j),(0.007686380691598389-0.0025997769516290323j),(-0.006804303022325042-0.006134436772800025j),(0.000654447643740908+0.007348754726541796j),(0.012787420149259555-0.004892635425391483j),(-0.00867590913585961-0.007279415629201605j),(-0.001198010146313465+0.011187216097095021j),(0.010854550392846699+0.002574963312016595j),(0.005856683561923174-0.013491660852240687j),(-0.004540045612481899-0.013915965997307544j),(-0.007228278523635266-0.012951471462575725j),(-0.0008857581444005015-0.01352841413265132j),(0.010130439666941599-0.008844711201805012j),(0.0061280367787875266+0.009325579947340604j),(-0.012270838463620246+0.006668188020934362j),(0.001537731584787249-0.011598253845830235j),(0.007543192986838303+0.003868192672422526j),(-0.007997785253620581+0.003916496446835169j),(0.0015751480246022547-0.010334729454141756j),(0.008423021889505515+0.0031560242451929106j),(-0.005061805840044691+0.009191398516854778j),(-0.011920123794045891-0.001660047909590378j),(-0.004611430651835343-0.010696266330363195j),(0.0017098254716724967-0.011134185037271377j),(0.004591201020561931-0.009873763866609634j),(0.004633665321559605-0.012469946936515479j),(-0.0010865999991609195-0.012118261123267473j),(-0.008961359682161997-0.006845201921529221j),(-0.011380248647424745+0.006109240957855938j),(-0.00037413624776239037+0.009028906537060245j)
"(-3.1818181818181817, -2.0)",(0.0043092166674489965-0.0012963850264272473j),(0.0032518300408361693-0.006115209847656115j),(-0.00832330279278631+0.0024988602483035707j),(0.0048979178887306905+0.011934322469077616j),(0.006230936525760876-0.008707724635170652j),(-0.012838953455409969-0.0014198742899226532j),(0.006853961667917388+0.010582104040606619j),(0.010925078487532342-0.007595471670171901j),(-0.005526866652701415-0.014361073600599947j),(-0.014310218336830244-0.00537900274333339j),(-0.015636265769434075-0.003003435341261597j),(-0.014107550457879174-0.009317430228637538j),(0.0006690790271971538-0.015272032718558808j),(0.01441499083670348-0.002218249780804015j),(-0.00025780155590389095+0.010650272428366664j),(-0.008246657474900837-0.005003632653336694j),(0.007738541961698909-0.0032994281065747686j),(-0.003086424683656234+0.01213392987891217j),(-0.008592982618105168-0.0074041429734108336j),(0.008754248921716298-0.007339535317212493j),(0.0063610614750370656+0.009587816189471804j),(-0.0072981120803747405+0.006941442148426086j),(-0.010610531511432365-0.0027596071880728558j),(-0.007356890847851985-0.007518581999024707j),(-0.004853560440923275-0.011155719854057378j),(-0.006227377666060725-0.011844975201992977j),(-0.009341404320030632-0.007834283608448263j),(-0.009738892606699896+0.0005391404857769169j),(-0.0030461331630314914+0.010105345307041515j),(0.006504545999069495+0.006795680104480748j)
"(-3.080808080808081, -2.0)",(0.0020559169458149638-0.0037683968307187956j),(-0.0013094260986179975-0.006259103139422608j),(-0.00740273477248654+0.0050254562614896045j),(0.010233467909342485+0.00305864486382122j),(-0.002463637421551656-0.011280254183877077j),(-0.008154887185696564+0.004376842339299749j),(0.009793719674017475+0.001831398541633362j),(0.0024589891260440957-0.013307632191786163j),(-0.012210955221028743-0.005612254517927737j),(-0.01691735150136126+0.007383050854150955j),(-0.011067382081500555+0.008633790594750184j),(-0.015395230572974566+0.004697602166689047j),(-0.014019026495277311-0.009908462793551887j),(0.007457125118352812-0.012396646107728433j),(0.009587754852975314+0.006828765550489502j),(-0.007207523615148798+0.003945125588607887j),(1.466439607864951e-05-0.009090693975862138j),(0.006134216120330534+0.008475738611124328j),(-0.008951937574561232+0.0017337079161994706j),(0.0001655899682586819-0.010545260492279112j),(0.01139445636426316-0.0005375657005962116j),(0.0025670753605485054+0.011592971386042454j),(-0.00848054265430972+0.00664284262186344j),(-0.013100750020355344+0.00013903837309160323j),(-0.011356764891479559-0.003568526914497686j),(-0.011744061069797595-0.003178542407976689j),(-0.012035601916848906+0.001605350254367874j),(-0.006270465058649535+0.008581110787991638j),(0.005124889997146857+0.008600114742747184j),(0.00887981054444948+0.00029481214931973684j)
