index,x,value
"(-2.1717171717171717, -1.7894736842105263)","(-2.1717171717171717, -1.7894736842105263)",(-81.5180176074859+166.14074746266536j)
"(-2.070707070707071, -1.7894736842105263)","(-2.070707070707071, -1.7894736842105263)",(87.26153300553673+120.61132605824406j)
"(-1.9696969696969697, -1.7894736842105263)","(-1.9696969696969697, -1.7894736842105263)",(155.76705349807682+0.4913622983888857j)
"(-1.868686868686869, -1.7894736842105263)","(-1.868686868686869, -1.7894736842105263)",(158.53936528383068-77.91808913777191j)
"(-1.7676767676767677, -1.7894736842105263)","(-1.7676767676767677, -1.7894736842105263)",(99.53743691412825-142.39584893908466j)
"(-1.6666666666666665, -1.7894736842105263)","(-1.6666666666666665, -1.7894736842105263)",(-23.794878197481154-148.18439897788892j)
"(-1.5656565656565657, -1.7894736842105263)","(-1.5656565656565657, -1.7894736842105263)",(-68.99303884374345-30.442059827846172j)
"(-1.4646464646464645, -1.7894736842105263)","(-1.4646464646464645, -1.7894736842105263)",(-32.90947689372935-50.26786636284128j)
"(-1.3636363636363638, -1.7894736842105263)","(-1.3636363636363638, -1.7894736842105263)",(23.302134315238597-76.76359110754646j)
"(-1.2626262626262625, -1.7894736842105263)","(-1.2626262626262625, -1.7894736842105263)",(5.934195421711792-108.39845412643345j)
"(-1.1616161616161618, -1.7894736842105263)","(-1.1616161616161618, -1.7894736842105263)",(-109.18226227633939-240.93542910538415j)
"(-1.0606060606060606, -1.7894736842105263)","(-1.0606060606060606, -1.7894736842105263)",(-206.61394446851642-169.77784717547996j)
"(-0.9595959595959593, -1.7894736842105263)","(-0.9595959595959593, -1.7894736842105263)",(-326.72284397180397-82.71591282920615j)
"(-0.858585858585859, -1.7894736842105263)","(-0.858585858585859, -1.7894736842105263)",(-288.03997530274046+44.77657549952963j)
"(-0.7575757575757578, -1.7894736842105263)","(-0.7575757575757578, -1.7894736842105263)",(-187.66931016909666+42.51003220366772j)
"(-0.6565656565656566, -1.7894736842105263)","(-0.6565656565656566, -1.7894736842105263)",(-129.67483718759553+24.47041328202911j)
"(-0.5555555555555554, -1.7894736842105263)","(-0.5555555555555554, -1.7894736842105263)",(-107.11675442064669+13.357888312028177j)
"(-0.45454545454545503, -1.7894736842105263)","(-0.45454545454545503, -1.7894736842105263)",(-31.59850042355532-174.1996064148426j)
"(-0.3535353535353538, -1.7894736842105263)","(-0.3535353535353538, -1.7894736842105263)",(-5.933893775528656-190.64333617078435j)
"(-0.2525252525252526, -1.7894736842105263)","(-0.2525252525252526, -1.7894736842105263)",(-19.697030415682413-221.207614436633j)
"(-0.15151515151515138, -1.7894736842105263)","(-0.15151515151515138, -1.7894736842105263)",(58.82646170401089-171.92357894071867j)
"(-0.050505050505050164, -1.7894736842105263)","(-0.050505050505050164, -1.7894736842105263)",(35.13467871804735-96.06561211010202j)
"(0.050505050505050164, -1.7894736842105263)","(0.050505050505050164, -1.7894736842105263)",(-0.1283070117342966-144.1905850262605j)
"(0.15151515151515138, -1.7894736842105263)","(0.15151515151515138, -1.7894736842105263)",(-41.333778376738486-159.54926201889668j)
"(0.2525252525252526, -1.7894736842105263)","(0.2525252525252526, -1.7894736842105263)",(-67.82973451750257-89.83665551962945j)
"(0.3535353535353538, -1.7894736842105263)","(0.3535353535353538, -1.7894736842105263)",(-128.15041308007739-90.15498034794831j)
