index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(-0.03284176734940905+0.43036976295697993j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.29509769848452666+0.3762519645657198j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.5130975498728276+0.09366835292628092j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.48375688559803337-0.2803508722621574j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(0.20827935351376908-0.5496947193991484j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.17619872223725835-0.578398803490483j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.4844601136840663-0.365172259745956j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.5908714190593797-0.028960992109842806j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.4865798081284871+0.2731010454691252j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.2606045162109083+0.43363043561669673j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(-0.03232251180156632+0.4360787049524944j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.11415685937730226+0.3374673068370615j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.15820063709509197+0.21891343825683188j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.13025243857131613+0.14055500904051607j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.07930378813026875+0.1227047120596924j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.044075504771164814+0.15288801575529756j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.040374860711463026+0.20494140933467822j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.06358530132754904+0.2559320528929569j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.09825141699542382+0.29391783850348424j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.12722841409076113+0.31701065963578406j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.13709177730295452+0.327859200377863j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.12038022769271808+0.3277651995020172j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.0767732243395624+0.3132786549045047j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(0.01447884951214827+0.27680941296142103j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.049007459481251674+0.2116137737078213j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.08945628012524354+0.11970431287987257j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.08425926959988153+0.01859610918286603j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(-0.025692574521680375-0.05916156244675745j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(0.06739889133287506-0.078171099987323j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.14976307860729948-0.021764725429486872j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.16868320881880783+0.08891287132373554j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.09650794455302449+0.19494171237651214j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(-0.04288690805184821+0.2275260238586086j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.17722496693607953+0.15248730559875856j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.22610052813531611+0.0012427595933270363j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.15660885876890404-0.14071614142307834j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(-0.012759062189015721-0.188803650031377j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.11072476323244355-0.12124740555996705j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.13724436065008494+0.002464381207449212j)
"(3.0, -3.0)","(3.0, -3.0)",(0.06689041189588119+0.08748653955579745j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.27859289782042224+0.27490820902993357j)
