index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.055542888947192795+0.2745020118379551j),(0.8328923681653475+0.9035709962579976j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.2358008723685921+0.1664362657623879j),(0.12719680298109462+1.1605213507085788j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.29416145138582867-0.035348715769955824j),(-0.6006812920865587+0.41103280765458194j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.20419620801105753-0.2233452027323614j),(-0.6552849473792657-0.7345126347239889j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.01710192275899821-0.30679773901410917j),(-0.017884640177937138-1.3061855218160903j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.17524547777758173-0.2556578708479126j),(0.6463854800310141-0.8256776680221243j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.2921877926942533-0.10516522873781665j),(0.6316798572010593+0.2775468895402854j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.3001434616808191+0.07394008828142558j),(-0.12228861258298865+1.057996820717309j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.21662355720988888+0.21622424531984075j),(-0.9480790175638609+0.8981134661749287j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.08801094024466921+0.28902661220121023j),(-1.0571905544112294+0.042671430636142565j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.03995024346784855+0.29580130999217064j),(-0.277100831516105-0.6526071546745675j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.14121247011532456+0.2611149826372275j),(0.7673905195590628-0.5185651122701873j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.2116792058289374+0.2115804488906871j),(1.2061607256242093+0.31649234900543277j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.25991098778758487+0.1643585048789145j),(0.7096123290539161+1.0575374923518972j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.29600204961553955+0.12617040538193208j),(-0.21197027376679256+0.9875437963556464j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.32529407141243355+0.09853237869465231j),(-0.6739569024007803+0.13722981185686153j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.3477502523268267+0.0831240039713841j),(-0.22531664671291612-0.736384586114756j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.3600238820718535+0.0837497319382588j),(0.7393026855606641-0.8415327056039741j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.3571354489044421+0.10476102110909702j),(1.3405249531252132-0.07674678309894797j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.3328031987201951+0.14759886566046657j),(1.0174038938162588+0.8765171657970362j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.27961155573425883+0.20716187221901144j),(0.03685700958819341+1.1772496158409056j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.19099717650264117+0.2692856285926223j),(-0.7562274165754521+0.5898563232420876j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.06622082424921116+0.31077165141972934j),(-0.7157791351245909-0.31250682850667727j)
