index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)"
"(-1.1538461538461537, -2.5384615384615383)",(0.004885184591066006+0.0033350259908770333j),(0.0006429876023236704+0.004984434070933637j),(-0.0028820101124502192+0.004110359469848662j),(-0.004741260908615456+0.0016511715774548302j),(-0.0049549079593103-0.0008319127951938407j),(-0.00431429235644692-0.002583876978395841j),(-0.003575209979221959-0.0035419757563092454j),(-0.0031799039211629376-0.0039031798002846525j),(-0.003292731117283507-0.003807780525815669j),(-0.00387073928018909-0.003214103302066702j),(-0.004640994877526431-0.001931531854010798j),(-0.005019376971791049+0.00017494961609878484j),(-0.004170923763406443+0.0027931437941649344j),(-0.0015109545362760365+0.004788854129958174j),(0.0023298302949195187+0.004458974103952254j),(0.004951318011593177+0.0010026203885050908j),(0.0036159397919255398-0.003580373732142212j),(-0.0013561591371560693-0.004964720799822367j),(-0.005140370932861278-0.0009733255210631201j),(-0.003025153061654442+0.004413158372077251j),(0.0029830563980191445+0.004632292205899659j),(0.005640920458101692-0.0009199521890718619j),(0.0017404624115454964-0.005711510586996448j),(-0.004183905637526359-0.004672301020437433j),(-0.006591850480099209+0.00034762612049312277j),(-0.004995879837134367+0.004790049121105598j),(-0.002273758574620494+0.006805766781364592j),(-0.0007445502145987057+0.007264717975503728j),(-0.0011814515784963895+0.007169979832940189j),(-0.003399138141999365+0.006208266830614852j),(-0.006013079080032138+0.0031480435881278144j),(-0.00614198312892988-0.0019928903583272244j),(-0.001816918272628456-0.005861769542066836j),(0.004069312005626551-0.004208930944739503j),(0.005306314851475055+0.001853002821059695j),(0.0003538142446397955+0.005423995611055551j),(-0.004728643729974875+0.002381740773901784j),(-0.004050113683594576-0.003247349374598373j),(0.0010087216432259098-0.005018221419539893j),(0.004768740850976628-0.0017229415739473742j)
"(-1.0, -2.5384615384615383)",(0.005930928430644411-0.0007828283030683302j),(0.0037437779824842227+0.0034270205881449644j),(0.0002907649849291684+0.0050572088496334475j),(-0.0028674551553250884+0.004172867393092013j),(-0.004605294065226326+0.0021084374134328044j),(-0.005068075017516419+8.075982590129438e-05j),(-0.004892457439730799-0.0013389365482807947j),(-0.004639946211257254-0.002054988862722065j),(-0.004608839511749312-0.0021244142222760234j),(-0.004828178481640302-0.0015570039154206158j),(-0.005060988109023314-0.000295175524644991j),(-0.004798034759412634+0.0016250022775057156j),(-0.003385400211960193+0.0037650535370850257j),(-0.0005001819089991323+0.005039733421964255j),(0.0030654500693219518+0.004041370392970168j),(0.005078803896977825+0.00034805747300025j),(0.003265078509829262-0.0039484943989985j),(-0.001722499617891716-0.004881106380919115j),(-0.005206257249001741-0.0007068288448881104j),(-0.00285488257220482+0.004540941561739659j),(0.003152703974947179+0.004521987584838345j),(0.005585186340432167-0.001172734321645621j),(0.0013469557461337812-0.00579771209505411j),(-0.004633764603236491-0.0041904046783289624j),(-0.00643317000445813+0.0013884776665215928j),(-0.003767592919448454+0.005807798026762994j),(-4.862105325123731e-05+0.007218340003107862j),(0.0022318011806838124+0.007057349833376126j),(0.0024616515789881786+0.007001221209366006j),(0.0006246249015700046+0.007244299838556069j),(-0.002910445220334443+0.006360388345976569j),(-0.006126461997408566+0.002606680919287885j),(-0.005504993597342672-0.0031023646806113653j),(-9.29722725598881e-05-0.0060127985492123j),(0.005150593685086864-0.0025716302985163827j),(0.004240922461909015+0.0035824255526101406j),(-0.0016090052493062967+0.005147595748650452j),(-0.005240172590182847+0.000608534426285946j),(-0.0028337320531091306-0.004349298400911997j),(0.0023198314107515904-0.004579292206287471j)
"(-0.8461538461538458, -2.5384615384615383)",(0.004092636228439922-0.004452909731204043j),(0.005108745408665504+0.0003807099007999528j),(0.0032568048225561194+0.003935382524266823j),(-2.2038738633015782e-05+0.005102352264055172j),(-0.002807205863952905+0.004260394896698991j),(-0.004395136210130901+0.002596124832839289j),(-0.004998484481276256+0.001051411801350655j),(-0.0051099439779188184+6.585949094575843e-05j),(-0.005105395000280503-0.0002442347531145249j),(-0.005108479586655153+0.0001321509590809475j),(-0.004969381042563128+0.001180039683953608j),(-0.00429196707872458+0.002762788064643326j),(-0.0025881247956673487+0.004396774953367427j),(0.0002953251639144596+0.005094120556642837j),(0.003536491908685369+0.0036874369794004454j),(0.0051247388256172475-4.5553797486293313e-05j),(0.0031110179696132736-0.004109093948493355j),(-0.0017961182325684892-0.004880987521541607j),(-0.005216183978670178-0.0007622464451092671j),(-0.002977741130941347+0.004471349328559342j),(0.0029989865556745167+0.004622006438043471j),(0.005601969306221629-0.0010060421129107055j),(0.0014102058913767561-0.00575380349317147j),(-0.004690311446123967-0.004069627704178692j),(-0.006281813841678302+0.001826444496386936j),(-0.0029217196304748+0.006247828881174385j),(0.0015427235382577417+0.007061694211141628j),(0.004357989102495315+0.006063598084819111j),(0.005166768242808911+0.005504696441100264j),(0.004178703402935511+0.006167864401626966j),(0.001161266302789567+0.007104825121647664j),(-0.0033610515792324306+0.005983656174277389j),(-0.0063885146086248385+0.0012428662636851191j),(-0.004229342217241278-0.004505969200272876j),(0.0020225328390680373-0.005541756919741997j),(0.005660021711480963-0.0003666127988869945j),(0.0024505602432028707+0.004917852601297866j),(-0.003447245677568723+0.0041056058056844385j),(-0.005097921800512634-0.0013100548395020399j),(-0.001297845107893792-0.00503077521587781j)
"(-0.6923076923076921, -2.5384615384615383)",(0.0005127894099439502-0.006089760339081348j),(0.0043913657091855796-0.0027239609914377462j),(0.004942354794562585+0.0014389676801233244j),(0.0027074333859510055+0.004366663149018304j),(-0.00032329631828838896+0.005124823325896894j),(-0.002727407077056508+0.004352003658859784j),(-0.004119927982601664+0.0030710980605676602j),(-0.004734577364418452+0.002003760675543392j),(-0.004923648606745459+0.00148413678488814j),(-0.004882936496638975+0.0016119760738901195j),(-0.004563225384681032+0.0023662506672684903j),(-0.0036892754446582582+0.003575408923752368j),(-0.001908756874660001+0.004767408524143592j),(0.0008382589695077628+0.005066650348737947j),(0.0037847940917361223+0.003478779847475563j),(0.005151355474450463-0.0001630138505317633j),(0.0031832671458567074-0.0040853281100287995j),(-0.0015758178030338982-0.00497719992450748j),(-0.005159505558843117-0.001140392164097829j),(-0.003377538375519925+0.004181551969779958j),(0.002504539639207232+0.004898089318974619j),(0.005654067354408702-0.0004203538732961447j),(0.0019182088420585718-0.005566414141738981j),(-0.004382522133822817-0.004328899395800263j),(-0.006262622791667569+0.0016827124647280302j),(-0.002635178119799011+0.006318073839375178j),(0.0023898919090076503+0.0067953721654643836j),(0.005587932655848295+0.00499282155170384j),(0.00672229595492082+0.0036361935461572273j),(0.006472138532573845+0.00399402039162441j),(0.004622895220437444+0.005769688545946596j),(0.0005427647640928006+0.0070469629843087685j),(-0.004483576301365452+0.004982028894257879j),(-0.006297859330614074-0.000831276548057497j),(-0.0021344208185149097-0.005658023535253772j),(0.004089690325108685-0.004107553019371138j),(0.0051912091156185525+0.0020962325553731233j),(0.00010648863602969431+0.0054464554570892235j),(-0.00479866776157588+0.002333415463265996j),(-0.004234589605600539-0.003114114774763062j)
"(-0.5384615384615383, -2.5384615384615383)",(-0.003146150270414639-0.005309674699085406j),(0.00215395692168106-0.00474283666642833j),(0.0049921387696133974-0.0013938950096321313j),(0.004542588390215466+0.002466641722036298j),(0.002081687492400893+0.00472499493574034j),(-0.0006424238490633408+0.005122283905606019j),(-0.0026560428690571465+0.004428709474179339j),(-0.0038024911019403536+0.003497577740694244j),(-0.00429969271348108+0.0028673304089990898j),(-0.004363521046267596+0.002769713840517677j),(-0.004030208263134059+0.003233639785753048j),(-0.003133740653547666+0.004105592883854035j),(-0.001424861545529855+0.004962297874255925j),(0.001119601683313372+0.005039665306243859j),(0.00383856306058228+0.003457847482722793j),(0.0051772110841649555+1.740314399044807e-06j),(0.0034765351188638265-0.003865180804187685j),(-0.0010485921780105927-0.005128824222858752j),(-0.004967394779380411-0.0018221604157334708j),(-0.003986969221526089+0.0036017257811299364j),(0.0016282763028802494+0.005240140981881538j),(0.005612224903093154+0.0005756538908375396j),(0.0028094348054153156-0.0051241715566606155j),(-0.003657032199478654-0.004882365072696709j),(-0.0063387529967534615+0.0009679489899551888j),(-0.0029424145224882436+0.006097745796153669j),(0.0025149152625417092+0.00668770560797292j),(0.006109908033694498+0.004311522247712405j),(0.007400686503195972+0.0021006014033891503j),(0.0075291148739270106+0.001735950968155412j),(0.006750034429242999+0.003421985665477549j),(0.0040307932640263455+0.006045442740809485j),(-0.0010644169930453123+0.006815194984050522j),(-0.005746801509187115+0.003099530144222705j),(-0.005275651205986927-0.003256389130202558j),(0.0006456424554681761-0.005889018224291688j),(0.005457209498694795-0.0016610443015244046j),(0.0035417863377696164+0.004253072035190523j),(-0.002379885850820793+0.0048558074542258646j),(-0.005315346165473093+4.986476627417461e-05j)
"(-0.3846153846153846, -2.5384615384615383)",(-0.005579196207054684-0.0027695595947091122j),(-0.0006256356766926215-0.0052093041140267j),(0.0036904986029161384-0.003683619824857309j),(0.005194146625966424+0.00011818327674372462j),(0.0038927982080350075+0.00342690954662456j),(0.001361334320355186+0.005001355827046045j),(-0.0010064401198720194+0.005085215648433963j),(-0.002620457650155179+0.004474984510715723j),(-0.003474783236690228+0.003851853727351808j),(-0.00374373499616012+0.003592083220158714j),(-0.003518304919141416+0.003812295947986015j),(-0.002720845232190775+0.0044148730925881625j),(-0.0011765649102152425+0.005048706783422858j),(0.0011388478413153174+0.0050566020197649305j),(0.0037002519340028827+0.0036333194313081553j),(0.0051748250572372255+0.00045032332120200784j),(0.0039475744281291985-0.003403503824363213j),(-0.00020220897515612913-0.005239419643139824j),(-0.004522636482748672-0.0027487498093851054j),(-0.004670021495594298+0.002641118108120259j),(0.000345243980729317+0.005456969204523507j),(0.005269067067923819+0.0019201977417109906j),(0.0039364184312133165-0.004250887178396075j),(-0.0024178325706605843-0.00552608189175984j),(-0.006320051478348995-0.00030323721001791044j),(-0.003767576751650093+0.005511126890318859j),(0.0019434831584971399+0.006783381634920068j),(0.006097512546211107+0.004229665332003372j),(0.007591396421769065+0.0012627434808733975j),(0.0078045566239579554+3.390923500508465e-05j),(0.007637186981545928+0.0010743437389058484j),(0.006316855588622157+0.003947864493533583j),(0.0024032744812369613+0.006669152019512525j),(-0.003323468704329129+0.005826341355384093j),(-0.006349210883272299+0.00027519856686187405j),(-0.002954481537098403-0.005285104090914969j),(0.0035032427720635907-0.00463723312508962j),(0.0054479588368619904+0.0013880765561022847j),(0.000877592221014201+0.0054075306109661525j),(-0.004408987097829865+0.003070181082657705j)
"(-0.23076923076923084, -2.5384615384615383)",(-0.0062676640156915575+0.00042034291369124753j),(-0.0030623343580936484-0.004301533488181348j),(0.0016508484634740435-0.004973935067321695j),(0.004793139214603031-0.0020590142490153015j),(0.004915858069313767+0.0017068383420123815j),(0.002976579923258012+0.004261752465299746j),(0.0005315997404346436+0.005170193358525937j),(-0.0014357953721601754+0.004996586220923817j),(-0.0026439355099849857+0.004478363117840021j),(-0.0031709168492940185+0.004123485090742405j),(-0.0031284933797392778+0.004155637788294381j),(-0.0025055527139926422+0.00455693705901289j),(-0.0011808241043283914+0.005062627219902066j),(0.000893107496846845+0.0051200800608387255j),(0.0033442398393299672+0.003980394063859133j),(0.00507141372064461+0.0011724030553372173j),(0.004504853340003296-0.00263631305191656j),(0.0009464784052326164-0.005159615570852476j),(-0.003686036255868969-0.0037916427128522126j),(-0.005206668134799368+0.0012380116606179447j),(-0.0012895995401123444+0.005288240631009037j),(0.004383445847920723+0.003435456599472492j),(0.005019887174992023-0.002779304260442319j),(-0.000616499188564567-0.005925114100101051j),(-0.005891663074842468-0.0020343881046260416j),(-0.004899673578743516+0.004370884476207083j),(0.0006792439795282657+0.006909280951412593j),(0.005577875051179104+0.004749431664892467j),(0.007547481393127743+0.0012465785358924193j),(0.007786605138939807-0.0008440745754859458j),(0.007787989550619717-0.0006632325791549614j),(0.007405628008518649+0.001738616859674379j),(0.005010028904990075+0.005266291054623865j),(-0.00025594283721802293+0.006877995257507226j),(-0.005477113800073704+0.00352082766087643j),(-0.005417823529714323-0.0029868609469694057j),(0.00044567932852729644-0.005902890132373221j),(0.0054110302282588596-0.0018196497276237776j),(0.003687209616090258+0.004144461287758377j),(-0.002174341778299116+0.004972418344158544j)
"(-0.07692307692307665, -2.5384615384615383)",(-0.005417306002274056+0.0032744683796572735j),(-0.004651918056792633-0.002558684871606154j),(-0.0005056514303360292-0.005237684945582018j),(0.003699451036510307-0.0037001049595358493j),(0.005215193645937907-2.563407695355838e-05j),(0.0040952552518828365+0.003216012380772228j),(0.0017928734920862283+0.004886036382378524j),(-0.00040929803734821057+0.0051890429235472105j),(-0.0019398631226950817+0.004831990199061446j),(-0.0027421498809004634+0.004427935035258291j),(-0.002920212213073578+0.00431304353116302j),(-0.0025124565218668108+0.004561668936932681j),(-0.0014396649958433165+0.005003147681951418j),(0.00037657700667091735+0.005191072692514716j),(0.002724383129522041+0.0044351356992676306j),(0.004755448512696987+0.0021268974060882303j),(0.004997452385714543-0.0015099244825163495j),(0.002311659408113266-0.0047047740424624425j),(-0.0023479147436068744-0.004726867998076599j),(-0.005302797276829834-0.0005678263684235068j),(-0.0030699244706907875+0.004458901935385693j),(0.0027750909604153844+0.004778500803136932j),(0.00563781354647883-0.0006725722311585747j),(0.001619008856636818-0.005650038934385912j),(-0.004700194093089124-0.003938364617748114j),(-0.0059422337956486874+0.0024960008034121666j),(-0.0012155413581691713+0.006700492196725631j),(0.004425668539535652+0.005678528402614895j),(0.007277949716243693+0.002039633010157746j),(0.007761645149225173-0.0008352413939082952j),(0.007715355744783357-0.0015553263034065582j),(0.007729075049380942+5.1823519959449223e-05j),(0.00655212796260002+0.0035000045204025944j),(0.0024760818936641147+0.00659989919247846j),(-0.0034696596703032443+0.005689741075563131j),(-0.006316860489328266-9.658710662822814e-05j),(-0.0025314983331713708-0.005469560195913258j),(0.0038677126847943078-0.004314425629022162j),(0.005306328483887495+0.0018329498753595049j),(0.00046712888232120495+0.005458329492235568j)
"(0.0769230769230771, -2.5384615384615383)",(-0.0036249318355710287+0.005241794963374938j),(-0.005302797276829856-0.0005678263684234947j),(-0.0023479147436068874-0.004726867998076593j),(0.002311659408113269-0.0047047740424624425j),(0.004997452385714536-0.0015099244825163532j),(0.004755448512696994+0.0021268974060882294j),(0.0027243831295220436+0.004435135699267623j),(0.00037657700667092505+0.0051910726925147145j),(-0.0014396649958433178+0.005003147681951423j),(-0.002512456521866813+0.004561668936932672j),(-0.0029202122130735785+0.00431304353116302j),(-0.002742149880900464+0.004427935035258298j),(-0.0019398631226950802+0.0048319901990614405j),(-0.00040929803734822065+0.0051890429235472105j),(0.0017928734920862226+0.00488603638237853j),(0.004095255251882827+0.0032160123807722283j),(0.00521519364593791-2.5634076953555465e-05j),(0.0036994510365103016-0.003700104959535852j),(-0.0005056514303360258-0.005237684945582014j),(-0.004651918056792607-0.0025586848716061665j),(-0.00459724242073839+0.0027928935224622656j),(0.00046712888232119145+0.005458329492235553j),(0.005306328483887468+0.0018329498753594895j),(0.003867712684794309-0.0043144256290221575j),(-0.0025314983331713513-0.005469560195913234j),(-0.006316860489328296-9.658710662824046e-05j),(-0.003469659670303253+0.005689741075563134j),(0.0024760818936641043+0.006599899192478446j),(0.00655212796260001+0.0035000045204025966j),(0.007729075049380935+5.1823519959456406e-05j),(0.007715355744783358-0.0015553263034065543j),(0.007761645149225179-0.0008352413939082983j),(0.007277949716243699+0.0020396330101577396j),(0.0044256685395356625+0.005678528402614908j),(-0.001215541358169157+0.006700492196725627j),(-0.005942233795648655+0.002496000803412163j),(-0.004700194093089152-0.003938364617748132j),(0.0016190088566368117-0.005650038934385918j),(0.00563781354647886-0.000672572231158565j),(0.0027750909604153918+0.004778500803136943j)
"(0.23076923076923084, -2.5384615384615383)",(-0.001530402317654566+0.006225101037416114j),(-0.005206668134799382+0.001238011660617957j),(-0.003686036255868975-0.0037916427128522096j),(0.0009464784052326324-0.005159615570852475j),(0.004504853340003292-0.0026363130519165574j),(0.005071413720644617+0.0011724030553372147j),(0.0033442398393299646+0.00398039406385913j),(0.0008931074968468456+0.005120080060838725j),(-0.001180824104328391+0.0050626272199020715j),(-0.0025055527139926422+0.004556937059012882j),(-0.0031284933797392786+0.004155637788294381j),(-0.003170916849294017+0.004123485090742417j),(-0.0026439355099849835+0.004478363117840016j),(-0.0014357953721601785+0.004996586220923818j),(0.000531599740434644+0.005170193358525942j),(0.0029765799232580057+0.004261752465299743j),(0.004915858069313771+0.0017068383420123854j),(0.004793139214603028-0.0020590142490153045j),(0.0016508484634740453-0.00497393506732169j),(-0.0030623343580936254-0.004301533488181339j),(-0.005327505350111829+0.00037016609739574924j),(-0.002174341778299104+0.004972418344158534j),(0.003687209616090245+0.00414446128775835j),(0.0054110302282588596-0.0018196497276237763j),(0.00044567932852729715-0.005902890132373191j),(-0.0054178235297143475-0.0029868609469694244j),(-0.005477113800073713+0.0035208276608764285j),(-0.0002559428372180222+0.006877995257507207j),(0.00501002890499007+0.005266291054623859j),(0.00740562800851864+0.0017386168596743795j),(0.007787989550619718-0.0006632325791549635j),(0.007786605138939812-0.0008440745754859498j),(0.007547481393127748+0.0012465785358924163j),(0.005577875051179117+0.0047494316648924815j),(0.0006792439795282642+0.006909280951412585j),(-0.004899673578743491+0.004370884476207066j),(-0.005891663074842499-0.0020343881046260576j),(-0.000616499188564567-0.005925114100101053j),(0.005019887174992055-0.0027793042604423246j),(0.004383445847920732+0.0034354565994725067j)
"(0.384615384615385, -2.5384615384615383)",(0.0003960953705615196+0.006429452768563771j),(-0.004670021495594305+0.002641118108120285j),(-0.004522636482748674-0.002748749809385104j),(-0.0002022089751561346-0.005239419643139826j),(0.003947574428129192-0.003403503824363212j),(0.005174825057237233+0.0004503233212020041j),(0.0037002519340028793+0.003633319431308153j),(0.0011388478413153207+0.00505660201976493j),(-0.0011765649102152417+0.005048706783422862j),(-0.0027208452321907757+0.004414873092588153j),(-0.0035183049191414174+0.0038122959479860133j),(-0.00374373499616012+0.0035920832201587227j),(-0.0034747832366902242+0.003851853727351804j),(-0.002620457650155187+0.004474984510715719j),(-0.0010064401198720228+0.005085215648433966j),(0.001361334320355177+0.005001355827046041j),(0.0038927982080350036+0.00342690954662457j),(0.005194146625966424+0.00011818327674372229j),(0.0036904986029161462-0.0036836198248572953j),(-0.0006256356766926031-0.005209304114026681j),(-0.004751140715778854-0.002343421613326515j),(-0.0044089870978298515+0.003070181082657699j),(0.0008775922210142013+0.005407530610966126j),(0.005447958836861989+0.0013880765561022914j),(0.0035032427720635764-0.004637233125089588j),(-0.0029544815370984006-0.005285104090915008j),(-0.006349210883272305+0.0002751985668618629j),(-0.003323468704329133+0.0058263413553840725j),(0.002403274481236945+0.0066691520195125194j),(0.006316855588622147+0.003947864493533589j),(0.007637186981545928+0.0010743437389058507j),(0.00780455662395796+3.3909235005088445e-05j),(0.007591396421769071+0.0012627434808733951j),(0.006097512546211123+0.0042296653320033845j),(0.0019434831584971438+0.0067833816349200556j),(-0.0037675767516500707+0.005511126890318836j),(-0.006320051478349029-0.0003032372100178991j),(-0.0024178325706605912-0.005526081891759839j),(0.003936418431213344-0.00425088717839609j),(0.005269067067923829+0.0019201977417110004j)
"(0.5384615384615388, -2.5384615384615383)",(0.0019100216417925328+0.00617775641813332j),(-0.003986969221526097+0.0036017257811299624j),(-0.004967394779380413-0.0018221604157334754j),(-0.0010485921780105858-0.005128824222858752j),(0.0034765351188638226-0.003865180804187683j),(0.005177211084164961+1.7403143990371751e-06j),(0.003838563060582277+0.0034578474827227906j),(0.0011196016833133705+0.005039665306243859j),(-0.0014248615455298569+0.004962297874255929j),(-0.0031337406535476677+0.004105592883854026j),(-0.004030208263134062+0.0032336397857530455j),(-0.0043635210462675995+0.002769713840517684j),(-0.004299692713481077+0.002867330408999085j),(-0.0038024911019403584+0.00349757774069424j),(-0.0026560428690571526+0.00442870947417934j),(-0.0006424238490633518+0.005122283905606011j),(0.002081687492400891+0.004724994935740346j),(0.004542588390215465+0.0024666417220362974j),(0.004992138769613397-0.0013938950096321228j),(0.002153956921681062-0.004742836666428309j),(-0.002689090496222172-0.004510688700908237j),(-0.005315346165473078+4.986476627416062e-05j),(-0.002379885850820774+0.0048558074542258455j),(0.0035417863377696064+0.004253072035190531j),(0.005457209498694769-0.001661044301524382j),(0.0006456424554682-0.005889018224291714j),(-0.0052756512059869256-0.003256389130202574j),(-0.005746801509187102+0.003099530144222696j),(-0.0010644169930453212+0.006815194984050512j),(0.004030793264026328+0.006045442740809486j),(0.006750034429242998+0.0034219856654775513j),(0.007529114873927016+0.001735950968155416j),(0.007400686503195975+0.0021006014033891503j),(0.006109908033694514+0.004311522247712419j),(0.002514915262541715+0.006687705607972909j),(-0.002942414522488224+0.006097745796153643j),(-0.0063387529967534936+0.0009679489899552015j),(-0.0036570321994786547-0.004882365072696709j),(0.002809434805415338-0.0051241715566606345j),(0.005612224903093172+0.0005756538908375403j)
"(0.6923076923076925, -2.5384615384615383)",(0.0029452745079303604+0.005776590466805967j),(-0.0033775383755199236+0.0041815519697799815j),(-0.005159505558843123-0.001140392164097818j),(-0.0015758178030338904-0.0049771999245074834j),(0.003183267145856704-0.004085328110028797j),(0.005151355474450468-0.0001630138505317682j),(0.0037847940917361197+0.00347877984747556j),(0.0008382589695077608+0.005066650348737947j),(-0.001908756874660003+0.004767408524143598j),(-0.003689275444658261+0.0035754089237523537j),(-0.0045632253846810324+0.0023662506672684873j),(-0.004882936496638981+0.001611976073890122j),(-0.004923648606745453+0.0014841367848881393j),(-0.004734577364418456+0.0020037606755433854j),(-0.004119927982601667+0.003071098060567663j),(-0.0027274070770565073+0.004352003658859778j),(-0.0003232963182883958+0.0051248233258968994j),(0.002707433385950999+0.004366663149018308j),(0.004942354794562579+0.001438967680123331j),(0.004391365709185581-0.0027239609914377154j),(0.00042199818464722295-0.005185057257860084j),(-0.00423458960560053-0.0031141147747630535j),(-0.004798667761575858+0.0023334154632659813j),(0.00010648863602968373+0.005446455457089224j),(0.005191209115618524+0.002096232555373118j),(0.004089690325108721-0.004107553019371147j),(-0.0021344208185148992-0.0056580235352537865j),(-0.006297859330614057-0.00083127654805751j),(-0.004483576301365453+0.004982028894257863j),(0.0005427647640927896+0.00704696298430876j),(0.004622895220437437+0.0057696885459466015j),(0.0064721385325738475+0.003994020391624417j),(0.006722295954920818+0.003636193546157234j),(0.005587932655848309+0.004992821551703857j),(0.0023898919090076525+0.006795372165464374j),(-0.0026351781197989973+0.006318073839375149j),(-0.006262622791667599+0.00168271246472804j),(-0.004382522133822819-0.004328899395800262j),(0.0019182088420585958-0.005566414141739006j),(0.005654067354408718-0.0004203538732961399j)
"(0.8461538461538463, -2.5384615384615383)",(0.003530384798218756+0.005451613827368466j),(-0.0029777411309413453+0.004471349328559366j),(-0.00521618397867018-0.0007622464451092661j),(-0.0017961182325684757-0.0048809875215416135j),(0.0031110179696132705-0.004109093948493352j),(0.005124738825617254-4.555379748629824e-05j),(0.003536491908685365+0.0036874369794004432j),(0.00029532516391445887+0.005094120556642835j),(-0.0025881247956673482+0.004396774953367434j),(-0.0042919670787245805+0.0027627880646433076j),(-0.0049693810425631285+0.001180039683953607j),(-0.00510847958665516+0.0001321509590809442j),(-0.0051053950002804965-0.0002442347531145338j),(-0.00510994397791882+6.585949094574793e-05j),(-0.004998484481276259+0.0010514118013506529j),(-0.004395136210130897+0.0025961248328392836j),(-0.0028072058639529106+0.004260394896698993j),(-2.203873863301274e-05+0.005102352264055171j),(0.0032568048225561142+0.003935382524266825j),(0.005108745408665484+0.00038070990079996627j),(0.003474238499626974-0.003802184080268981j),(-0.0012978451078937841-0.005030775215877798j),(-0.005097921800512612-0.001310054839502035j),(-0.0034472456775687305+0.00410560580568443j),(0.0024505602432028485+0.004917852601297845j),(0.0056600217114809925-0.00036661279888697035j),(0.0020225328390680642-0.005541756919741997j),(-0.004229342217241253-0.004505969200272877j),(-0.006388514608624832+0.0012428662636851076j),(-0.003361051579232441+0.005983656174277374j),(0.0011612663027895588+0.007104825121647665j),(0.004178703402935503+0.006167864401626979j),(0.005166768242808905+0.0055046964411002725j),(0.004357989102495322+0.006063598084819132j),(0.0015427235382577398+0.007061694211141622j),(-0.0029217196304747854+0.006247828881174354j),(-0.006281813841678333+0.0018264444963869504j),(-0.0046903114461239685-0.004069627704178691j),(0.0014102058913767741-0.005753803493171496j),(0.005601969306221649-0.001006042112910701j)
"(1.0, -2.5384615384615383)",(0.0037134108180704177+0.005333063540024041j),(-0.0028548825722048187+0.004540941561739681j),(-0.0052062572490017426-0.0007068288448881091j),(-0.0017224996178917121-0.004881106380919118j),(0.0032650785098292594-0.003948494398998497j),(0.005078803896977831+0.0003480574730002453j),(0.0030654500693219496+0.004041370392970165j),(-0.0005001819089991306+0.005039733421964255j),(-0.0033854002119601935+0.003765053537085032j),(-0.004798034759412629+0.0016250022775057091j),(-0.005060988109023313-0.00029517552464498984j),(-0.0048281784816403125-0.0015570039154206104j),(-0.004608839511749307-0.0021244142222760234j),(-0.00463994621125725-0.002054988862722073j),(-0.004892457439730803-0.0013389365482807912j),(-0.005068075017516414+8.075982590129374e-05j),(-0.004605294065226329+0.0021084374134328096j),(-0.0028674551553250797+0.004172867393092019j),(0.000290764984929171+0.005057208849633442j),(0.0037437779824842036+0.0034270205881449583j),(0.005050740954506651-0.0006820790351458772j),(0.002319831410751579-0.004579292206287463j),(-0.002833732053109127-0.0043492984009119735j),(-0.005240172590182846+0.0006085344262859513j),(-0.0016090052493062917+0.005147595748650419j),(0.004240922461909038+0.0035824255526101596j),(0.005150593685086874-0.00257163029851638j),(-9.29722725598907e-05-0.006012798549212289j),(-0.005504993597342661-0.0031023646806113614j),(-0.006126461997408561+0.0026066809192878764j),(-0.0029104452203344406+0.006360388345976571j),(0.0006246249015700047+0.007244299838556076j),(0.0024616515789881825+0.007001221209366005j),(0.002231801180683817+0.007057349833376143j),(-4.8621053251234274e-05+0.007218340003107858j),(-0.0037675929194484355+0.0058077980267629715j),(-0.006433170004458161+0.0013884776665216048j),(-0.004633764603236492-0.004190404678328961j),(0.001346955746133802-0.005797712095054137j),(0.00558518634043218-0.0011727343216456274j)
