index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)","(50,)","(51,)","(52,)","(53,)","(54,)","(55,)","(56,)","(57,)","(58,)","(59,)","(60,)","(61,)","(62,)","(63,)","(64,)","(65,)","(66,)","(67,)","(68,)","(69,)","(70,)","(71,)","(72,)","(73,)","(74,)","(75,)","(76,)","(77,)","(78,)","(79,)","(80,)","(81,)","(82,)","(83,)","(84,)","(85,)","(86,)","(87,)","(88,)","(89,)","(90,)","(91,)","(92,)","(93,)","(94,)","(95,)","(96,)","(97,)","(98,)","(99,)","(100,)","(101,)","(102,)","(103,)","(104,)","(105,)","(106,)","(107,)","(108,)","(109,)","(110,)","(111,)","(112,)","(113,)","(114,)","(115,)","(116,)","(117,)","(118,)","(119,)","(120,)","(121,)","(122,)","(123,)","(124,)","(125,)","(126,)","(127,)","(128,)","(129,)","(130,)","(131,)","(132,)","(133,)","(134,)","(135,)","(136,)","(137,)","(138,)","(139,)","(140,)","(141,)","(142,)","(143,)","(144,)","(145,)","(146,)","(147,)","(148,)","(149,)","(150,)","(151,)","(152,)","(153,)","(154,)","(155,)","(156,)","(157,)","(158,)","(159,)","(160,)","(161,)","(162,)","(163,)","(164,)","(165,)","(166,)","(167,)","(168,)","(169,)","(170,)","(171,)","(172,)","(173,)","(174,)","(175,)","(176,)","(177,)","(178,)","(179,)","(180,)","(181,)","(182,)","(183,)","(184,)","(185,)","(186,)","(187,)","(188,)","(189,)","(190,)","(191,)","(192,)","(193,)","(194,)","(195,)","(196,)","(197,)","(198,)","(199,)"
"(0,)",(0.00041814011742899383+0.0002448331764901416j),(0.00028062414839196147+0.000238429928305007j),(0.00010984122160839343+0.00020070474246062681j),(4.130716726721999e-05+0.000185180100790409j),(-7.071310096720044e-06+0.0001665216531414668j),(-4.3806518529242256e-05+0.0001439020060681594j),(-7.142524006716167e-05+0.00011825469854955241j),(-9.104400817614797e-05+9.062302822837736e-05j),(-0.00010332175137306383+6.211009421447437e-05j),(-0.00010881206674910397+3.38268817957339e-05j),(-0.00010811034957643694+6.8411460630667466e-06j),(-0.00010191262613333131-1.787025848211794e-05j),(-9.102945746854811e-05-3.946321767078828e-05j),(-7.637422740483415e-05-5.726037624748626e-05j),(-5.893606138548778e-05-7.07758420078766e-05j),(-3.9743811469427625e-05-7.972964812425936e-05j),(-1.982574578300923e-05-8.405164337079636e-05j),(-1.6858443895442534e-07-8.387507027099849e-05j),(1.8321163103002546e-05-7.952063899090951e-05j),(3.4851187227103174e-05-7.14723788752717e-05j),(4.877088194150421e-05-6.034692505754013e-05j),(5.9591111954552744e-05-4.685815747448959e-05j),(6.69955489579985e-05-3.177924519530006e-05j),(7.084341993851186e-05-1.5904159998133868e-05j),(7.11640055912711e-05-1.061725529810559e-08j),(6.81436594729253e-05+1.517380609422368e-05j),(6.21064707218135e-05+2.9000917561798704e-05j),(5.348995245060053e-05+4.092541016257558e-05j),(4.281729778780553e-05+5.052189339535575e-05j),(3.066780576308905e-05+5.749512153935438e-05j),(1.7647045428388233e-05+6.168346426873869e-05j),(4.358209490387091e-06+6.30560068052182e-05j),(-8.624077029925706e-06+6.170395723883033e-05j),(-2.077646465815944e-05+5.782726556726856e-05j),(-3.1645345110653216e-05+5.171751575954913e-05j),(-4.0860599697865163e-05+4.373823697148983e-05j),(-4.814443569064031e-05+3.4303795647745524e-05j),(-5.3315377246985685e-05+2.3857983175146926e-05j),(-5.6287707559327784e-05+1.2853313513250951e-05j),(-5.706684840669227e-05+1.7319033576558052e-06j),(-5.574130654102426e-05-9.091363504426997e-06j),(-5.2471910949298015e-05-1.9242873144424137e-05j),(-4.747911176411296e-05-2.840119654628948e-05j),(-4.102911385126383e-05-3.6304744185187964e-05j),(-3.3419581385663787e-05-4.275619046520476e-05j),(-2.49655810199202e-05-4.7623844606950176e-05j),(-1.5986338392945527e-05-5.084026344543557e-05j),(-6.793273828592399e-06-5.239849053487729e-05j),(2.320334003581978e-06-5.234636443524211e-05j),(1.108782576684291e-05-5.077936830607213e-05j),(1.927566265475683e-05-4.7832495608908465e-05j),(2.6687935981523803e-05-4.367158652451554e-05j),(3.3168958864311205e-05-3.848455100476467e-05j),(3.86040862776982e-05-3.24728418997891e-05j),(4.2918964956988444e-05-2.5843480027702046e-05j),(4.6077452398570035e-05-1.880186682109713e-05j),(4.807846543076745e-05-1.1545553256321279e-05j),(4.8952025104030415e-05-4.2590695013552454e-06j),(4.875475807820046e-05+2.8901392336697307e-06j),(4.7565097674883585e-05+9.754676851747191e-06j),(4.547840284277411e-05+1.6209109929973585e-05j),(4.260218294364342e-05+2.215091417760777e-05j),(3.90515828330032e-05+2.7500562234507077e-05j),(3.494524825021117e-05+3.2200877486093976e-05j),(3.0401657796288823e-05+3.6215786858552854e-05j),(2.5535976160392433e-05+3.9528606921052544e-05j),(2.045745479585009e-05+4.2139993228784535e-05j),(1.5267381638714223e-05+4.406567391926149e-05j),(1.0057561087577935e-05+4.5334076337425195e-05j),(4.909289433319745e-06+4.59839410521655e-05j),(-1.0722087189893448e-07+4.606200206097274e-05j),(-4.933022572649394e-06+4.5620796139607765e-05j),(-9.520279385047995e-06+4.4716648900116064e-05j),(-1.3831836260588741e-05+4.340787073142766e-05j),(-1.7840572982818234e-05+4.17531828144235e-05j),(-2.152859673735384e-05+3.98103820866525e-05j),(-2.4886324632326627e-05+3.7635244513833946e-05j),(-2.7911501496602665e-05+3.528065833303297e-05j),(-3.0608192066371815e-05+3.27959730083405e-05j),(-3.2985780243688455e-05+3.022654536218017e-05j),(-3.5058001764745456e-05+2.7613461547515357e-05j),(-3.684203057786344e-05+2.4993412014061e-05j),(-3.835763366751709e-05+2.239869618821092e-05j),(-3.962640408248175e-05+1.9857334024028936e-05j),(-4.06710775970621e-05+1.7393262692152056e-05j),(-4.15149347783005e-05+1.5026598271035907e-05j),(-4.218128724116941e-05+1.2773944226742775e-05j),(-4.2693044515887185e-05+1.0648730572015594e-05j),(-4.307235617725955e-05+8.66156976468024e-06j),(-4.3340322634908686e-05+6.820617544565114e-06j),(-4.3516767188904684e-05+5.131928943925393e-06j),(-4.362006154980366e-05+3.5998015855611144e-06j),(-4.3666996939069666e-05+2.2271000696123053e-06j),(-4.367269306337386e-05+1.0155567236842068e-06j),(-4.365053763823838e-05-3.395475675381438e-08j),(-4.361214967386862e-05-9.211752179438754e-07j),(-4.356736038724964e-05-1.6462471244811184e-06j),(-4.352420633567778e-05-2.2095337907451228e-06j),(-4.348893015100194e-05-2.611471298982665e-06j),(-4.346598507088073e-05-2.8524533301573102e-06j),(-4.3458040298982484e-05-2.932748952586492e-06j),(-4.34659850708813e-05-2.852453330157336e-06j),(-4.3488930151002256e-05-2.6114712989826685e-06j),(-4.352420633567808e-05-2.2095337907451516e-06j),(-4.356736038724989e-05-1.646247124481179e-06j),(-4.3612149673869194e-05-9.211752179439049e-07j),(-4.365053763823926e-05-3.39547567538269e-08j),(-4.367269306337416e-05+1.0155567236842062e-06j),(-4.366699693906998e-05+2.2271000696123023e-06j),(-4.362006154980424e-05+3.5998015855611703e-06j),(-4.351676718890461e-05+5.13192894392539e-06j),(-4.3340322634908605e-05+6.820617544565078e-06j),(-4.3072356177260134e-05+8.661569764680383e-06j),(-4.26930445158872e-05+1.0648730572015602e-05j),(-4.218128724117e-05+1.2773944226742948e-05j),(-4.151493477830047e-05+1.5026598271035877e-05j),(-4.067107759706231e-05+1.7393262692152123e-05j),(-3.962640408248209e-05+1.9857334024029068e-05j),(-3.835763366751696e-05+2.2398696188210818e-05j),(-3.684203057786375e-05+2.4993412014061146e-05j),(-3.505800176474597e-05+2.7613461547515727e-05j),(-3.298578024368842e-05+3.0226545362180083e-05j),(-3.060819206637174e-05+3.279597300834039e-05j),(-2.791150149660307e-05+3.5280658333033407e-05j),(-2.4886324632327014e-05+3.763524451383439e-05j),(-2.152859673735416e-05+3.9810382086652993e-05j),(-1.784057298281852e-05+4.1753182814424025e-05j),(-1.3831836260589067e-05+4.340787073142854e-05j),(-9.520279385048083e-06+4.471664890011639e-05j),(-4.933022572649433e-06+4.5620796139607744e-05j),(-1.0722087189899091e-07+4.606200206097334e-05j),(4.909289433319795e-06+4.5983941052166066e-05j),(1.0057561087577965e-05+4.533407633742512e-05j),(1.5267381638714264e-05+4.406567391926139e-05j),(2.0457454795850103e-05+4.213999322878451e-05j),(2.5535976160392846e-05+3.952860692105308e-05j),(3.040165779628908e-05+3.621578685855315e-05j),(3.494524825021101e-05+3.220087748609374e-05j),(3.905158283300362e-05+2.7500562234507348e-05j),(4.260218294364345e-05+2.215091417760781e-05j),(4.547840284277411e-05+1.620910992997362e-05j),(4.7565097674883484e-05+9.754676851747281e-06j),(4.875475807819981e-05+2.890139233669844e-06j),(4.895202510403104e-05-4.259069501355211e-06j),(4.807846543076836e-05-1.1545553256321462e-05j),(4.607745239857006e-05-1.8801866821097158e-05j),(4.2918964956988715e-05-2.584348002770214e-05j),(3.860408627769901e-05-3.247284189978967e-05j),(3.316895886431189e-05-3.8484551004765435e-05j),(2.668793598152383e-05-4.3671586524515556e-05j),(1.9275662654757012e-05-4.7832495608908716e-05j),(1.1087825766843068e-05-5.077936830607221e-05j),(2.3203340035820864e-06-5.234636443524256e-05j),(-6.793273828592397e-06-5.2398490534877754e-05j),(-1.5986338392945364e-05-5.0840263445435166e-05j),(-2.496558101991999e-05-4.7623844606949946e-05j),(-3.341958138566428e-05-4.2756190465205546e-05j),(-4.102911385126464e-05-3.630474418518873e-05j),(-4.7479111764113234e-05-2.8401196546289634e-05j),(-5.247191094929835e-05-1.9242873144424306e-05j),(-5.574130654102524e-05-9.09136350442718e-06j),(-5.7066848406693246e-05+1.7319033576558533e-06j),(-5.628770755932832e-05+1.285331351325117e-05j),(-5.331537724698517e-05+2.385798317514675e-05j),(-4.814443569063971e-05+3.43037956477451e-05j),(-4.0860599697866044e-05+4.373823697149075e-05j),(-3.1645345110653447e-05+5.171751575954943e-05j),(-2.077646465815935e-05+5.782726556726805e-05j),(-8.624077029926036e-06+6.17039572388314e-05j),(4.358209490387022e-06+6.305600680521933e-05j),(1.764704542838813e-05+6.168346426873881e-05j),(3.0667805763089046e-05+5.74951215393548e-05j),(4.281729778780599e-05+5.0521893395356486e-05j),(5.348995245060143e-05+4.092541016257637e-05j),(6.21064707218128e-05+2.900091756179843e-05j),(6.814365947292556e-05+1.517380609422387e-05j),(7.116400559127153e-05-1.061725529786588e-08j),(7.08434199385132e-05-1.5904159998133973e-05j),(6.699554895799975e-05-3.1779245195300514e-05j),(5.9591111954553185e-05-4.685815747448983e-05j),(4.8770881941504726e-05-6.034692505754046e-05j),(3.485118722710392e-05-7.147237887527299e-05j),(1.8321163103002885e-05-7.952063899091096e-05j),(-1.6858443895450073e-07-8.387507027099904e-05j),(-1.9825745783008985e-05-8.405164337079556e-05j),(-3.974381146942787e-05-7.972964812425978e-05j),(-5.893606138548894e-05-7.077584200787784e-05j),(-7.63742274048345e-05-5.726037624748631e-05j),(-9.102945746854868e-05-3.9463217670788496e-05j),(-0.0001019126261333319-1.7870258482118176e-05j),(-0.00010811034957643913+6.841146063066871e-06j),(-0.00010881206674910341+3.382688179573356e-05j),(-0.00010332175137306179+6.211009421447274e-05j),(-9.104400817614995e-05+9.062302822837855e-05j),(-7.142524006716232e-05+0.00011825469854955266j),(-4.3806518529242154e-05+0.00014390200606815792j),(-7.071310096720719e-06+0.00016652165314146738j),(4.130716726722019e-05+0.0001851801007904124j),(0.00010984122160839496+0.00020070474246063064j),(0.00025872416513607235+0.00022523428420835058j)
"(1,)",(0.00028062414839196147+0.000238429928305007j),(0.000396106217958148+0.00023648535235086407j),(0.00026488109987616866+0.0002345679155468031j),(9.494590397304978e-05+0.00017333342532950698j),(3.550503287252573e-05+0.00015869835165024674j),(-5.995304310437852e-06+0.00014271021464130784j),(-3.749521344183621e-05+0.00012332770676456482j),(-6.117433642160129e-05+0.00010135071365259367j),(-7.799419863110318e-05+7.767317092159333e-05j),(-8.852137792253038e-05+5.324026151391138e-05j),(-9.323114499127451e-05+2.9003934964254055e-05j),(-9.263412952117214e-05+5.879110643190125e-06j),(-8.732696791561961e-05-1.5297167123323267e-05j),(-7.800432381330491e-05-3.380157893166979e-05j),(-6.544890668963018e-05-4.905367969894933e-05j),(-5.050829724253546e-05-6.063706806736127e-05j),(-3.406410563366583e-05-6.831178111319007e-05j),(-1.699744226098825e-05-7.201763118469297e-05j),(-1.5382425091403894e-07-7.18687074327287e-05j),(1.5689949077545542e-05-6.813973393243827e-05j),(2.985491860392804e-05-6.124538247890987e-05j),(4.1783532600588655e-05-5.171395991477673e-05j),(5.105658618489516e-05-4.0157112566108705e-05j),(5.74029379520198e-05-2.7237306578690105e-05j),(6.070186876485791e-05-1.3634852454046918e-05j),(6.0978372032776166e-05-1.6151442285517762e-08j),(5.839203545953126e-05+1.29953369380416e-05j),(5.322047603591219e-05+2.4844156123193036e-05j),(4.583851225088276e-05+3.5062992139569784e-05j),(3.669439453179737e-05+4.328727015473022e-05j),(2.6284466584862758e-05+4.926392271575301e-05j),(1.5127601412728835e-05+5.285436797417573e-05j),(3.7406555065574656e-06+5.403202941837937e-05j),(-7.3839743890852514e-06+5.287497748142213e-05j),(-1.7797810605776962e-05+4.955446785490673e-05j),(-2.7112119696682146e-05+4.432028569504234e-05j),(-3.500969618120908e-05+3.748387763618605e-05j),(-4.125243776233232e-05+2.9400266955743487e-05j),(-4.568476885790264e-05+2.044970695958945e-05j),(-4.8233166423111075e-05+1.1019941822439256e-05j),(-4.8902204455083974e-05+1.4898226052515996e-06j),(-4.7767656340026353e-05-7.785120219703517e-06j),(-4.496727530963279e-05-1.6484706740853374e-05j),(-4.068991335704441e-05-2.4333462976978704e-05j),(-3.516364093883133e-05-3.110718273164003e-05j),(-2.8643498370222474e-05-3.663672175541672e-05j),(-2.1399450986988713e-05-4.080917537121852e-05j),(-1.3705040614896039e-05-4.356669259114779e-05j),(-5.827132603760299e-06-4.4903255984003045e-05j),(1.98294261807165e-06-4.485980668851272e-05j),(9.49665567520335e-06-4.351811906126908e-05j),(1.651385098720181e-05-4.09938317708425e-05j),(2.2866613044402214e-05-3.742902487290591e-05j),(2.842148926138541e-05-3.298469927683723e-05j),(3.308019465793755e-05-2.7833470066925308e-05j),(3.677897093035889e-05-2.2152732396829098e-05j),(3.948680485968775e-05-1.6118501933555975e-05j),(4.120272920978351e-05-9.900074484316013e-06j),(4.195243466389377e-05-3.6555943697320093e-06j),(4.178441573475661e-05+2.471429409803266e-06j),(4.0765859023000634e-05+8.35466446746206e-06j),(3.897846085737314e-05+1.3886596053696757e-05j),(3.65143353620929e-05+1.8979339302973422e-05j),(3.347214535461171e-05+2.3564715587586175e-05j),(2.995355895352365e-05+2.7593699783097878e-05j),(2.6060105869614526e-05+3.103535236194413e-05j),(2.189048025990907e-05+3.387535140945356e-05j),(1.753831263514023e-05+3.611423590084914e-05j),(1.3090412220966885e-05+3.776546394041312e-05j),(8.625463710089208e-06+3.8853379184127154e-05j),(4.2131486010615284e-06+3.941116632104987e-05j),(-8.63487966881745e-08+3.9478863153267926e-05j),(-4.222497348971666e-06+3.9101483242779516e-05j),(-8.15428744137295e-06+3.8327289903393244e-05j),(-1.184986315304703e-05+3.720624998523081e-05j),(-1.5285968682064836e-05+3.5788684773581775e-05j),(-1.8447256703035606e-05+3.412412562472264e-05j),(-2.1325502344322203e-05+3.226037380304918e-05j),(-2.3918761632915438e-05+3.0242757389960362e-05j),(-2.6230507929217737e-05+2.811357305605268e-05j),(-2.826877436746864e-05+2.591169682018018e-05j),(-3.0045324880080914e-05+2.367234551911879e-05j),(-3.157487121022658e-05+2.142696941370619e-05j),(-3.2874348549037184e-05+1.920325598411255e-05j),(-3.396225816721249e-05+1.7025225340350994e-05j),(-3.485808170033088e-05+1.491339862361021e-05j),(-3.55817686133076e-05+1.2885022141978166e-05j),(-3.615329580553711e-05+1.0954331630174606e-05j),(-3.659229629678998e-05+9.132842825805785e-06j),(-3.691775241268917e-05+7.429656413272917e-06j),(-3.7147747815648735e-05+5.851767219378527e-06j),(-3.7299272045763856e-05+4.404369289210017e-06j),(-3.7388070887958266e-05+3.091150081304205e-06j),(-3.742853581001744e-05+1.9145684667488246e-06j),(-3.743362586780749e-05+8.761124799452534e-07j),(-3.741481580095398e-05-2.3466157836719312e-08j),(-3.7382064502500416e-05-7.839428356310694e-07j),(-3.73437986039839e-05-1.4054375584956962e-06j),(-3.730690654374294e-05-1.8882600099645813e-06j),(-3.727673915820374e-05-2.232782628470054e-06j),(-3.725711353606392e-05-2.4393418926782104e-06j),(-3.7250317591430826e-05-2.508167855215947e-06j),(-3.725711353606442e-05-2.43934189267823e-06j),(-3.727673915820422e-05-2.2327826284700738e-06j),(-3.7306906543743195e-05-1.8882600099646203e-06j),(-3.7343798603984196e-05-1.4054375584957025e-06j),(-3.7382064502500626e-05-7.83942835631084e-07j),(-3.741481580095446e-05-2.3466157836726247e-08j),(-3.7433625867808235e-05+8.761124799452655e-07j),(-3.742853581001769e-05+1.9145684667488534e-06j),(-3.738807088795797e-05+3.091150081304184e-06j),(-3.729927204576381e-05+4.404369289210025e-06j),(-3.714774781564923e-05+5.8517672193786375e-06j),(-3.691775241268939e-05+7.4296564132729805e-06j),(-3.659229629679048e-05+9.132842825805954e-06j),(-3.6153295805537126e-05+1.0954331630174646e-05j),(-3.5581768613307546e-05+1.2885022141978143e-05j),(-3.4858081700330716e-05+1.4913398623610118e-05j),(-3.396225816721277e-05+1.7025225340351136e-05j),(-3.287434854903783e-05+1.920325598411293e-05j),(-3.157487121022682e-05+2.142696941370641e-05j),(-3.0045324880080633e-05+2.3672345519118606e-05j),(-2.8268774367468566e-05+2.5911696820180167e-05j),(-2.6230507929218086e-05+2.8113573056053097e-05j),(-2.391876163291572e-05+3.024275738996074e-05j),(-2.1325502344322342e-05+3.226037380304939e-05j),(-1.8447256703035867e-05+3.4124125624723074e-05j),(-1.528596868206524e-05+3.578868477358275e-05j),(-1.1849863153047116e-05+3.720624998523135e-05j),(-8.154287441372957e-06+3.8327289903393474e-05j),(-4.222497348971666e-06+3.910148324277946e-05j),(-8.634879668813807e-08+3.9478863153267886e-05j),(4.21314860106164e-06+3.941116632105045e-05j),(8.625463710089412e-06+3.885337918412765e-05j),(1.3090412220966963e-05+3.7765463940412985e-05j),(1.7538312635140575e-05+3.6114235900849555e-05j),(2.189048025990921e-05+3.387535140945357e-05j),(2.6060105869614343e-05+3.1035352361943677e-05j),(2.9953558953523904e-05+2.7593699783097993e-05j),(3.347214535461198e-05+2.356471558758627e-05j),(3.651433536209327e-05+1.8979339302973585e-05j),(3.8978460857373136e-05+1.3886596053696733e-05j),(4.0765859023000065e-05+8.354664467461952e-06j),(4.1784415734756535e-05+2.471429409803273e-06j),(4.195243466389442e-05-3.6555943697320664e-06j),(4.120272920978404e-05-9.900074484316208e-06j),(3.948680485968791e-05-1.6118501933556117e-05j),(3.677897093035941e-05-2.2152732396829464e-05j),(3.308019465793816e-05-2.7833470066925918e-05j),(2.8421489261385513e-05-3.29846992768375e-05j),(2.286661304440231e-05-3.7429024872906174e-05j),(1.6513850987201817e-05-4.099383177084251e-05j),(9.496655675203368e-06-4.3518119061269327e-05j),(1.9829426180715983e-06-4.485980668851279e-05j),(-5.827132603760337e-06-4.4903255984002957e-05j),(-1.3705040614896043e-05-4.356669259114773e-05j),(-2.1399450986989167e-05-4.080917537121921e-05j),(-2.8643498370223135e-05-3.6636721755417354e-05j),(-3.516364093883149e-05-3.1107182731640026e-05j),(-4.06899133570447e-05-2.4333462976978805e-05j),(-4.496727530963375e-05-1.6484706740853594e-05j),(-4.77676563400274e-05-7.785120219703539e-06j),(-4.890220445508416e-05+1.4898226052517997e-06j),(-4.8233166423110445e-05+1.101994182243928e-05j),(-4.568476885790235e-05+2.0449706959589465e-05j),(-4.1252437762333094e-05+2.9400266955744216e-05j),(-3.500969618120908e-05+3.748387763618621e-05j),(-2.7112119696681912e-05+4.432028569504204e-05j),(-1.7797810605777332e-05+4.955446785490778e-05j),(-7.3839743890853344e-06+5.2874977481423185e-05j),(3.740655506557564e-06+5.4032029418379523e-05j),(1.5127601412728916e-05+5.2854367974176e-05j),(2.6284466584862947e-05+4.926392271575325e-05j),(3.6694394531798105e-05+4.328727015473094e-05j),(4.583851225088268e-05+3.5062992139569547e-05j),(5.322047603591251e-05+2.4844156123193063e-05j),(5.839203545953148e-05+1.2995336938041627e-05j),(6.097837203277729e-05-1.615144228557945e-08j),(6.0701868764859084e-05-1.363485245404729e-05j),(5.740293795201996e-05-2.723730657869035e-05j),(5.105658618489533e-05-4.015711256610893e-05j),(4.178353260058947e-05-5.1713959914777905e-05j),(2.9854918603928498e-05-6.124538247891131e-05j),(1.5689949077545346e-05-6.813973393243871e-05j),(-1.5382425091423482e-07-7.186870743272798e-05j),(-1.6997442260988597e-05-7.201763118469331e-05j),(-3.406410563366676e-05-6.831178111319121e-05j),(-5.050829724253616e-05-6.063706806736146e-05j),(-6.544890668963078e-05-4.905367969894938e-05j),(-7.800432381330529e-05-3.380157893166968e-05j),(-8.732696791562142e-05-1.5297167123323304e-05j),(-9.263412952117174e-05+5.879110643190258e-06j),(-9.323114499127268e-05+2.9003934964253564e-05j),(-8.852137792253214e-05+5.3240261513912364e-05j),(-7.799419863110348e-05+7.767317092159368e-05j),(-6.117433642160056e-05+0.00010135071365259276j),(-3.749521344183647e-05+0.00012332770676456544j),(-5.995304310437884e-06+0.00014271021464131077j),(3.5505032872526715e-05+0.00015869835165024994j),(9.494590397305093e-05+0.00017333342532950804j)
