index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(-0.0935842506248414+0.10594096345639402j),(0.6837652285933132+0.7350099478764366j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.006812940445191599+0.15110285221201084j),(-0.10179112894230588+1.1451879371582019j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.1222728723041568+0.1096399935553791j),(-0.7725698711682305+0.5560215169799169j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.18093334452780704-0.014623564854408962j),(-0.6785478108625161-0.5257909968460365j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.12864444107551024-0.1597947330050885j),(0.09365787813857489-1.1591825158070697j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.02711694302232821-0.23539734492086312j),(0.7945140147862676-0.8054171420950749j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.21180905201887945-0.17934674650109406j),(0.7120585978764332+0.20336537177700797j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.3254425027096227-0.00039306184288016334j),(-0.14758765361179224+0.9836636705930033j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.30210015266989776+0.22556864690090603j),(-1.0335556130238697+0.907457867755994j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.14575674359541402+0.4011039937835901j),(-1.1149363577619742+0.1547488122185224j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.07859231557199274+0.4612545531109782j),(-0.23845875941196076-0.48715391155575993j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.2865081356153227+0.4015895174113811j),(0.9126861850590609-0.37809057749603364j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.4177653566959498+0.2689494064510944j),(1.4122468764912215+0.37386130656584005j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.4572082623100191+0.1288467501801145j),(0.9069096035763504+1.0220257376530972j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.4278602880069511+0.03325686807953464j),(-0.08011203537538103+0.894630259053249j)
