index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(0.03908760911366348+0.25944454526169064j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.21317371345728084+0.16345884655644766j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.27437662073883784-0.023445927218276243j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.19796859189025331-0.20173145782680624j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(0.028561809341835446-0.2890351847801333j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.1547688626422713-0.25554999553205304j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.28080495831814273-0.12543801508690214j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.313296552158111+0.046230409606042785j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.25535097260249057+0.20265998352319245j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.13691424118308418+0.30596607265745135j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(0.0034899333733027452+0.3439101275678671j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.13354367325779198+0.32536954780032384j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.2343647574607069+0.27063970146288197j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.3006896729151784+0.20207950417839307j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.33682847004130645+0.1380925747568433j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.3513755058046106+0.09091019739765985j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.35265320600748923+0.06707497346792766j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.3456698272453255+0.06900901750818006j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.3305933407522286+0.09624608617304199j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.3025711803306835+0.14544322258443734j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.2530228994575829+0.20899062461253054j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.17291363605812476+0.272930628477241j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.05840244380964531+0.3159714962429113j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.08193122737850093+0.3122382801405147j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.22142611149125827+0.24002194043259462j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.31673102639787604+0.09594276649355248j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.32144988551990344-0.09142915498489017j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(-0.2115893164798943-0.2595737221851656j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(-0.011773158838789089-0.33197098177852147j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.19786111793073674-0.259046744833071j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.31100172488591005-0.06015653797044656j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.2562533116146959+0.16641338573300174j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(0.05523147583619562+0.28824502818872966j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.17104492861121137+0.22387526072826894j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.27094840691653493+0.011912728243264094j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.17148562219636154-0.19869145296417323j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(0.05430809062249629-0.24982608897281344j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.22969855384894222-0.1003423879597773j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.21091561927948757+0.1287393641549715j)
"(3.0, -3.0)","(3.0, -3.0)",(0.012388862387883233+0.24424512029525874j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.22086456312633537+0.14500063983022846j)
"(-2.8461538461538463, -2.8461538461538463)","(-2.8461538461538463, -2.8461538461538463)",(0.26453565672546125-0.05650055555762005j)
"(-2.6923076923076925, -2.8461538461538463)","(-2.6923076923076925, -2.8461538461538463)",(0.15575995128042225-0.22943417476263112j)
"(-2.5384615384615383, -2.8461538461538463)","(-2.5384615384615383, -2.8461538461538463)",(-0.039120875646411535-0.2819796612993988j)
"(-2.3846153846153846, -2.8461538461538463)","(-2.3846153846153846, -2.8461538461538463)",(-0.21792360882534018-0.19532500645018397j)
"(-2.230769230769231, -2.8461538461538463)","(-2.230769230769231, -2.8461538461538463)",(-0.30062445489763095-0.01903531856082077j)
"(-2.0769230769230766, -2.8461538461538463)","(-2.0769230769230766, -2.8461538461538463)",(-0.26182594373813695+0.16671178134308248j)
"(-1.923076923076923, -2.8461538461538463)","(-1.923076923076923, -2.8461538461538463)",(-0.12867165040285253+0.2930763789831778j)
"(-1.7692307692307692, -2.8461538461538463)","(-1.7692307692307692, -2.8461538461538463)",(0.0438854174886044+0.3271874441590462j)
"(-1.6153846153846154, -2.8461538461538463)","(-1.6153846153846154, -2.8461538461538463)",(0.20160128337040878+0.2740991241029323j)
"(-1.4615384615384615, -2.8461538461538463)","(-1.4615384615384615, -2.8461538461538463)",(0.30967620203414875+0.16333642076501487j)
"(-1.3076923076923075, -2.8461538461538463)","(-1.3076923076923075, -2.8461538461538463)",(0.3578169239495255+0.031285259718467094j)
"(-1.1538461538461537, -2.8461538461538463)","(-1.1538461538461537, -2.8461538461538463)",(0.35508379021616704-0.09216901578950569j)
"(-1.0, -2.8461538461538463)","(-1.0, -2.8461538461538463)",(0.3205802087623742-0.18958551612521135j)
"(-0.8461538461538458, -2.8461538461538463)","(-0.8461538461538458, -2.8461538461538463)",(0.2749450147700019-0.255476763674361j)
"(-0.6923076923076921, -2.8461538461538463)","(-0.6923076923076921, -2.8461538461538463)",(0.23503650353672695-0.2921951279167335j)
"(-0.5384615384615383, -2.8461538461538463)","(-0.5384615384615383, -2.8461538461538463)",(0.21188079342092556-0.3049348853032259j)
"(-0.3846153846153846, -2.8461538461538463)","(-0.3846153846153846, -2.8461538461538463)",(0.21064242122559726-0.2976340247666161j)
"(-0.23076923076923084, -2.8461538461538463)","(-0.23076923076923084, -2.8461538461538463)",(0.23107684385870667-0.27061681853164654j)
"(-0.07692307692307665, -2.8461538461538463)","(-0.07692307692307665, -2.8461538461538463)",(0.26737386191329293-0.22033808045170097j)
"(0.0769230769230771, -2.8461538461538463)","(0.0769230769230771, -2.8461538461538463)",(0.30725363396725536-0.1415363065420151j)
"(0.23076923076923084, -2.8461538461538463)","(0.23076923076923084, -2.8461538461538463)",(0.3314445795801603-0.03200903954165965j)
"(0.384615384615385, -2.8461538461538463)","(0.384615384615385, -2.8461538461538463)",(0.31586765528286503+0.10061001549333104j)
"(0.5384615384615388, -2.8461538461538463)","(0.5384615384615388, -2.8461538461538463)",(0.23905566109816823+0.2326978381675636j)
"(0.6923076923076925, -2.8461538461538463)","(0.6923076923076925, -2.8461538461538463)",(0.09521727786506265+0.3242406847828616j)
"(0.8461538461538463, -2.8461538461538463)","(0.8461538461538463, -2.8461538461538463)",(-0.09168280128217013+0.3299244044762484j)
"(1.0, -2.8461538461538463)","(1.0, -2.8461538461538463)",(-0.26332832062201184+0.22296881468829233j)
"(1.1538461538461542, -2.8461538461538463)","(1.1538461538461542, -2.8461538461538463)",(-0.3435568081779504+0.022567882964932152j)
"(1.3076923076923084, -2.8461538461538463)","(1.3076923076923084, -2.8461538461538463)",(-0.27793670365206863-0.195014972764242j)
"(1.4615384615384617, -2.8461538461538463)","(1.4615384615384617, -2.8461538461538463)",(-0.07875741902632408-0.32145467069633554j)
"(1.6153846153846159, -2.8461538461538463)","(1.6153846153846159, -2.8461538461538463)",(0.15878857773321767-0.27727407128579784j)
"(1.7692307692307692, -2.8461538461538463)","(1.7692307692307692, -2.8461538461538463)",(0.2970803803313073-0.07561666612347029j)
"(1.9230769230769234, -2.8461538461538463)","(1.9230769230769234, -2.8461538461538463)",(0.24363508555910354+0.16363293975379573j)
"(2.0769230769230775, -2.8461538461538463)","(2.0769230769230775, -2.8461538461538463)",(0.0289318194155238+0.2800569074044801j)
"(2.230769230769231, -2.8461538461538463)","(2.230769230769231, -2.8461538461538463)",(-0.19563218872448512+0.18832621862741578j)
"(2.384615384615385, -2.8461538461538463)","(2.384615384615385, -2.8461538461538463)",(-0.26016191190841487-0.0436933397246301j)
"(2.5384615384615383, -2.8461538461538463)","(2.5384615384615383, -2.8461538461538463)",(-0.11268670153126195-0.23230644279829346j)
"(2.6923076923076925, -2.8461538461538463)","(2.6923076923076925, -2.8461538461538463)",(0.12561186702637817-0.22111765699694544j)
"(2.8461538461538467, -2.8461538461538463)","(2.8461538461538467, -2.8461538461538463)",(0.25092985987080296-0.01852312158255622j)
"(3.0, -2.8461538461538463)","(3.0, -2.8461538461538463)",(0.15181696939154873+0.1981403184940102j)
"(-3.0, -2.6923076923076925)","(-3.0, -2.6923076923076925)",(0.2589011968957234-0.06215283612472484j)
"(-2.8461538461538463, -2.6923076923076925)","(-2.8461538461538463, -2.6923076923076925)",(0.13508209491185721-0.23675631051139492j)
"(-2.6923076923076925, -2.6923076923076925)","(-2.6923076923076925, -2.6923076923076925)",(-0.07487875304191917-0.2692177160507575j)
"(-2.5384615384615383, -2.6923076923076925)","(-2.5384615384615383, -2.6923076923076925)",(-0.24619030928895225-0.14728368984381582j)
"(-2.3846153846153846, -2.6923076923076925)","(-2.3846153846153846, -2.6923076923076925)",(-0.28971017528606496+0.05550018986462283j)
"(-2.230769230769231, -2.6923076923076925)","(-2.230769230769231, -2.6923076923076925)",(-0.19284927435190646+0.2346969516553203j)
"(-2.0769230769230766, -2.6923076923076925)","(-2.0769230769230766, -2.6923076923076925)",(-0.00994810163590079+0.313102483135649j)
"(-1.923076923076923, -2.6923076923076925)","(-1.923076923076923, -2.6923076923076925)",(0.1782302896205035+0.26988899707868735j)
"(-1.7692307692307692, -2.6923076923076925)","(-1.7692307692307692, -2.6923076923076925)",(0.30570825107348354+0.13492057309931255j)
"(-1.6153846153846154, -2.6923076923076925)","(-1.6153846153846154, -2.6923076923076925)",(0.34318756328113587-0.03743034701971572j)
"(-1.4615384615384615, -2.6923076923076925)","(-1.4615384615384615, -2.6923076923076925)",(0.29760137892339683-0.19584134978159262j)
"(-1.3076923076923075, -2.6923076923076925)","(-1.3076923076923075, -2.6923076923076925)",(0.19794538800885733-0.30872770118719745j)
"(-1.1538461538461537, -2.6923076923076925)","(-1.1538461538461537, -2.6923076923076925)",(0.0785379224086899-0.3676672773250068j)
"(-1.0, -2.6923076923076925)","(-1.0, -2.6923076923076925)",(-0.03282234135961516-0.3817190584869424j)
"(-0.8461538461538458, -2.6923076923076925)","(-0.8461538461538458, -2.6923076923076925)",(-0.1195331971018437-0.3685014622369193j)
"(-0.6923076923076921, -2.6923076923076925)","(-0.6923076923076921, -2.6923076923076925)",(-0.1751061998411133-0.3463568444659367j)
"(-0.5384615384615383, -2.6923076923076925)","(-0.5384615384615383, -2.6923076923076925)",(-0.1991408691342371-0.32938613101096503j)
"(-0.3846153846153846, -2.6923076923076925)","(-0.3846153846153846, -2.6923076923076925)",(-0.19298375174808918-0.3251072704863701j)
"(-0.23076923076923084, -2.6923076923076925)","(-0.23076923076923084, -2.6923076923076925)",(-0.1569041138090146-0.3335616549224146j)
"(-0.07692307692307665, -2.6923076923076925)","(-0.07692307692307665, -2.6923076923076925)",(-0.0898831423366489-0.34687645012539015j)
"(0.0769230769230771, -2.6923076923076925)","(0.0769230769230771, -2.6923076923076925)",(0.007470468710639578-0.34934227803396195j)
"(0.23076923076923084, -2.6923076923076925)","(0.23076923076923084, -2.6923076923076925)",(0.12725932854819566-0.31950294819313363j)
"(0.384615384615385, -2.6923076923076925)","(0.384615384615385, -2.6923076923076925)",(0.24807970750557026-0.23662353156718707j)
"(0.5384615384615388, -2.6923076923076925)","(0.5384615384615388, -2.6923076923076925)",(0.3330080931800602-0.0927192110078846j)
"(0.6923076923076925, -2.6923076923076925)","(0.6923076923076925, -2.6923076923076925)",(0.33797246944453163+0.09306391385049542j)
"(0.8461538461538463, -2.6923076923076925)","(0.8461538461538463, -2.6923076923076925)",(0.23349657364182674+0.2672913675561205j)
"(1.0, -2.6923076923076925)","(1.0, -2.6923076923076925)",(0.032927294900882635+0.35492575133026055j)
"(1.1538461538461542, -2.6923076923076925)","(1.1538461538461542, -2.6923076923076925)",(-0.19219910957945488+0.2969218918198696j)
"(1.3076923076923084, -2.6923076923076925)","(1.3076923076923084, -2.6923076923076925)",(-0.33218566198983795+0.09796951339751904j)
"(1.4615384615384617, -2.6923076923076925)","(1.4615384615384617, -2.6923076923076925)",(-0.29928715286354485-0.15062626263503348j)
"(1.6153846153846159, -2.6923076923076925)","(1.6153846153846159, -2.6923076923076925)",(-0.09733468022333996-0.30620752723279243j)
"(1.7692307692307692, -2.6923076923076925)","(1.7692307692307692, -2.6923076923076925)",(0.15547053946276534-0.2645273035984062j)
"(1.9230769230769234, -2.6923076923076925)","(1.9230769230769234, -2.6923076923076925)",(0.28945823459452624-0.04706077745551958j)
"(2.0769230769230775, -2.6923076923076925)","(2.0769230769230775, -2.6923076923076925)",(0.20592610442890183+0.19230003693310388j)
"(2.230769230769231, -2.6923076923076925)","(2.230769230769231, -2.6923076923076925)",(-0.03281974216432006+0.27087230252526945j)
"(2.384615384615385, -2.6923076923076925)","(2.384615384615385, -2.6923076923076925)",(-0.2353144971119922+0.12509563143282953j)
"(2.5384615384615383, -2.6923076923076925)","(2.5384615384615383, -2.6923076923076925)",(-0.23148340996733044-0.12317885705356255j)
"(2.6923076923076925, -2.6923076923076925)","(2.6923076923076925, -2.6923076923076925)",(-0.023817941818401016-0.2582612298432418j)
"(2.8461538461538467, -2.6923076923076925)","(2.8461538461538467, -2.6923076923076925)",(0.2027728775701411-0.15838025106443812j)
"(3.0, -2.6923076923076925)","(3.0, -2.6923076923076925)",(0.24046594732659174+0.08647907762985008j)
"(-3.0, -2.5384615384615383)","(-3.0, -2.5384615384615383)",(0.1392129549284193-0.2296498080525862j)
"(-2.8461538461538463, -2.5384615384615383)","(-2.8461538461538463, -2.5384615384615383)",(-0.08074929906252779-0.26278517860197304j)
"(-2.6923076923076925, -2.5384615384615383)","(-2.6923076923076925, -2.5384615384615383)",(-0.2530335545451902-0.12406209862156935j)
"(-2.5384615384615383, -2.5384615384615383)","(-2.5384615384615383, -2.5384615384615383)",(-0.2735111536365957+0.09432400480829775j)
"(-2.3846153846153846, -2.5384615384615383)","(-2.3846153846153846, -2.5384615384615383)",(-0.13802081608413214+0.26355807865550074j)
"(-2.230769230769231, -2.5384615384615383)","(-2.230769230769231, -2.5384615384615383)",(0.07261972443251083+0.29772975838852833j)
"(-2.0769230769230766, -2.5384615384615383)","(-2.0769230769230766, -2.5384615384615383)",(0.25217409528358886+0.19078974276327335j)
"(-1.923076923076923, -2.5384615384615383)","(-1.923076923076923, -2.5384615384615383)",(0.32679524633747764+0.0016242859800222002j)
