index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(-0.03284176734940905+0.43036976295697993j),(0.7445077118687456+1.0594387473770226j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.29509769848452666+0.3762519645657198j),(0.18649362909702918+1.3703370495119107j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.5130975498728276+0.09366835292628092j),(-0.3817451935995597+0.5400498763508187j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.48375688559803337-0.2803508722621574j),(-0.37572426979228984-0.7915183042537849j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.20827935351376908-0.5496947193991484j),(0.17329279057683372-1.5490825022011294j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.17619872223725835-0.578398803490483j),(0.6454322355713376-1.1484186006646948j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.4844601136840663-0.365172259745956j),(0.4394075362112464+0.017539858532146013j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.5908714190593797-0.028960992109842806j),(-0.41301656996154923+0.9550957403260406j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.4865798081284871+0.2731010454691252j),(-1.2180352684824591+0.9549902663242131j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.2606045162109083+0.43363043561669673j),(-1.2297841303774684+0.18727525405162906j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(-0.03232251180156632+0.4360787049524944j),(-0.34937358678551983-0.5123297597142438j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.11415685937730226+0.3374673068370615j),(0.7403349088210405-0.44221278807035325j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.15820063709509197+0.21891343825683188j),(1.1526821568903638+0.32382533837157756j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.13025243857131613+0.14055500904051607j),(0.5799537798376474+1.0337339965134988j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.07930378813026875+0.1227047120596924j),(-0.4286685352520634+0.9840781030334067j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.044075504771164814+0.15288801575529756j),(-0.9551754690420491+0.19158544891750678j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.040374860711463026+0.20494140933467822j),(-0.5326920383282798-0.6145671807514619j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.06358530132754904+0.2559320528929569j),(0.4428641048163597-0.6693503846492761j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.09825141699542382+0.29391783850348424j),(1.0816409212161948+0.11241003429543925j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.12722841409076113+0.31701065963578406j),(0.8118291091868249+1.0459289597723538j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.13709177730295452+0.327859200377863j),(-0.1056627688431109+1.297946943999757j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.12038022769271808+0.3277651995020172j),(-0.8268443653853752+0.6483358941514825j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.0767732243395624+0.3132786549045047j),(-0.7052267350342397-0.30999982502190193j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(0.01447884951214827+0.27680941296142103j),(0.11569713369514484-0.7180548285042425j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.049007459481251674+0.2116137737078213j),(0.8424954557020659-0.2414011843450522j)
