index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.03883659439351004+0.3118708338007551j),(0.8161860736116647+0.9409398182207976j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.25152379252105367+0.1994443588154341j),(0.1429197231335562+1.193529443761625j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.3269923749563362-0.025898656304877057j),(-0.5678503685160512+0.42048286711966076j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.23378498618326576-0.24031907403538966j),(-0.6256961692070575-0.7514865060270172j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.028504756189982848-0.34151030193434145j),(-0.0064818067469524995-1.3408980847363225j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.189144196375657-0.2946985740166788j),(0.6324867614329388-0.8647183711908906j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.33156080236090035-0.13383068566656325j),(0.5923068475344123+0.24888143261153878j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.3578876484776548+0.06976502676856j),(-0.18003279937982433+1.0538217592044434j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.2777944586174011+0.24612025488906297j),(-1.009249918971373+0.9280094757441509j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.13289316067887033+0.35258978846459743j),(-1.1020727748454304+0.10623460689952977j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.028210018806311132+0.3802407243465684j),(-0.2888410561776424-0.5681677403201697j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.16846282885890468+0.3453701643246158j),(0.7946408783026429-0.43430993058279893j)
