index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)"
"(-0.3846153846153846, -3.0)",(0.00669687904130766+0.003826810768785955j),(-0.008824635991734412-0.0067742873128199795j),(0.010420726708225267-0.014971993210680644j),(0.0033800138543521965-0.01564650151598277j),(-0.007064067906996628+0.00355721102743709j),(0.0007469185679541331-0.0031150716282545036j),(0.006719673453983325+0.0002442553728017363j),(-0.01336998248056376-0.01803497706349998j),(-0.0011606707288234824-0.015484333342605579j),(-0.0008492006970473476+0.0036978975553666037j)
"(-0.23076923076923084, -3.0)",(0.007428777436637144+0.0004290711145965515j),(-0.009889822913232439-0.0034723165369147644j),(0.007605706159277107-0.016269815041393913j),(0.0032871776910495423-0.016273768196951182j),(-0.008054628281141448+0.002821951480989666j),(0.0017051582955940924-0.0029360357857087433j),(0.005793180102092343+0.0013713274113783416j),(-0.013430268472169845-0.016613203539723734j),(-0.005704522010836528-0.016085629641542226j),(0.0011460390193327116+0.004037163488448787j)
"(-0.07692307692307665, -3.0)",(0.006723617635052065-0.0025403925231721946j),(-0.009808101864496559-0.0006474192264683002j),(0.005396834879578482-0.016739802478573873j),(0.0039461689117799075-0.016672307587240944j),(-0.009061289318739733+0.001455723984337038j),(0.0027467374023904265-0.002368482188419457j),(0.004606296453007158+0.0025687960596674636j),(-0.012047127079899793-0.016034164127756715j),(-0.009420881305178824-0.01603667796376911j),(0.0030465327819123394+0.003564348292126438j)
"(0.0769230769230771, -3.0)",(0.005158235028041598-0.004668966008563525j),(-0.009061289318739722+0.0014557239843370623j),(0.0039461689117799015-0.01667230758724094j),(0.005396834879578487-0.016739802478573873j),(-0.009808101864496552-0.0006474192264683099j),(0.003671632350105873-0.0012876894827325413j),(0.0030465327819123246+0.003564348292126411j),(-0.009420881305178826-0.01603667796376908j),(-0.012047127079899798-0.01603416412775674j),(0.004606296453007133+0.0025687960596674744j)
"(0.23076923076923084, -3.0)",(0.0032827821760008907-0.005905448237688922j),(-0.008054628281141429+0.0028219514809896835j),(0.0032871776910495375-0.016273768196951185j),(0.007605706159277113-0.016269815041393916j),(-0.009889822913232425-0.0034723165369147887j),(0.004168238717983141+0.00032379585519776583j),(0.0011460390193327318+0.004037163488448779j),(-0.005704522010836534-0.016085629641542205j),(-0.013430268472169835-0.016613203539723755j),(0.00579318010209234+0.0013713274113783852j)
"(0.384615384615385, -3.0)",(0.0014916000034799369-0.006419434953086309j),(-0.0070640679069966+0.0035572110274371253j),(0.0033800138543521913-0.01564650151598277j),(0.010420726708225275-0.01497199321068064j),(-0.008824635991734402-0.006774287312820005j),(0.0038696580020391763+0.0022789636722133815j),(-0.0008492006970473402+0.0036978975553666055j),(-0.0011606707288234913-0.015484333342605551j),(-0.013369982480563748-0.01803497706350001j),(0.0067196734539833325+0.00024425537280176485j)
"(0.5384615384615388, -3.0)",(1.3608341789921041e-06-0.006464886065413214j),(-0.0062399982717805435+0.0038039614388212352j),(0.0041370723544149396-0.0147925035755778j),(0.013517087763985029-0.01252837743787727j),(-0.006193412981880838-0.00998554738039624j),(0.002496050475108664+0.004118702151713156j),(-0.002479819692525887+0.0024359947942892333j),(0.0036683420531507228-0.013548840823359212j),(-0.011553481583053617-0.020188572944195234j),(0.007556965583435445-0.0005990047525173333j)
"(0.6923076923076925, -3.0)",(-0.0011094299955063227-0.006288075911628135j),(-0.005635888524240871+0.0036912850270472567j),(0.005427775724546645-0.013632904702299031j),(0.016357847650354987-0.00869569024255992j),(-0.0018695777312707303-0.012206813903057435j),(6.831496306257889e-05+0.005151136771076956j),(-0.0032002798944921187+0.00047818090526525624j),(0.007882586185207437-0.009873778858777738j),(-0.007638778787335407-0.022496430205458554j),(0.00845686017317916-0.0009716941174453522j)
"(0.8461538461538463, -3.0)",(-0.0018412368053072605-0.006083331228336132j),(-0.005240266725018226+0.0033148524737724606j),(0.007068140440821857-0.012039990704293868j),(0.01820564818404184-0.003450630105867076j),(0.0037144292089499836-0.012368284820876416j),(-0.002893767790674864+0.004669368238306004j),(-0.0026414723200897995-0.0015543545714515076j),(0.010353157479811517-0.00464165107426625j),(-0.0015109979814139608-0.02388367974064633j),(0.009480472033202566-0.0006746494592224247j)
"(1.0, -3.0)",(-0.002219619179079444-0.005981454132401634j),(-0.0050019558499104135+0.0027367754569198287j),(0.008805418150712285-0.009882211189121956j),(0.018226180580799438+0.002850531695172302j),(0.00939544448038321-0.009608280843062597j),(-0.005346529070463542+0.0023429649447550675j),(-0.0009136401330483216-0.0028091020182800506j),(0.010115172861232695+0.0011804271560022725j),(0.006337053787515172-0.02293636408524473j),(0.010524435475756594+0.000512450365395283j)
"(1.1538461538461542, -3.0)",(-0.0022566403127546745-0.00605178085531025j),(-0.004846803000985699+0.0019962755504114j),(0.01031174485028043-0.007082256244151096j),(0.015708588729179664+0.009360673919470227j),(0.013386075027715905-0.003809949171021049j),(-0.006026799779142532-0.0013677047684365956j),(0.0012506351368513542-0.0026088582486102885j),(0.006930904199411286+0.00597311614518065j),(0.014473561639014861-0.018368782780540927j),(0.011250004226567523+0.002773055877644993j)
"(1.3076923076923084, -3.0)",(-0.0019297902227376354-0.006302502910358923j),(-0.004688542911153286+0.0011248315491877174j),(0.011202543997700208-0.0036831107008976583j),(0.010383416160188447+0.014768129440060788j),(0.013801167808076421+0.003923805191261258j),(-0.004098887459181104-0.005068043172564933j),(0.0027162401496678835-0.0009349710912675651j),(0.0017294545365554577+0.008054953097697149j),(0.020539730897173765-0.009782362235242623j),(0.011055508116035657+0.0061041313925925215j)
"(1.4615384615384617, -3.0)",(-0.0011802488872906065-0.006670624696588963j),(-0.0044378268585816795+0.00016168608624488533j),(0.011093040739444572+9.23840624147517e-05j),(0.002748033136229496+0.017543780875727645j),(0.009559709948849741+0.011203362569823213j),(0.00011691901743213429-0.006847734753560999j),(0.0025486983604303794+0.0013485375894771907j),(-0.003467558657994024+0.006584161954567338j),(0.021887121951498133+0.0015706527418800703j),(0.009171754781524856+0.010092459437168973j)
"(1.6153846153846159, -3.0)",(6.395298368396668e-05-0.007001935526076963j),(-0.004012911694101377-0.0008334069506948865j),(0.009696606249822293+0.0038134049861183847j),(-0.005761744151022844+0.016428543907010595j),(0.001319303400830599+0.014997604861649267j),(0.004844555845097998-0.005284927684558014j),(0.0007040691693507756+0.0028315236052335584j),(-0.006347337502354601+0.002288428940944589j),(0.016849197541746335+0.012565536566010784j),(0.00496437866461906+0.013718342863456337j)
"(1.7692307692307692, -3.0)",(0.0018319338681736276-0.007033821167324142j),(-0.0033537857337991475-0.0017731903380199658j),(0.006950262185869898+0.006874883375976178j),(-0.012938022443381+0.011055948679502381j),(-0.008149226254845444+0.012987129394019454j),(0.007455290713706686-0.000582810786016247j),(-0.0017161027094892707+0.002422746778533449j),(-0.0055757559286230265-0.002581264823927262j),(0.00614576648484009+0.019058084578815113j),(-0.0015553928360439791+0.015384518188736037j)
"(1.9230769230769234, -3.0)",(0.004019740779125888-0.0064088695291603225j),(-0.002439109114695103-0.0025446231339613865j),(0.003128563683959173+0.008616103215191608j),(-0.01641033045259092+0.0024578427494945892j),(-0.014696325030498043+0.005108799485707157j),(0.005959941576928912+0.004989870214084931j),(-0.0030229494523746382+0.00023284055758442606j),(-0.0017789276791216942-0.005332137179353898j),(-0.006533550221946794+0.01784227092063624j),(-0.009200247625615101+0.013386729068295595j)
"(2.0769230769230775, -3.0)",(0.006287190416718233-0.004757428132145997j),(-0.0013027921465948668-0.003021538281436787j),(-0.0011130160619303477+0.008520881310618058j),(-0.014603611674393883-0.006880128026043203j),(-0.014688064170076615-0.005652377638487999j),(0.0006125529418836708+0.008029727960767383j),(-0.0021236646351000684-0.002261802138825923j),(0.002590689524788564-0.004470704186046662j),(-0.01564048829130915+0.008867493551565795j),(-0.015463321589846299+0.006867518468713646j)
"(2.230769230769231, -3.0)",(0.008000938232862223-0.0018759635017922332j),(-4.497383483767562e-05-0.003088657882489257j),(-0.004824842461319831+0.006452836104057649j),(-0.007688376344342826-0.013660734896765565j),(-0.007288046373431188-0.01410024363563191j),(-0.005623510862674934+0.006128081978579578j),(0.000489875394578212-0.003139765021838525j),(0.004704329087941734-0.0008061944527955741j),(-0.016552543286939544-0.0037993698580079016j),(-0.0172093354997269-0.0031002685743481946j)
"(2.384615384615385, -3.0)",(0.008316337065674617+0.0020230724470398876j),(0.0011688258846758893-0.0026746312029598852j),(-0.007006784466026694+0.002834055967065459j),(0.0020105195452866423-0.015064338459106359j),(0.0042933779262253145-0.01537679125622727j),(-0.00856472425988226-8.43583090583633e-05j),(0.0028669227808552373-0.0015418630929163644j),(0.0032958933155056483+0.002960313106736427j),(-0.008646409943713565-0.013495285711452882j),(-0.012290227618533104-0.013072479388048125j)
"(2.5384615384615383, -3.0)",(0.006477696475247023+0.006104348905255427j),(0.002126251607764487-0.0017884470696355452j),(-0.006967083726105557-0.0013444191880095198j),(0.010596512784437654-0.010211376937046863j),(0.013840295567922057-0.008066005476104619j),(-0.00569790712748005-0.006701467883995254j),(0.0030127503952544145+0.0014262002301579978j),(-0.000352775627657411+0.004116540524268498j),(0.0035411925926593533-0.014702530646807788j),(-0.0014291874584288623-0.018236066216482678j)
"(2.6923076923076925, -3.0)",(0.0023137582050080296+0.00894379131051665j),(0.0026083954477541635-0.0005498810831022334j),(-0.004671744523769121-0.004757771113079564j),(0.014198784688393412-0.0010123151193820348j),(0.015485776663816349+0.004175004497021001j),(0.0015115010258997161-0.008883237141101017j),(0.0006137768684276826+0.003354903005743903j),(-0.003319585430684576+0.0019913682544927275j),(0.012524405783609433-0.006848395127411551j),(0.010972508142630821-0.014945298969952222j)
"(2.8461538461538467, -3.0)",(-0.0032828156422030873+0.008986021060558033j),(0.002451795473482476+0.0007994362418644971j),(-0.0009069614136742808-0.006207596706556442j),(0.010972765952099638+0.008300880803643843j),(0.007649348504920892+0.014083786711262808j),(0.008021737180195004-0.004523016055770406j),(-0.002447182151424299+0.0024830062982550594j),(-0.003322133714515808-0.0014953439212227085j),(0.012624874813693125+0.004736353872685784j),(0.01834732410372728-0.0036009387071815157j)
"(3.0, -3.0)",(-0.008273437911106097+0.005406542331108134j),(0.0016239335174597531+0.0019211009824220372j),(0.002894832383983983-0.005152800948871818j),(0.0024127987504699907+0.01307059813068806j),(-0.005181277407602613+0.015124764570520623j),(0.008685833180779111+0.003570380911568016j),(-0.0035040071931075304-0.0006269326557916457j),(-0.0005764634151482622-0.0033947490248704727j),(0.004128985886123142+0.01206434541543162j),(0.015708509133469658+0.010277059804998663j)
"(-3.0, -2.8461538461538463)",(0.012051957646978056-0.0028975874584853518j),(0.007144744026173128+0.014627479735180077j),(0.011410226555065357+0.006540757621890583j),(-0.00237345918861649-0.005261999736955756j),(0.0025164447151737597-0.000343704249003831j),(-0.0003881883832439073+0.007232538026035407j),(0.0187669343273432-0.004784604213956809j),(0.01065172105797269+0.006171487992185681j),(-0.0022515282148612534-0.0024014900080358208j),(-0.0034366995294305316+0.001585165240443536j)
"(-2.8461538461538463, -2.8461538461538463)",(0.004916526701804626-0.011228251447003753j),(0.015752402918980023+0.004377300408289791j),(0.013254800705036514-0.003214995295609682j),(-0.005463584826153233-0.002792983593627351j),(0.0019709130200305375-0.0016834436737226295j),(0.004033659111694796+0.005573549244073148j),(0.009655175866886743-0.01678332455585422j),(0.012103052943934739-0.0048725018586018715j),(-0.003414572911466586+0.0006446686564898241j),(-0.0005639566941707701+0.0036656212587294346j)
"(-2.6923076923076925, -2.8461538461538463)",(-0.005756659014197745-0.01064668070891208j),(0.013913810414457176-0.008666798263399087j),(0.007935888484194391-0.011700992525386747j),(-0.006431473541337336+0.001145336227973378j),(0.000851462461843227-0.002529382364116944j),(0.006211840949549459+0.0019287380661384876j),(-0.004736076858826813-0.01868173874317008j),(0.00411863400022398-0.01322264878135804j),(-0.0014174184620318203+0.0034014560089492755j),(0.0026617044911690754+0.002467428687404452j)
"(-2.5384615384615383, -2.8461538461538463)",(-0.011736321412606632-0.0021541250042255355j),(0.0033245358229207628-0.016063915427588428j),(-0.0017234892382623158-0.014544503775626041j),(-0.004863850996104577+0.004984911588158757j),(-0.0005019711430794661-0.002727259305646563j),(0.005842516565752682-0.0018191771330535573j),(-0.01592421660443203-0.010520389518938309j),(-0.007818110899684904-0.012471870782229172j),(0.002144568580463188+0.0032894389329227573j),(0.0034635842355347822-0.0007656996439914347j)
"(-2.3846153846153846, -2.8461538461538463)",(-0.009011663763585824+0.007530860448786879j),(-0.009056261083300618-0.013650315987321984j),(-0.010952561780815983-0.010480123498847629j),(-0.0013362523107875294+0.0073132035287041906j),(-0.0017726067881668384-0.002304214496979097j),(0.0037351297347759673-0.004343166429354532j),(-0.018653787913825236+0.0022508090526541444j),(-0.015417483333170431-0.0027405672451802595j),(0.004202609588131614+0.00016589402850146888j),(0.0013474695563061125-0.0031898208784703094j)
"(-2.230769230769231, -2.8461538461538463)",(-0.00016422493715448003+0.011537086877714861j),(-0.01593856398264638-0.0035034512421494544j),(-0.015593019574824167-0.0015614069512809483j),(0.002952333516084066+0.007374381783181553j),(-0.002732924695860105-0.001405922269634831j),(0.001060430614179674-0.005230312237689207j),(-0.012986577615048962+0.012997059425028669j),(-0.013475385098738676+0.009805090774518903j),(0.002841073861498251-0.0035268841938374345j),(-0.0017404455925712778-0.0028940429841634373j)
"(-2.0769230769230766, -2.8461538461538463)",(0.008331636496642984+0.007655589772753083j),(-0.013992294738912548+0.008191033558429598j),(-0.013905753303434935+0.008264722503771213j),(0.006703822562227045+0.005214985805481368j),(-0.003265700082673945-0.00022901358064635546j),(-0.001259471037450526-0.004787004319520542j),(-0.0028614044577336887+0.01759985353385371j),(-0.0030024703987583915+0.01747444658084414j),(-0.0011168058313817694-0.004774632551885929j),(-0.0032746883379871972-0.00033356960864424387j)
"(-1.923076923076923, -2.8461538461538463)",(0.011039565841883947-0.0008713002012149763j),(-0.005043893089437973+0.015248010055639j),(-0.006912461190416857+0.015166723213950455j),(0.00895863188655211+0.001508123340353048j),(-0.003354471943520967+0.0010338404323872667j),(-0.002793581701948713-0.0036225451937619236j),(0.006946263452413706+0.01569093540602507j),(0.01007946169521367+0.015919320101735884j),(-0.004782767775087631-0.0023726751840515976j),(-0.00220736787418779+0.002328437622305146j)
"(-1.7692307692307692, -2.8461538461538463)",(0.006898881794003333-0.008330347249933654j),(0.005827581352885578+0.014747039549639336j),(0.002534853028513914+0.016947870617569555j),(0.009307720656052619-0.0027898366990916947j),(-0.0030576186135721573+0.0022301933992852625j),(-0.003536031926261233-0.002300458563429245j),(0.013257328440538388+0.009590582364585414j),(0.019008897130093995+0.006145966120753642j),(-0.0054088453623302845+0.0022177790164148057j),(0.0004354430536840277+0.003099839355178692j)
"(-1.6153846153846154, -2.8461538461538463)",(-0.0009001011495771384-0.010503988881058121j),(0.013487405792885982+0.00783662379811843j),(0.011213761573828241+0.01353002639137204j),(0.007870811328646704-0.006779331682663876j),(-0.002477067951806475+0.003265412937373484j),(-0.003708562703241691-0.0011755235296999126j),(0.01526846491016408+0.0023574772952080904j),(0.019927520836371-0.006953484310363933j),(-0.0023082929580919846+0.00600829204110454j),(0.0026101872912943284+0.0015987682489221424j)
"(-1.4615384615384615, -2.8461538461538463)",(-0.007619960695890798-0.006861858433805648j),(0.015188388950791535-0.0017115166628899822j),(0.016755284468612307+0.00648674770056323j),(0.005121945830652806-0.00984134898283489j),(-0.0017296759541978756+0.004104571053694317j),(-0.0035789971831920674-0.0003903218836892175j),(0.013949589377824699-0.0037181043076858628j),(0.013181108071154222-0.017841755145158164j),(0.0028335840409911364+0.006536587273179537j),(0.002858551195716827-0.0009278897397465764j)
"(-1.3076923076923075, -2.8461538461538463)",(-0.00995284271863134-7.636213879275329e-05j),(0.01121801317700692-0.009825546692370025j),(0.018208861076671305-0.001901039938548335j),(0.0016695416378972603-0.011712538682200483j),(-0.0009265494374980422+0.004763266023788552j),(-0.003358060558501933+5.105091712061945e-05j),(0.01094066454550379-0.007645493359710695j),(0.0021215054613718223-0.023055521661993768j),(0.007204202419095441+0.0033004695284654553j),(0.0011946710688695542-0.002719444058737477j)
"(-1.1538461538461537, -2.8461538461538463)",(-0.007441942840989298+0.006129947556575464j),(0.0039718759303014-0.013927750123173724j),(0.015941905191735637-0.00955092547731557j),(-0.0019254543809642836-0.012441803779029578j),(-0.00016274073988900296+0.005292482760587295j),(-0.0031690761944123385+0.00020192859498923554j),(0.007681820494989303-0.009490535196186653j),(-0.009190963021570811-0.022118419452646376j),(0.008567296044916064-0.0022230841891207093j),(-0.001169228887595684-0.0027236378377705995j)
"(-1.0, -2.8461538461538463)",(-0.0019961791975751627+0.009105864972026818j),(-0.003603779792709986-0.01352549174430768j),(0.01113703559672418-0.015127281988450035j),(-0.005253794578665029-0.012285499034835168j),(0.00048295038957525406+0.005761688277209989j),(-0.003057933185317131+0.00011824018745660584j),(0.005043440887004508-0.00983789474901927j),(-0.01785144152944349-0.016796065178185705j),(0.006292974592413391-0.007666049007561967j),(-0.002789631590085091-0.0010945255125114665j)
"(-0.8461538461538458, -2.8461538461538463)",(0.003647270773600817+0.008225802032600284j),(-0.00928243120421384-0.00974555633330042j),(0.005207783381020827-0.018168700636213897j),(-0.00808443683027233-0.011594471642871447j),(0.0009404133094180451+0.006242302655943387j),(-0.0030135483321736614-0.00016521888867463287j),(0.003352480702535269-0.009331464258775178j),(-0.02280044352790575-0.009665070692925236j),(0.0013006929694705123-0.011059019559737489j),(-0.0028563480653265487+0.001152132202093485j)
"(-0.6923076923076921, -2.8461538461538463)",(0.007370414880758292+0.0045720787072545165j),(-0.012097900304481072-0.004397455072224598j),(-0.0006408373020862888-0.018911429313093902j),(-0.010335672760562565-0.010725975341207283j),(0.0011366470585637647+0.0067912420499343235j),(-0.002983014095058426-0.0006347729733235679j),(0.0025867017025875782-0.008431646112769064j),(-0.02448722616629832-0.0029299095124789686j),(-0.004737745472984444-0.011572278900337631j),(-0.0014666887531311623+0.002873702714187121j)
"(-0.5384615384615383, -2.8461538461538463)",(0.008351787552658545-4.919416717250047e-05j),(-0.012213928158708757+0.0008669261412999237j),(-0.005623715343180023-0.017985768648778433j),(-0.012018540902896464-0.009991114676604239j),(0.0009850890225166727+0.007432390057210267j),(-0.0028787221373885318-0.0012820134849394855j),(0.0025608571715409843-0.0073598864536221385j),(-0.02408657131225532+0.0020987903322528868j),(-0.01029195610165198-0.009515318995607215j),(0.0006609130360598659+0.003384301875177376j)
"(-0.3846153846153846, -2.8461538461538463)",(0.006944881576818247-0.0040480882022151474j),(-0.010446765505308205+0.005005646827682932j),(-0.009388332749328952-0.016130248834238362j),(-0.013174815675629243-0.009632198673217617j),(0.0003823215697550224+0.008133682118898056j),(-0.002583542327838688-0.002076867049654786j),(0.003032195387416064-0.006147061324247948j),(-0.022787668625501162+0.004951476454509479j),(-0.014503800172274988-0.005867389001557461j),(0.002689259130003065+0.0026234279835052354j)
"(-0.23076923076923084, -2.8461538461538463)",(0.004127940985473463-0.0065453846110130765j),(-0.007768467876050785+0.007646346004264538j),(-0.011909639275608707-0.013998291403948197j),(-0.013823277602375545-0.00981638356537798j),(-0.0007794688010046993+0.008780118331869228j),(-0.001965290927096806-0.0029336455649714853j),(0.003729749379780316-0.004721848764455728j),(-0.021386397856929248+0.005682193611562351j),(-0.01725814213465277-0.0017424926955074416j),(0.004046299031747084+0.0009746370339654637j)
"(-0.07692307692307665, -2.8461538461538463)",(0.0009365518845865098-0.007397834711940939j),(-0.004978023490566367+0.008906881797361805j),(-0.013347640653646494-0.012068286670879703j),(-0.013921444017350083-0.010630850563864794j),(-0.002575055138371196+0.009149410129336434j),(-0.000913296722786296-0.0036790736792817924j),(0.004347883631196066-0.0030111289618822675j),(-0.020165512349326693+0.004565137805066274j),(-0.01895101798219512+0.0019457224211770075j),(0.004553281894168046-0.0010419853260640955j)
