index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(-1.4615384615384615, -1.7692307692307692)",(-0.0013298074967904596-0.011372189179286741j),(0.008661955633435312-0.005515068451914398j),(0.010617047339791448+0.000955200195690613j),(0.010439641158067593+0.002594602567200518j),(0.010471734151280616-0.0011650960757009145j),(0.005758081706313256-0.00823971632489809j),(-0.006104773993863776-0.007182944570532753j),(-0.00575782646711942+0.006690127408946768j),(0.008248616906997104+0.0018533507672462805j),(-0.0040025599244998405-0.007579698402946492j),(-0.003216274011340823+0.00901926967906732j),(0.011857646347801768-0.001740663310662279j),(0.00044091774513062846-0.015454295327457476j),(-0.005355872847562087-0.015908382387623602j),(0.006428096749609818-0.01254339764311815j),(0.008859465511287752+0.006246681026034765j),(-0.008566843394496808+0.0028833939600499243j),(0.0035303042728578597-0.007672128115234864j),(0.00411351453683679+0.007506366374906107j),(-0.008969757936198898+0.0011940407477514315j)
"(-1.3076923076923075, -1.7692307692307692)",(-0.00997419037874376-0.005835116637544491j),(0.0014799398865443724-0.01024483018949182j),(0.008274255816147068-0.006901481736799601j),(0.009801223377837114-0.004820732167539425j),(0.00807929017486692-0.007104653292204797j),(0.0009499007705769505-0.010279441280418349j),(-0.008800263238524186-0.004135253345062341j),(-0.0032647812223149026+0.008509952871288244j),(0.008674281531264077-0.0004942969213245644j),(-0.0057754152439359425-0.006493921952369047j),(-0.0008342510654853346+0.00946138142141289j),(0.01030232964980515-0.005511426420343349j),(-0.007244408658265203-0.01350905366950746j),(-0.01524365644918024-0.008616241497053794j),(-0.006336138669210894-0.013741657671255895j),(0.01066425648256622-0.004376308675540799j),(-0.0019443858188106485+0.009224777779099953j),(-0.004942568100516121-0.0071288946077640815j),(0.008689701868838738+0.0004716175116554862j),(-0.004070858444143766+0.00818758556242012j)
"(-1.1538461538461537, -1.7692307692307692)",(-0.010850877895054989+0.004246364169536744j),(-0.006634312678367696-0.008034547024546321j),(0.0013220727976435238-0.010792844445183398j),(0.004807935479057096-0.009974287556291232j),(0.003037972743795063-0.010539810936392112j),(-0.00390834295599939-0.009839584614859561j),(-0.009998438474319207-0.000663780644561012j),(-0.0007856677247388129+0.009378122147697912j),(0.00862827782684071-0.0023350213804172017j),(-0.006840889629992861-0.00558749650813506j),(0.000658891764302541+0.009418395090126671j),(0.00849216591757621-0.007526537204307019j),(-0.011749519308085567-0.009317664278884101j),(-0.017941253695306372+0.0022752817801256417j),(-0.015612890524762795-0.004681729192487013j),(0.0025756520957466948-0.012072387569931325j),(0.007154097762696197+0.006809500823531191j),(-0.008914064111582654+0.0004975812735054454j),(0.0051945601990299435-0.007166942006700592j),(0.00439592523165704+0.008121384746457927j)
"(-1.0, -1.7692307692307692)",(-0.003705392508054246+0.011136719085168244j),(-0.010440174696865662-0.0008018597806933175j),(-0.0061615538619047205-0.009055152379195764j),(-0.001961357736718117-0.011029681329800306j),(-0.002690794591516157-0.010832444235162672j),(-0.007758550166139011-0.00756919291409023j),(-0.009992326170989602+0.002548534420385702j),(0.0013061569424997073+0.009622034180242572j),(0.008479660902111037-0.0035715597459117974j),(-0.0073724820771000074-0.005156759676061767j),(0.0011964581215397117+0.009336669933273287j),(0.007345310509012123-0.008193533814048724j),(-0.013376026729240334-0.0055179112631405835j),(-0.014584345164766995+0.011204307012898288j),(-0.01557791613186947+0.008117209386727928j),(-0.008768075178510682-0.01003116165002891j),(0.01012819994091288-0.002380715158341558j),(-0.004542224060947973+0.008013154306473638j),(-0.0030888379372919226-0.008461452764795287j),(0.009230041043679915+0.0012982415099391006j)
"(-0.8461538461538458, -1.7692307692307692)",(0.005929279050063865+0.010210970301793177j),(-0.008072846028999372+0.006717151095214155j),(-0.010542953372894877-0.0031659852661623366j),(-0.0077776275322832935-0.008208618221568658j),(-0.007468678749130039-0.008521674835180076j),(-0.010168389229831935-0.0043821456072344845j),(-0.00926403039775161+0.005135461012997115j),(0.0028327108168127277+0.009596933441985625j),(0.008492746497915309-0.004189949658685025j),(-0.00746341711561342-0.005344378164677434j),(0.0007876736323617972+0.009383541348000967j),(0.007198179275123238-0.007892563671429993j),(-0.013352438984089872-0.003473639602094238j),(-0.009113389473404255+0.0158820023859813j),(-0.007623291654851223+0.017229300974889995j),(-0.01449552272559095+0.00027733812568652214j),(0.00411531456221824-0.010237257308028056j),(0.004212219606022591+0.008550764468853106j),(-0.008844662666445624-0.002430987043620562j),(0.00675600907575108-0.00653752346488755j)
"(-0.6923076923076921, -1.7692307692307692)",(0.01154736756193902+0.00271302077784257j),(-0.0015007999323824097+0.010401762519441669j),(-0.010372669002785467+0.003767436563370526j),(-0.010952798741831563-0.003102688454513312j),(-0.010446626372962323-0.00474146926648107j),(-0.01122759330378568-0.0010927956089680202j),(-0.008295327219178458+0.006998861600867542j),(0.0037326454825590796+0.009590884788710122j),(0.00880006515595683-0.004170850921159471j),(-0.007061334956831127-0.006166168082576848j),(-0.0005672294668385187+0.00943393479812583j),(0.007958544523688719-0.00670077975320158j),(-0.012586699390206435-0.0034626611745523558j),(-0.0049500637697085905+0.01707653671464819j),(0.002652130274714707+0.01976981623310204j),(-0.010905281062045004+0.011559615109599283j),(-0.005973963082567769-0.010171272617907387j),(0.00975600765863012+0.0016957509818030666j),(-0.0074161135506257145+0.0056932058963217414j),(-0.0007221673388562987-0.00944755839028203j)
"(-0.5384615384615383, -1.7692307692307692)",(0.010172411492654469-0.006169936841817698j),(0.005472715553887681+0.008949869701509818j),(-0.006478363363849949+0.008928981744598892j),(-0.011172603900521196+0.002388226951632629j),(-0.0115610911856955-0.0006378863870711352j),(-0.011321339765570768+0.0017589238096175665j),(-0.0074673570675938975+0.008197119825924786j),(0.003979514627412026+0.009779976023612117j),(0.009386206798135672-0.0034443565121176634j),(-0.005967274717344317-0.007487369204065018j),(-0.0028156404496731163+0.009084589653474135j),(0.009167693346523802-0.004425980159599565j),(-0.01118299754514829-0.005179263115533994j),(-0.0036184530957065956+0.016447000122359737j),(0.010451196988812734+0.01778412146302249j),(-0.001089642897405495+0.017448398207531357j),(-0.01251296167405368-0.002346736609176237j),(0.007717953879627919-0.006878155605757352j),(-0.0002756993334151292+0.00953825182421984j),(-0.007584406263486252-0.00579116840843499j)
"(-0.3846153846153846, -1.7692307692307692)",(0.0034387189833294312-0.011405519886541196j),(0.009713489859989885+0.003833541283950394j),(-0.0009046875820413819+0.010955199847875517j),(-0.009138313156624108+0.006861439652855159j),(-0.011257370270163923+0.0029807866015973405j),(-0.010914669843792621+0.0039158146671881555j),(-0.007033083365018727+0.008832296658481937j),(0.003527683804924623+0.010207184226360988j),(0.010063103013256114-0.0019020490204989934j),(-0.0039125678964177495-0.008952573175181134j),(-0.0056682527538624+0.007732960097400959j),(0.009970856044346567-0.0008930122984667889j),(-0.008594479951046922-0.007892031999000846j),(-0.005101908395071724+0.014793805038859744j),(0.014082753169989234+0.015076261801448068j),(0.009174064921456858+0.01680780396012852j),(-0.011532174409273354+0.007726786636122948j),(-5.369121476669971e-05-0.010861518848502836j),(0.00709989649931554+0.006694003124263832j),(-0.00949905337497644+0.0014200188942462488j)
"(-0.23076923076923084, -1.7692307692307692)",(-0.004536016777733426-0.01100930057099899j),(0.010116319804395701-0.0022532724745605542j),(0.004343324316605791+0.010014683775847329j),(-0.005951391570147591+0.00970919116083015j),(-0.01016465992773479+0.005729034943792907j),(-0.01041150151198456+0.005318989613067381j),(-0.007125477981976943+0.008966747224192573j),(0.0023019591762687896+0.010764274341980391j),(0.010446924269542572+0.0005232302701433656j),(-0.0007382685229449472-0.009926153927815854j),(-0.008387430229898787+0.004816662047811377j),(0.009213244057992755+0.003586901261654419j),(-0.004214528895057863-0.010285630749772338j),(-0.008415162644913573+0.011690788423251622j),(0.013899271983799628+0.014192048342647654j),(0.016120071283511894+0.01285362282721797j),(-0.0046459146809498565+0.014548081961089195j),(-0.00813653269255667-0.008130092338516168j),(0.010000815992779445-0.00034728446419784065j),(-0.006008302738927504+0.007568966632916057j)
"(-0.07692307692307665, -1.7692307692307692)",(-0.010117461706573839-0.0062299854507253515j),(0.007447922393356879-0.007049660812079417j),(0.008064106126931238+0.007185459768598526j),(-0.002608529431726814+0.010999608659428351j),(-0.008861601800938338+0.0075532930980413936j),(-0.010090668536791367+0.006001119572547667j),(-0.007767171634039821+0.008577962968822201j),(0.00024031365436764828+0.011174702656328887j),(0.009980240280815546+0.0037117305757270137j),(0.003333583486111759-0.009552141004106465j),(-0.009750606558850527+0.0002591822380897946j),(0.0059289684652428076+0.007797780796010718j),(0.001731380385020562-0.010524495265621546j),(-0.011665066731464118+0.0063099753111668265j),(0.010394124815414529+0.015301253431917846j),(0.019207440143047125+0.009667509650157575j),(0.0037975452521765082+0.016431872582041814j),(-0.012243637435259722-0.0011055185668397605j),(0.007463531584703675-0.007103029463906034j),(0.00022424115699943564+0.009722402999142487j)
