index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.07751999454597283+0.260944840312595j),(0.8548694737641275+0.8900138247326376j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.2527889899027665+0.12830914687934797j),(0.14418492051526902+1.1223942318255389j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.2804757170649562-0.08991824579319446j),(-0.6143670264074311+0.35646327763134333j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.1505299090864068-0.2645559608273452j),(-0.7089512463039165-0.7757233928189727j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(-0.057317701969074444-0.30664754232713715j),(-0.09230426490600979-1.3060353251291184j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.23569836242016934-0.21093474605840556j),(0.5859325953884265-0.7809545432326173j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.31435141933893274-0.03973012150700837j),(0.6095162305563799+0.34298199677109364j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.28646788851278543+0.12810365756949624j),(-0.10861303941495495+1.1121603900053796j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.19121983464329184+0.24208238231285484j),(-0.9226752949972639+0.9239716031679428j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.07680780032063907+0.2936811027335912j),(-1.0459874144871992+0.04732592116852355j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.026904795483176928+0.3013732466461308j),(-0.2901462795007766-0.6470352180206074j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.11327894200719836+0.2872097036648418j),(0.7394569914509366-0.49247039124257297j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.18766036269947542+0.2629835201603017j),(1.1821418824947472+0.36789542027504735j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.2543260163435783+0.23064993900255915j),(0.7040273576099096+1.123828926475542j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.3111696387435282+0.19028131253060712j),(-0.1968026846388039+1.0516547035043216j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.3523077587380835+0.1465342396001077j),(-0.6469432150751304+0.18523167276231692j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.37311161070706134+0.10934869661331034j),(-0.1999552883326815-0.7101598934728297j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.3726214342493515+0.09017585933121017j),(0.7519002377381622-0.8351065782110227j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.352077068587439+0.09723208162420531j),(1.33546657280821-0.08427572258383968j)
