index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.05673980753284418+0.23520785522872478j),(0.8340892867509988+0.8642768396487673j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.20788132941847187+0.13343715247323518j),(0.0992772600309744+1.1275222374194263j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.2491066081616559-0.04135049822321186j),(-0.6457361353107315+0.40503102520132594j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.1668443933882166-0.19743884048168175j),(-0.6926367620021066-0.7086062724733093j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.00785219912390374-0.2649005557934192j),(-0.02713436381303161-1.2642883385954002j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.15529074469152818-0.2234720249963669j),(0.6663402131170677-0.7934918221705786j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.2615176454329064-0.09963812695511896j),(0.6623500044624062+0.28307399132298305j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.2826794081900096+0.055991826162407776j),(-0.10482455909217911+1.0400485585982913j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.2247154901494409+0.19418351666748893j),(-0.9561709505034129+0.8760727375225769j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.11531264471053443+0.283600182555772j),(-1.0844922588770947+0.03724500099070435j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.011937613886347145+0.3151356195670205j),(-0.3051134610976064-0.6332728450997176j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.1295519983475317+0.29724131219070266j),(0.75573004779127-0.4824387827167121j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.22163940625882322+0.2475974182765289j),(1.216120926054095+0.35250931839127453j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.28373146841583896+0.18546918199825912j),(0.7334328096821703+1.0786481694712418j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.3193671547068505+0.1268918629601417j),(-0.1886051686754816+0.9882652539338561j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.3357503392781665+0.08288953437022147j),(-0.6635006345350474+0.1215869675324307j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.33995478634061427+0.05981373219591686j),(-0.23311211269912857-0.7596948578902232j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.3362607335741143+0.0605305310591648j),(0.715539537062925-0.8647519064830681j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.3246626743234783+0.08531102489945204j),(1.3080521785442494-0.09619677930859295j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.30050644737938664+0.1316585771024347j),(0.9851071424754505+0.8605768772390043j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.25549789693820124+0.19286786453853785j),(0.012743350792135816+1.162955608160432j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.18066697291319364+0.25592067337599755j),(-0.7665576201648996+0.5764913680254629j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.07175065494245181+0.30038178371999735j),(-0.7102493044313503-0.32289669620640926j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(-0.06369693920027598+0.3008672886222738j),(0.037521344982720584-0.6939969528433898j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.20047330151055373+0.23540006516555587j),(0.6910296136727637-0.21761489288731764j)
