index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.06938394527245063+0.23156010961720286j),(0.8467334244906053+0.8606290940372454j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.21411093532551073+0.12162397221985413j),(0.10550686593801326+1.115709057166045j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.24516239591992445-0.05430229856139288j),(-0.6496803475524628+0.3920792248631449j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.15495611659006667-0.20424959080764968j),(-0.7045250388002565-0.7154170227992772j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(-0.005681275965005758-0.2620678462559306j),(-0.0406678389019411-1.2614556290579118j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.16390853650813886-0.21256857365935924j),(0.657722421300457-0.7825883708335709j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.2616151643054185-0.08574707225989192j),(0.6622524855898941+0.2969650460182101j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.2746961992503342+0.06722326555408772j),(-0.09684135015250375+1.0512799979899712j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.21209124328229528+0.19905278886377797j),(-0.9435467036362672+0.8809420097188659j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.10239696997614262+0.2813467276505881j),(-1.0715765841427027+0.034991546085520436j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.02175824508777042+0.3074249992815299j),(-0.2952928298961831-0.6409834653852082j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.13476634412091587+0.2868487976310503j),(0.760944393564654-0.49283129727636443j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.22251702128099868+0.23711720491146218j),(1.2169985410762705+0.34202910502620787j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.2816338517467971+0.1765570834765881j),(0.7313351930131284+1.069736070949571j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.31596455432781934+0.12012603337408088j),(-0.19200776905451278+0.9814994243477952j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.33247347173807573+0.07805036083238942j),(-0.6667775020751382+0.11674779399459864j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.33777127980539523+0.05631026259762224j),(-0.2352956192343476-0.7631983274885178j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.33569533671625856+0.05777317480539776j),(0.7149741402050692-0.8675092627368352j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.3259196860005335+0.08294491030794249j),(1.3093091902213045-0.0985628939001025j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.3035758956620556+0.12965481572132975j),(0.9881765907581195+0.8585731158578994j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.26018799418539185+0.19149938030647223j),(0.01743344803932642+1.1615871239283664j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.18657088843044872+0.25564386387080096j),(-0.7606537046476445+0.5762145585202663j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.0782081416034786+0.3016399397890507j),(-0.7037918177703235-0.32163854013735593j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(-0.057557780400019784+0.3038536893960988j),(0.043660503782976784-0.6910105520695647j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.19555225197416648+0.23986740717213134j),(0.695950663209151-0.21314755088074216j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(-0.2935014856076956+0.10452426144423202j),(0.5697522632352522+0.6092944716474459j)
