index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)"
"(0,)",(0.0030071702063207977+0.003657168421276541j),(0.0006500884091483995+0.0028841401207043878j),(-0.001416056719333455+0.0010150984021991855j),(-0.001324513238254763-0.000496819604388514j),(-0.00032899930287639894-0.0011875217437471428j),(0.0006696255333350056-0.0008859144668093564j),(0.0010225705797811736-2.9631862247204695e-05j),(0.0006379843818970748+0.0007134759144957824j),(-0.0001028164877097334+0.0009001158503682406j),(-0.0006924127147988949+0.0005191314443178752j),(-0.0008248555363209527-0.00011448898211877551j),(-0.000511292918481955-0.0006233459640025793j),(1.6336040019558225e-05-0.0007843019735937641j),(0.0004866576821704648-0.0005923064151593751j),(0.0007267003665134839-0.000192860906721118j),(0.0007025347903736979+0.00023156563876042873j),(0.0004825959965031268+0.0005473616895686465j),(0.00017352658757758643+0.0007003727444743126j),(-0.00013144480642074538+0.0007027071204977946j),(-0.00037635860274925473+0.0006014956495490652j),(-0.0005427992251246472+0.00045033624977985334j),(-0.0006381735782102477+0.0002924814608145428j),(-0.0006820487433426101+0.00015556942993758628j),(-0.0006958221026637655+5.361544576121606e-05j),(-0.0006968521103109377-8.18252556981533e-06j),(-0.0006959811902503443-2.877975536873298e-05j),(-0.0006968521103109379-8.18252556981554e-06j),(-0.0006958221026637662+5.3615445761216575e-05j),(-0.0006820487433426077+0.000155569429937586j),(-0.0006381735782102453+0.0002924814608145427j),(-0.000542799225124646+0.00045033624977985307j),(-0.0003763586027492545+0.0006014956495490659j),(-0.00013144480642074413+0.0007027071204977985j),(0.00017352658757758947+0.0007003727444743143j),(0.00048259599650312584+0.0005473616895686429j),(0.000702534790373695+0.0002315656387604255j),(0.0007267003665134839-0.00019286090672111962j),(0.0004866576821704633-0.0005923064151593751j),(1.6336040019557425e-05-0.0007843019735937627j),(-0.0005112929184819546-0.0006233459640025789j),(-0.0008248555363209525-0.0001144889821187751j),(-0.0006924127147988921+0.0005191314443178745j),(-0.00010281648770973322+0.00090011585036824j),(0.0006379843818970752+0.0007134759144957844j),(0.0010225705797811725-2.9631862247205386e-05j),(0.0006696255333350044-0.0008859144668093569j),(-0.0003289993028764033-0.0011875217437471459j),(-0.0013245132382547593-0.0004968196043885094j),(-0.0014160567193334543+0.001015098402199187j),(0.0005321670537217592+0.002779571994625576j)
"(1,)",(0.0006500884091483995+0.0028841401207043878j),(0.002774959336971225+0.0035249148629003394j),(0.00047342964264063383+0.002836111935675361j),(-0.0012143375712619915+0.0008742940130671694j),(-0.0011300599126576089-0.0004200855213331417j),(-0.00028280212521858845-0.0010114057306349383j),(0.0005691881861239897-0.0007563451497654479j),(0.0008717766635033411-2.69813434340738e-05j),(0.0005452487975460833+0.0006074330828495862j),(-8.626504926370722e-05+0.0007680554145592489j),(-0.0005900693342221322+0.00044414699149027744j),(-0.0007043877190232509-9.639233466009566e-05j),(-0.0004377145575002771-0.0005315223586021467j),(1.262029976805052e-05-0.0006701367305472873j),(0.00041493360544676914-0.0005071197313470568j),(0.0006210428136060953-0.0001662108759219597j),(0.0006013775236119706+0.0001967975564849259j),(0.000413990730542775+0.0004674853952199247j),(0.0001498778044495562+0.0005991957791487041j),(-0.00011118696468607504+0.0006019690023192241j),(-0.0003211693935441947+0.0005159361927605957j),(-0.0004641283655019885+0.000386903242886585j),(-0.0005462591033914501+0.00025192171597143514j),(-0.0005842247230196362+0.000134724507429544j),(-0.0005963064397513478+4.73886457205216e-05j),(-0.0005973587537426366-5.573637349903663e-06j),(-0.0005966689440932822-2.3230102449879136e-05j),(-0.0005973587537426372-5.573637349903586e-06j),(-0.0005963064397513476+4.738864572052136e-05j),(-0.0005842247230196333+0.00013472450742954353j),(-0.0005462591033914483+0.0002519217159714345j),(-0.0004641283655019885+0.00038690324288658483j),(-0.00032116939354419463+0.0005159361927605967j),(-0.00011118696468607491+0.0006019690023192263j),(0.00014987780444955694+0.0005991957791487032j),(0.0004139907305427742+0.00046748539521992256j),(0.0006013775236119696+0.00019679755648492535j),(0.000621042813606094-0.00016621087592195966j),(0.00041493360544676903-0.0005071197313470568j),(1.2620299768051012e-05-0.0006701367305472865j),(-0.00043771455750027556-0.0005315223586021462j),(-0.0007043877190232477-9.63923346600968e-05j),(-0.0005900693342221331+0.0004441469914902759j),(-8.626504926370976e-05+0.000768055414559251j),(0.0005452487975460824+0.000607433082849586j),(0.0008717766635033402-2.6981343434072943e-05j),(0.0005691881861239914-0.0007563451497654502j),(-0.0002828021252185867-0.001011405730634935j),(-0.0011300599126576065-0.0004200855213331435j),(-0.0012143375712619913+0.0008742940130671653j)
"(2,)",(-0.001416056719333455+0.0010150984021991855j),(0.00047342964264063383+0.002836111935675361j),(0.002774959336971224+0.003524914862900334j),(0.0004734296426406346+0.00283611193567536j),(-0.0012143375712619904+0.0008742940130671689j),(-0.0011300599126576074-0.0004200855213331407j),(-0.0002828021252185888-0.001011405730634938j),(0.0005691881861239893-0.0007563451497654479j),(0.0008717766635033403-2.6981343434073722e-05j),(0.0005452487975460832+0.0006074330828495845j),(-8.626504926370634e-05+0.0007680554145592488j),(-0.0005900693342221314+0.000444146991490278j),(-0.0007043877190232509-9.639233466009564e-05j),(-0.0004377145575002763-0.0005315223586021459j),(1.2620299768050292e-05-0.0006701367305472857j),(0.0004149336054467693-0.0005071197313470577j),(0.0006210428136060945-0.00016621087592195996j),(0.0006013775236119688+0.0001967975564849257j),(0.00041399073054277415+0.00046748539521992326j),(0.00014987780444955696+0.0005991957791487043j),(-0.00011118696468607511+0.0006019690023192249j),(-0.00032116939354419354+0.0005159361927605946j),(-0.0004641283655019892+0.0003869032428865861j),(-0.0005462591033914486+0.00025192171597143476j),(-0.0005842247230196346+0.000134724507429544j),(-0.0005963064397513484+4.73886457205216e-05j),(-0.000597358753742635-5.573637349903535e-06j),(-0.0005966689440932832-2.3230102449879126e-05j),(-0.0005973587537426346-5.5736373499036064e-06j),(-0.0005963064397513455+4.738864572052144e-05j),(-0.0005842247230196346+0.0001347245074295436j),(-0.0005462591033914479+0.000251921715971434j),(-0.0004641283655019891+0.00038690324288658597j),(-0.00032116939354419447+0.0005159361927605962j),(-0.00011118696468607432+0.0006019690023192219j),(0.00014987780444955648+0.0005991957791487025j),(0.0004139907305427753+0.0004674853952199238j),(0.0006013775236119687+0.0001967975564849255j),(0.0006210428136060936-0.00016621087592195915j),(0.00041493360544676914-0.0005071197313470562j),(1.2620299768051139e-05-0.0006701367305472859j),(-0.0004377145575002737-0.0005315223586021443j),(-0.0007043877190232494-9.639233466009804e-05j),(-0.0005900693342221348+0.00044414699149027603j),(-8.626504926370834e-05+0.0007680554145592482j),(0.000545248797546082+0.0006074330828495856j),(0.0008717766635033431-2.6981343434073817e-05j),(0.0005691881861239877-0.0007563451497654437j),(-0.0002828021252185858-0.001011405730634938j),(-0.001130059912657605-0.0004200855213331438j)
"(3,)",(-0.001324513238254763-0.000496819604388514j),(-0.0012143375712619915+0.0008742940130671694j),(0.0004734296426406346+0.00283611193567536j),(0.0027749593369712252+0.0035249148629003368j),(0.0004734296426406351+0.0028361119356753615j),(-0.0012143375712619904+0.0008742940130671688j),(-0.0011300599126576082-0.00042008552133314105j),(-0.00028280212521858883-0.0010114057306349388j),(0.0005691881861239899-0.0007563451497654474j),(0.0008717766635033397-2.6981343434073946e-05j),(0.000545248797546084+0.0006074330828495848j),(-8.626504926370634e-05+0.0007680554145592496j),(-0.0005900693342221326+0.00044414699149027836j),(-0.0007043877190232507-9.639233466009606e-05j),(-0.00043771455750027567-0.0005315223586021456j),(1.2620299768050537e-05-0.0006701367305472875j),(0.00041493360544676947-0.0005071197313470577j),(0.0006210428136060939-0.00016621087592195912j),(0.0006013775236119681+0.00019679755648492535j),(0.00041399073054277535+0.00046748539521992364j),(0.00014987780444955713+0.000599195779148706j),(-0.00011118696468607512+0.0006019690023192242j),(-0.00032116939354419485+0.0005159361927605965j),(-0.0004641283655019889+0.0003869032428865855j),(-0.0005462591033914479+0.00025192171597143443j),(-0.0005842247230196359+0.00013472450742954393j),(-0.0005963064397513478+4.7388645720521155e-05j),(-0.000597358753742637-5.57363734990366e-06j),(-0.0005966689440932815-2.323010244987926e-05j),(-0.0005973587537426333-5.573637349903274e-06j),(-0.0005963064397513478+4.738864572052128e-05j),(-0.000584224723019635+0.0001347245074295435j),(-0.0005462591033914496+0.0002519217159714352j),(-0.00046412836550198936+0.00038690324288658624j),(-0.0003211693935441929+0.000515936192760593j),(-0.00011118696468607485+0.0006019690023192221j),(0.00014987780444955677+0.0005991957791487049j),(0.00041399073054277486+0.0004674853952199241j),(0.0006013775236119689+0.0001967975564849257j),(0.0006210428136060941-0.00016621087592195893j),(0.00041493360544676936-0.0005071197313470564j),(1.2620299768051545e-05-0.000670136730547284j),(-0.0004377145575002744-0.000531522358602147j),(-0.0007043877190232516-9.639233466009871e-05j),(-0.0005900693342221324+0.00044414699149027587j),(-8.626504926370805e-05+0.0007680554145592487j),(0.0005452487975460853+0.0006074330828495872j),(0.000871776663503337-2.698134343407299e-05j),(0.0005691881861239906-0.0007563451497654458j),(-0.0002828021252185855-0.0010114057306349381j)
"(4,)",(-0.00032899930287639894-0.0011875217437471428j),(-0.0011300599126576089-0.0004200855213331417j),(-0.0012143375712619904+0.0008742940130671689j),(0.0004734296426406351+0.0028361119356753615j),(0.0027749593369712244+0.0035249148629003363j),(0.00047342964264063454+0.00283611193567536j),(-0.0012143375712619908+0.0008742940130671695j),(-0.0011300599126576089-0.0004200855213331411j),(-0.00028280212521858834-0.0010114057306349388j),(0.0005691881861239889-0.0007563451497654473j),(0.0008717766635033405-2.698134343407472e-05j),(0.0005452487975460844+0.000607433082849585j),(-8.626504926370659e-05+0.0007680554145592504j),(-0.0005900693342221324+0.0004441469914902779j),(-0.0007043877190232497-9.639233466009622e-05j),(-0.0004377145575002769-0.0005315223586021468j),(1.2620299768050388e-05-0.0006701367305472874j),(0.0004149336054467689-0.0005071197313470568j),(0.0006210428136060928-0.00016621087592195928j),(0.0006013775236119693+0.0001967975564849249j),(0.0004139907305427763+0.0004674853952199249j),(0.00014987780444955696+0.000599195779148705j),(-0.00011118696468607529+0.0006019690023192262j),(-0.00032116939354419436+0.0005159361927605957j),(-0.00046412836550198795+0.00038690324288658494j),(-0.0005462591033914492+0.00025192171597143476j),(-0.000584224723019635+0.00013472450742954358j),(-0.0005963064397513495+4.738864572052136e-05j),(-0.0005973587537426349-5.573637349903734e-06j),(-0.0005966689440932801-2.3230102449878706e-05j),(-0.0005973587537426353-5.573637349903636e-06j),(-0.0005963064397513479+4.7388645720521135e-05j),(-0.0005842247230196367+0.00013472450742954426j),(-0.0005462591033914497+0.00025192171597143524j),(-0.0004641283655019867+0.00038690324288658375j),(-0.00032116939354419284+0.000515936192760593j),(-0.00011118696468607519+0.0006019690023192242j),(0.00014987780444955645+0.0005991957791487048j),(0.00041399073054277464+0.00046748539521992435j),(0.0006013775236119693+0.00019679755648492625j),(0.0006210428136060942-0.00016621087592195877j),(0.0004149336054467683-0.0005071197313470549j),(1.2620299768052225e-05-0.0006701367305472863j),(-0.00043771455750027567-0.0005315223586021487j),(-0.0007043877190232497-9.639233466009744e-05j),(-0.0005900693342221326+0.00044414699149027625j),(-8.626504926370762e-05+0.0007680554145592519j),(0.0005452487975460808+0.0006074330828495839j),(0.0008717766635033398-2.6981343434072096e-05j),(0.000569188186123991-0.0007563451497654453j)
"(5,)",(0.0006696255333350056-0.0008859144668093564j),(-0.00028280212521858845-0.0010114057306349383j),(-0.0011300599126576074-0.0004200855213331407j),(-0.0012143375712619904+0.0008742940130671688j),(0.00047342964264063454+0.00283611193567536j),(0.0027749593369712235+0.0035249148629003324j),(0.00047342964264063443+0.00283611193567536j),(-0.0012143375712619904+0.0008742940130671689j),(-0.0011300599126576074-0.00042008552133314186j),(-0.00028280212521858807-0.001011405730634937j),(0.0005691881861239885-0.0007563451497654472j),(0.0008717766635033403-2.6981343434074658e-05j),(0.0005452487975460842+0.0006074330828495856j),(-8.626504926370707e-05+0.0007680554145592491j),(-0.0005900693342221314+0.00044414699149027646j),(-0.0007043877190232508-9.639233466009646e-05j),(-0.00043771455750027616-0.0005315223586021463j),(1.262029976805085e-05-0.0006701367305472859j),(0.0004149336054467679-0.0005071197313470555j),(0.0006210428136060932-0.00016621087592195985j),(0.0006013775236119701+0.00019679755648492552j),(0.00041399073054277524+0.00046748539521992375j),(0.0001498778044495573+0.0005991957791487067j),(-0.00011118696468607507+0.0006019690023192249j),(-0.00032116939354419354+0.0005159361927605945j),(-0.00046412836550198866+0.0003869032428865854j),(-0.0005462591033914481+0.00025192171597143384j),(-0.0005842247230196363+0.00013472450742954385j),(-0.000596306439751347+4.738864572052111e-05j),(-0.000597358753742633-5.573637349903353e-06j),(-0.0005966689440932815-2.323010244987888e-05j),(-0.000597358753742635-5.573637349903789e-06j),(-0.000596306439751349+4.738864572052187e-05j),(-0.0005842247230196363+0.00013472450742954429j),(-0.0005462591033914459+0.00025192171597143335j),(-0.0004641283655019863+0.0003869032428865833j),(-0.00032116939354419365+0.0005159361927605945j),(-0.00011118696468607511+0.0006019690023192234j),(0.00014987780444955626+0.0005991957791487044j),(0.0004139907305427745+0.0004674853952199244j),(0.0006013775236119687+0.00019679755648492606j),(0.0006210428136060918-0.00016621087592195806j),(0.00041493360544676985-0.0005071197313470557j),(1.2620299768052313e-05-0.0006701367305472878j),(-0.00043771455750027497-0.000531522358602146j),(-0.0007043877190232494-9.639233466009713e-05j),(-0.0005900693342221337+0.00044414699149027874j),(-8.626504926370743e-05+0.0007680554145592461j),(0.000545248797546082+0.0006074330828495858j),(0.0008717766635033391-2.6981343434071723e-05j)
"(6,)",(0.0010225705797811736-2.9631862247204695e-05j),(0.0005691881861239897-0.0007563451497654479j),(-0.0002828021252185888-0.001011405730634938j),(-0.0011300599126576082-0.00042008552133314105j),(-0.0012143375712619908+0.0008742940130671695j),(0.00047342964264063443+0.00283611193567536j),(0.0027749593369712252+0.003524914862900337j),(0.000473429642640635+0.0028361119356753624j),(-0.001214337571261991+0.0008742940130671681j),(-0.0011300599126576071-0.000420085521333141j),(-0.00028280212521858915-0.0010114057306349377j),(0.0005691881861239889-0.000756345149765448j),(0.0008717766635033412-2.698134343407457e-05j),(0.0005452487975460839+0.0006074330828495856j),(-8.626504926370712e-05+0.0007680554145592484j),(-0.0005900693342221329+0.0004441469914902777j),(-0.0007043877190232509-9.639233466009634e-05j),(-0.00043771455750027545-0.0005315223586021459j),(1.2620299768050468e-05-0.000670136730547285j),(0.00041493360544676806-0.0005071197313470571j),(0.000621042813606095-0.00016621087592196018j),(0.0006013775236119694+0.00019679755648492492j),(0.0004139907305427769+0.0004674853952199253j),(0.00014987780444955713+0.0005991957791487059j),(-0.00011118696468607483+0.000601969002319224j),(-0.00032116939354419425+0.0005159361927605957j),(-0.00046412836550198817+0.0003869032428865848j),(-0.0005462591033914497+0.0002519217159714347j),(-0.0005842247230196344+0.00013472450742954347j),(-0.0005963064397513457+4.73886457205215e-05j),(-0.0005973587537426352-5.573637349903344e-06j),(-0.0005966689440932818-2.3230102449879268e-05j),(-0.000597358753742637-5.573637349903504e-06j),(-0.0005963064397513494+4.738864572052184e-05j),(-0.0005842247230196328+0.00013472450742954323j),(-0.0005462591033914461+0.00025192171597143346j),(-0.00046412836550198795+0.000386903242886585j),(-0.0003211693935441938+0.0005159361927605944j),(-0.00011118696468607549+0.0006019690023192237j),(0.00014987780444955626+0.0005991957791487051j),(0.0004139907305427749+0.0004674853952199243j),(0.0006013775236119671+0.00019679755648492543j),(0.000621042813606094-0.0001662108759219582j),(0.0004149336054467712-0.0005071197313470575j),(1.262029976805113e-05-0.0006701367305472861j),(-0.0004377145575002753-0.0005315223586021462j),(-0.0007043877190232525-9.639233466009676e-05j),(-0.00059006933422213+0.0004441469914902753j),(-8.626504926370825e-05+0.0007680554145592485j),(0.0005452487975460816+0.0006074330828495862j)
"(7,)",(0.0006379843818970748+0.0007134759144957824j),(0.0008717766635033411-2.69813434340738e-05j),(0.0005691881861239893-0.0007563451497654479j),(-0.00028280212521858883-0.0010114057306349388j),(-0.0011300599126576089-0.0004200855213331411j),(-0.0012143375712619904+0.0008742940130671689j),(0.000473429642640635+0.0028361119356753624j),(0.002774959336971225+0.003524914862900338j),(0.00047342964264063427+0.002836111935675361j),(-0.0012143375712619898+0.0008742940130671685j),(-0.0011300599126576084-0.00042008552133314045j),(-0.0002828021252185896-0.0010114057306349386j),(0.0005691881861239895-0.0007563451497654491j),(0.0008717766635033408-2.698134343407399e-05j),(0.0005452487975460832+0.0006074330828495849j),(-8.626504926370714e-05+0.0007680554145592506j),(-0.0005900693342221327+0.00044414699149027804j),(-0.0007043877190232498-9.639233466009653e-05j),(-0.0004377145575002752-0.0005315223586021448j),(1.2620299768049648e-05-0.0006701367305472862j),(0.00041493360544676914-0.0005071197313470584j),(0.0006210428136060939-0.00016621087592196034j),(0.0006013775236119715+0.00019679755648492562j),(0.0004139907305427767+0.0004674853952199248j),(0.00014987780444955737+0.0005991957791487049j),(-0.00011118696468607525+0.0006019690023192254j),(-0.0003211693935441939+0.000515936192760595j),(-0.00046412836550198985+0.0003869032428865859j),(-0.0005462591033914481+0.000251921715971434j),(-0.0005842247230196333+0.00013472450742954374j),(-0.0005963064397513479+4.738864572052211e-05j),(-0.0005973587537426355-5.573637349903582e-06j),(-0.0005966689440932839-2.3230102449878828e-05j),(-0.0005973587537426372-5.57363734990328e-06j),(-0.0005963064397513459+4.7388645720521535e-05j),(-0.000584224723019633+0.00013472450742954336j),(-0.0005462591033914482+0.0002519217159714346j),(-0.0004641283655019879+0.000386903242886585j),(-0.00032116939354419403+0.0005159361927605945j),(-0.00011118696468607561+0.0006019690023192244j),(0.00014987780444955637+0.0005991957791487051j),(0.00041399073054277356+0.0004674853952199231j),(0.0006013775236119689+0.00019679755648492663j),(0.0006210428136060964-0.00016621087592195866j),(0.00041493360544676936-0.0005071197313470567j),(1.2620299768051108e-05-0.0006701367305472864j),(-0.00043771455750027784-0.0005315223586021477j),(-0.0007043877190232478-9.639233466009618e-05j),(-0.0005900693342221326+0.0004441469914902763j),(-8.62650492637087e-05+0.0007680554145592488j)
"(8,)",(-0.0001028164877097334+0.0009001158503682406j),(0.0005452487975460833+0.0006074330828495862j),(0.0008717766635033403-2.6981343434073722e-05j),(0.0005691881861239899-0.0007563451497654474j),(-0.00028280212521858834-0.0010114057306349388j),(-0.0011300599126576074-0.00042008552133314186j),(-0.001214337571261991+0.0008742940130671681j),(0.00047342964264063427+0.002836111935675361j),(0.002774959336971225+0.0035249148629003346j),(0.0004734296426406354+0.0028361119356753598j),(-0.0012143375712619895+0.0008742940130671708j),(-0.0011300599126576089-0.00042008552133313985j),(-0.00028280212521859024-0.0010114057306349394j),(0.000569188186123989-0.0007563451497654483j),(0.0008717766635033397-2.6981343434074393e-05j),(0.0005452487975460845+0.000607433082849586j),(-8.626504926370686e-05+0.00076805541455925j),(-0.0005900693342221317+0.00044414699149027695j),(-0.0007043877190232487-9.639233466009572e-05j),(-0.0004377145575002768-0.0005315223586021448j),(1.2620299768049445e-05-0.0006701367305472876j),(0.00041493360544676817-0.0005071197313470576j),(0.0006210428136060957-0.00016621087592196113j),(0.0006013775236119706+0.0001967975564849249j),(0.0004139907305427758+0.0004674853952199235j),(0.00014987780444955753+0.0005991957791487059j),(-0.00011118696468607511+0.0006019690023192243j),(-0.00032116939354419506+0.000515936192760596j),(-0.0004641283655019879+0.0003869032428865845j),(-0.0005462591033914461+0.0002519217159714338j),(-0.0005842247230196349+0.00013472450742954412j),(-0.0005963064397513478+4.738864572052123e-05j),(-0.0005973587537426369-5.573637349903371e-06j),(-0.0005966689440932835-2.3230102449879204e-05j),(-0.0005973587537426332-5.573637349903496e-06j),(-0.0005963064397513457+4.7388645720521196e-05j),(-0.0005842247230196349+0.00013472450742954388j),(-0.0005462591033914477+0.00025192171597143427j),(-0.0004641283655019879+0.0003869032428865845j),(-0.00032116939354419425+0.0005159361927605945j),(-0.00011118696468607586+0.000601969002319224j),(0.0001498778044495553+0.0005991957791487032j),(0.00041399073054277394+0.00046748539521992527j),(0.0006013775236119707+0.0001967975564849277j),(0.0006210428136060941-0.00016621087592195863j),(0.00041493360544676936-0.0005071197313470567j),(1.2620299768050727e-05-0.0006701367305472888j),(-0.00043771455750027383-0.0005315223586021445j),(-0.0007043877190232497-9.639233466009768e-05j),(-0.0005900693342221331+0.0004441469914902755j)
"(9,)",(-0.0006924127147988949+0.0005191314443178752j),(-8.626504926370722e-05+0.0007680554145592489j),(0.0005452487975460832+0.0006074330828495845j),(0.0008717766635033397-2.6981343434073946e-05j),(0.0005691881861239889-0.0007563451497654473j),(-0.00028280212521858807-0.001011405730634937j),(-0.0011300599126576071-0.000420085521333141j),(-0.0012143375712619898+0.0008742940130671685j),(0.0004734296426406354+0.0028361119356753598j),(0.0027749593369712235+0.003524914862900333j),(0.0004734296426406355+0.002836111935675359j),(-0.001214337571261989+0.0008742940130671694j),(-0.0011300599126576089-0.00042008552133314056j),(-0.00028280212521858834-0.0010114057306349377j),(0.0005691881861239883-0.000756345149765446j),(0.0008717766635033406-2.698134343407351e-05j),(0.0005452487975460836+0.0006074330828495855j),(-8.626504926370754e-05+0.000768055414559248j),(-0.0005900693342221303+0.0004441469914902758j),(-0.000704387719023249-9.639233466009523e-05j),(-0.0004377145575002769-0.0005315223586021458j),(1.2620299768049613e-05-0.0006701367305472856j),(0.00041493360544676925-0.0005071197313470585j),(0.0006210428136060943-0.00016621087592196042j),(0.0006013775236119688+0.00019679755648492462j),(0.00041399073054277567+0.00046748539521992446j),(0.00014987780444955631+0.0005991957791487046j),(-0.00011118696468607603+0.0006019690023192253j),(-0.00032116939354419365+0.0005159361927605937j),(-0.000464128365501986+0.00038690324288658337j),(-0.0005462591033914474+0.0002519217159714343j),(-0.0005842247230196342+0.00013472450742954336j),(-0.000596306439751349+4.738864572052138e-05j),(-0.0005973587537426364-5.573637349903892e-06j),(-0.0005966689440932793-2.3230102449879038e-05j),(-0.0005973587537426325-5.573637349903737e-06j),(-0.0005963064397513471+4.7388645720521406e-05j),(-0.000584224723019634+0.00013472450742954358j),(-0.0005462591033914472+0.0002519217159714339j),(-0.0004641283655019879+0.0003869032428865841j),(-0.00032116939354419414+0.0005159361927605938j),(-0.00011118696468607538+0.0006019690023192214j),(0.0001498778044495551+0.0005991957791487046j),(0.00041399073054277486+0.00046748539521992603j),(0.0006013775236119684+0.00019679755648492606j),(0.0006210428136060936-0.00016621087592195858j),(0.00041493360544677006-0.0005071197313470583j),(1.2620299768050868e-05-0.0006701367305472834j),(-0.0004377145575002746-0.0005315223586021458j),(-0.000704387719023249-9.639233466009741e-05j)
