index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.0821688949493671+0.23948884712580845j),(0.8595183741675217+0.868557831545851j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.2280635674183076+0.11933825102364844j),(0.11945949803081013+1.1134233359698393j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.2541078851670485-0.06369434859351215j),(-0.6407348583053388+0.38268717483102566j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.15725381544041747-0.21579877229750996j),(-0.7022273399499057-0.7269662042891375j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(-0.008729415575862301-0.27253053619787154j),(-0.04371597851279765-1.2719183189998526j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.17081176131483902-0.220649225379061j),(0.6508191964937569-0.7906690225532726j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.27150466563329595-0.09042703347219143j),(0.6523629842620167+0.2922850848059106j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.28614968572705207+0.06743096008919457j),(-0.1082948366292216+1.051487692525078j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.22221422247145775+0.20492032102703375j),(-0.9536696828254297+0.8868095418821217j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.10780217141384375+0.29134686433323037j),(-1.076981785580404+0.044991682768162705j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.022741844352026835+0.3177818006080941j),(-0.2943092306319267-0.630626664058644j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.14072108315063414+0.29356642357305335j),(0.7668991325943724-0.4861136713343614j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.2297073137166612+0.2384177917346154j),(1.224188833511933+0.343329691849361j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.28633038636264707+0.17385591502771178j),(0.7360317276289783+1.0670349025006944j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.31655974503149276+0.11699165200450073j),(-0.19141257835083936+0.9783650429782151j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.33002298611785214+0.07813248126062981j),(-0.6692279876953617+0.11682991442283905j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.33490913199610506+0.06170402124868761j),(-0.23815776704363778-0.7578045688374525j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.3348919227309177+0.06861915664184873j),(0.7141707262197283-0.8566632809003842j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.32815873704431936+0.09804558963183066j),(1.3115482412650905-0.08346221457621433j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.30797065381018446+0.14732982590613505j),(0.9925713489062482+0.8762481260427047j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.26446067409059665+0.21002890526564913j),(0.021706127944531223+1.1801166488875432j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.18805868799503703+0.27317049778771313j),(-0.7591659050830563+0.5937411924371785j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.07507154130112755+0.31590013452321913j),(-0.7069284180726745-0.3073783454031875j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(-0.065236851743805+0.31231541039445665j),(0.035981432439191566-0.6825488310712069j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.20522950894637584+0.24064909193360415j),(0.6862734062369417-0.21236586611926936j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(-0.3007519318635675+0.09788573615937526j),(0.5625018169793803+0.6026559463625891j)
"(1.0, -3.0)",[ 1. -3.],(0.04240776977795813+0.999100385878446j),(-0.30542278247735843-0.08659416104391388j),(-0.2630150126994003+0.9125062248345321j)
"(1.1538461538461542, -3.0)",[ 1.15384615 -3.        ],(-0.8173749219347579+0.5761060987284793j),(-0.1965101286629024-0.2496997318755693j),(-1.0138850505976604+0.32640636685291j)
"(1.3076923076923084, -3.0)",[ 1.30769231 -3.        ],(-0.9266844662156044-0.37584025871997856j),(-0.0007356683356895995-0.31570699343275j),(-0.927420134551294-0.6915472521527286j)
"(1.4615384615384617, -3.0)",[ 1.46153846 -3.        ],(-0.18515825645731304-0.9827087157778178j),(0.20034500642204237-0.2378414988944798j),(0.015186749964729324-1.2205502146722975j)
"(1.6153846153846159, -3.0)",[ 1.61538462 -3.        ],(0.7263710886646181-0.6873027291901128j),(0.3015907330883335-0.03935240099052899j),(1.0279618217529516-0.7266551301806418j)
"(1.7692307692307692, -3.0)",[ 1.76923077 -3.        ],(0.9709824962710165+0.23915056331797652j),(0.2360485832972551+0.17905603791810135j),(1.2070310795682717+0.4182066012360779j)
"(1.9230769230769234, -3.0)",[ 1.92307692 -3.        ],(0.3240858938776612+0.946027659949495j),(0.03115881176582351+0.28671291005335847j),(0.3552447056434847+1.2327405700028535j)
"(2.0769230769230775, -3.0)",[ 2.07692308 -3.        ],(-0.6203703158510077+0.7843090406280684j),(-0.1888001241616098+0.20839871392234535j),(-0.8091704400126174+0.9927077545504137j)
"(2.230769230769231, -3.0)",[ 2.23076923 -3.        ],(-0.9952332446799114-0.0975232725245396j),(-0.2747420058487331-0.009857404804907509j),(-1.2699752505286446-0.10738067732944712j)
"(2.384615384615385, -3.0)",[ 2.38461538 -3.        ],(-0.45632232809179374-0.8898145497152119j),(-0.16137704699080183-0.21574334915176707j),(-0.6176993750825955-1.105557898866979j)
"(2.5384615384615383, -3.0)",[ 2.53846154 -3.        ],(0.5015611366090934-0.865122203069251j),(0.07040894068173886-0.25485833564139204j),(0.5719700772908323-1.1199805387106432j)
"(2.6923076923076925, -3.0)",[ 2.69230769 -3.        ],(0.9989360210741761-0.04611752162132389j),(0.2417573330898736-0.09445779458871101j),(1.2406933541640497-0.14057531621003488j)
"(2.8461538461538467, -3.0)",[ 2.84615385 -3.        ],(0.5791373543320645+0.8152299827761837j),(0.21410363332077917+0.13786232279214417j),(0.7932409876528437+0.9530923055683279j)
"(3.0, -3.0)",[ 3. -3.],(-0.3723965313866303+0.9280737165824741j),(0.00976838258897276+0.2494088546021497j),(-0.36262814879765753+1.1774825711846237j)
"(-3.0, -2.8461538461538463)",[-3.         -2.84615385],(0.3084073358240364+0.9512543903761601j),(0.23786303901993572+0.09888216582012958j),(0.5462703748439721+1.0501365561962896j)
"(-2.8461538461538463, -2.8461538461538463)",[-2.84615385 -2.84615385],(-0.6332472876405948+0.7739495285196767j),(0.24199030851097786-0.09983115650668031j),(-0.39125697912961693+0.6741183720129964j)
"(-2.6923076923076925, -2.8461538461538463)",[-2.69230769 -2.84615385],(-0.9934856328403785-0.11395743652676912j),(0.1097319647292021-0.24251829771877037j),(-0.8837536681111764-0.35647573424553947j)
"(-2.5384615384615383, -2.8461538461538463)",[-2.53846154 -2.84615385],(-0.4415547032094214-0.897234330637008j),(-0.07927474701564309-0.2590942385390393j),(-0.5208294502250645-1.1563285691760472j)
"(-2.3846153846153846, -2.8461538461538463)",[-2.38461538 -2.84615385],(0.5157898731927637-0.8567151257633968j),(-0.23001665895525958-0.15293542494278536j),(0.2857732142375041-1.0096505507061821j)
"(-2.230769230769231, -2.8461538461538463)",[-2.23076923 -2.84615385],(0.9995617485482756-0.0296025478483502j),(-0.2816020971410306+0.018032731572552207j),(0.717959651407245-0.011569816275797992j)
"(-2.0769230769230766, -2.8461538461538463)",[-2.07692308 -2.84615385],(0.5655855607384725+0.82468962251513j),(-0.22528481268562875+0.18101924905598746j),(0.3403007480528438+1.0057088715711175j)
