index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(-0.0935842506248414+0.10594096345639402j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.006812940445191599+0.15110285221201084j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.1222728723041568+0.1096399935553791j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.18093334452780704-0.014623564854408962j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(0.12864444107551024-0.1597947330050885j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.02711694302232821-0.23539734492086312j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.21180905201887945-0.17934674650109406j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.3254425027096227-0.00039306184288016334j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.30210015266989776+0.22556864690090603j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.14575674359541402+0.4011039937835901j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(0.07859231557199274+0.4612545531109782j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.2865081356153227+0.4015895174113811j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.4177653566959498+0.2689494064510944j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.4572082623100191+0.1288467501801145j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.4278602880069511+0.03325686807953464j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.36827885130403387+0.004912497718916567j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.31044743550250775+0.03969010742356219j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.2681864117805338+0.11855829231190895j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.23710162625163056+0.21910643246984704j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.201726625989057+0.3211997684042275j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.1449772461906782+0.40690237813156976j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.056964310257736794+0.4582757046842945j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(-0.058249162191039414+0.4573209930262177j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.1794599416498775+0.39076685170907355j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.271200942534244+0.25925405100975474j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.2950003453494706+0.08649090243405327j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.2281235673552222-0.07915664881309117j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(-0.08276887690045506-0.17754352317464214j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(0.08684266308562108-0.1642312516317977j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.20099554160648506-0.04114014525840194j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.19443235560539687+0.13035818321886755j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.0608450968580462+0.2515251165849138j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(-0.12948928216852434+0.24102887908642157j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.26158226431685666+0.09223403473205466j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.24743407706038378-0.11038940305034552j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.09168127267848414-0.23921775670006726j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(0.10249818315140122-0.21182451300444735j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.2031726881652131-0.05561206003617592j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.1492334434898578+0.10832938371036455j)
"(3.0, -3.0)","(3.0, -3.0)",(-0.00030041097772393055+0.15877535611126692j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.024922572593758976+0.12700240315308467j)
"(-2.8461538461538463, -2.8461538461538463)","(-2.8461538461538463, -2.8461538461538463)",(0.10867297217463738+0.08203990996510453j)
"(-2.6923076923076925, -2.8461538461538463)","(-2.6923076923076925, -2.8461538461538463)",(0.14571644704827022-0.017452221284516477j)
"(-2.5384615384615383, -2.8461538461538463)","(-2.5384615384615383, -2.8461538461538463)",(0.09824232398308003-0.12828193203392538j)
"(-2.3846153846153846, -2.8461538461538463)","(-2.3846153846153846, -2.8461538461538463)",(-0.02958278000819134-0.17990888235491265j)
"(-2.230769230769231, -2.8461538461538463)","(-2.230769230769231, -2.8461538461538463)",(-0.1750799812291217-0.11852810795643534j)
"(-2.0769230769230766, -2.8461538461538463)","(-2.0769230769230766, -2.8461538461538463)",(-0.24624430917899026+0.047032759083697785j)
"(-1.923076923076923, -2.8461538461538463)","(-1.923076923076923, -2.8461538461538463)",(-0.18075197562288237+0.23935263664959008j)
"(-1.7692307692307692, -2.8461538461538463)","(-1.7692307692307692, -2.8461538461538463)",(0.010312949448196052+0.356149757763565j)
"(-1.6153846153846154, -2.8461538461538463)","(-1.6153846153846154, -2.8461538461538463)",(0.2477084035635451+0.3321736610672007j)
"(-1.4615384615384615, -2.8461538461538463)","(-1.4615384615384615, -2.8461538461538463)",(0.4326839328883854+0.17483877008275153j)
"(-1.3076923076923075, -2.8461538461538463)","(-1.3076923076923075, -2.8461538461538463)",(0.5024253783675909-0.047385013952741965j)
"(-1.1538461538461537, -2.8461538461538463)","(-1.1538461538461537, -2.8461538461538463)",(0.4564890711223996-0.2491725408078873j)
"(-1.0, -2.8461538461538463)","(-1.0, -2.8461538461538463)",(0.34438604513605314-0.37207049593782116j)
"(-0.8461538461538458, -2.8461538461538463)","(-0.8461538461538458, -2.8461538461538463)",(0.2309305803620321-0.40293793555180074j)
