index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(0.04187743528343167+0.28577029387593994j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.26427236812767063+0.14796789917100148j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.3000852912655355-0.11505073653196794j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.1249233476697322-0.3185611777289109j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(-0.1434472007840873-0.3326526414583712j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.342737380458707-0.15969984159885695j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.3754323349717212+0.08995915212857311j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.2539551727844765+0.286278015943662j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.06739227113158744+0.35925383133612354j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(0.08888712421510081+0.3220365799822484j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(0.16702828959530783+0.2392649865100825j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.1768588172118443+0.1763130729880702j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.16080347993804311+0.16518529751407454j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.15993365851704439+0.2004668097563117j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.19289106547339335+0.2563687294162363j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.253711773021658+0.30747350243715865j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.3218766755540122+0.3407715872611543j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.37451490886602395+0.35633280026288006j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.39441664312889246+0.3608055361244454j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.3729305538772987+0.3595709889461633j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.3100439831325554+0.35164287149453616j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.21411569418586304+0.32899809533397867j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.10198120246895899+0.2803187624919125j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.0018879156823627882+0.19797155883908202j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.06945084250167725+0.08580502805281816j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.07769055776098494-0.0360150563201143j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.02005533006969467-0.1333490562619275j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(0.08464943557888546-0.16981405459901883j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(0.19314814275592648-0.12511770151665635j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.2527397777820787-0.011167825987041281j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.22686075306855896+0.12556627532524722j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.11820957348123512+0.2220558226293497j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(-0.026848415500312542+0.23133169652027058j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.14053941626296668+0.15119793390122546j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.17282233039649197+0.02811583962935288j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.1223802996694188-0.07077002477932763j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(-0.03576897451760147-0.1011062001139764j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.027476554901499625-0.06897397840110057j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.03848249814510268-0.020276117797527415j)
"(3.0, -3.0)","(3.0, -3.0)",(0.01624488244508361+0.0006529909481341467j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.21230782869590714+0.19494331087665925j)
"(-2.8461538461538463, -2.8461538461538463)","(-2.8461538461538463, -2.8461538461538463)",(0.2926657158324582-0.06111514142946091j)
"(-2.6923076923076925, -2.8461538461538463)","(-2.6923076923076925, -2.8461538461538463)",(0.13698758622062607-0.28480925145675134j)
"(-2.5384615384615383, -2.8461538461538463)","(-2.5384615384615383, -2.8461538461538463)",(-0.13948137668874752-0.3077879617733589j)
"(-2.3846153846153846, -2.8461538461538463)","(-2.3846153846153846, -2.8461538461538463)",(-0.34325317947671063-0.11437387605496965j)
"(-2.230769230769231, -2.8461538461538463)","(-2.230769230769231, -2.8461538461538463)",(-0.3461285040213962+0.16614801174343927j)
