index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.047973840673804856+0.2432082278789856j),(0.8253233198919595+0.8722772122990281j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.20753222432132196+0.14550268865203808j),(0.09892815493382448+1.1395877735982292j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.25745846267788075-0.03236656699681356j),(-0.6373842807945066+0.41401495642772423j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.17926017162716587-0.19656270432387715j),(-0.6802209837631573-0.7077301363155046j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.017867487240221608-0.2725455261799734j),(-0.01711907569671374-1.2719333089819544j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.15241699498470043-0.23585321804435277j),(0.6692139628238954-0.8058730152185645j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.26681415457211477-0.11124671481292117j),(0.6570534953231979+0.2714654034651809j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.2936941963277744+0.04961903075766195j),(-0.1158393472299439+1.0336757631935454j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.2372798814976147+0.19484122518454028j),(-0.9687353418515867+0.8767304460396282j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.12557615771385466+0.29037938109373j),(-1.0947557718804148+0.04402419952866235j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.006197443872030105+0.3255071797503387j),(-0.31085363111192343-0.6229012849163994j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.1286661777204392+0.30842555981651604j),(0.7548442271641774-0.4712545350908987j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.2245656808270242+0.2575579105367908j),(1.2190472006222959+0.36246981065153644j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.2888519462491669+0.1932836837953351j),(0.7385532875154981+1.0864626712683179j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.32514888005844567+0.1326108844336183j),(-0.18282344332388645+0.9939842754073327j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.3410836679193482+0.0871477028522403j),(-0.6581673058938657+0.12584513601444952j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.3441912563262641+0.06343039621987397j),(-0.22887564271347877-0.7560781938662661j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.3390757094779844+0.06422194694532207j),(0.718354512966795-0.8610604905969108j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.32587661240143173+0.08952952408730264j),(1.3092661166222028-0.09197828012074236j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.29995915410097834+0.13651963439531165j),(0.9845598491970422+0.8654379345318813j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.25302327841583444+0.19812563809470862j),(0.010268732269769015+1.1682133817166027j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.1761763934122634+0.26098487199789305j),(-0.7710481996658298+0.5815555666473584j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.06539540044911668+0.30440501071708653j),(-0.7166045589246854-0.3188734692093201j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(-0.07135717395177293+0.3029432922711245j),(0.029861110231223634-0.6919209491945391j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.20840844540497847+0.23487668479702714j),(0.683094469778339-0.21813827325584637j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(-0.3034469265032482+0.09610991282644232j),(0.5598068223396996+0.6008801230296562j)
"(1.0, -3.0)",[ 1. -3.],(0.04240776977795813+0.999100385878446j),(-0.3106242973114784-0.08621161013143396j),(-0.26821652753352027+0.912888775747012j)
"(1.1538461538461542, -3.0)",[ 1.15384615 -3.        ],(-0.8173749219347579+0.5761060987284793j),(-0.20547349981370194-0.2512689499029703j),(-1.02284842174846+0.324837148825509j)
"(1.3076923076923084, -3.0)",[ 1.30769231 -3.        ],(-0.9266844662156044-0.37584025871997856j),(-0.011002413328876295-0.32368898959470177j),(-0.9376868795444807-0.6995292483146803j)
"(1.4615384615384617, -3.0)",[ 1.46153846 -3.        ],(-0.18515825645731304-0.9827087157778178j),(0.19481357760926188-0.2536683735167342j),(0.009655321151948837-1.236377089294552j)
