index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)"
"(10,)",(0.00039575955804572197-0.0010971557298830306j),(-0.0005095629267817471-0.0008842690679585328j),(-0.0010472095658785536-0.00012772969657152953j),(-0.000717829094914056+0.0008351628767123379j),(0.00036876072831101077+0.0011042443619179363j),(0.0012332244887679105+0.0002133618546391413j),(0.0008052640499871281-0.001117541024127487j),(-0.0007977989272432842-0.0013537757693880806j),(-0.0019131088835786629+0.0003281241574058501j),(-0.00010198751491660584+0.003741631036516096j),(0.0033941503472448087+0.005283858099336074j),(-0.00010198751491660824+0.003741631036516099j),(-0.0019131088835786614+0.00032812415740584997j),(-0.0007977989272432848-0.0013537757693880812j),(0.0008052640499871282-0.0011175410241274883j),(0.001233224488767909+0.0002133618546391406j),(0.00036876072831101153+0.001104244361917937j),(-0.0007178290949140558+0.0008351628767123378j),(-0.001047209565878553-0.00012772969657153004j),(-0.000509562926781747-0.0008842690679585291j),(0.0003346443514751053-0.0009370230035695443j),(0.0008880183473543498-0.00040503404018132693j),(0.0009188018198105208+0.00028546840291286847j),(0.000549667865828444+0.0007774001218752574j),(3.8103377237875856e-05+0.0009442365358972065j),(-0.00041088724574772347+0.0008455798042281388j),(-0.0007097202699956662+0.0006115783712439366j),(-0.0008639093018859598+0.000357081225829764j),(-0.0009212599716869211+0.0001510119038930353j),(-0.0009326305145848444+2.2603580648364514e-05j),(-0.0009324788684826382-2.0464198943801384e-05j),(-0.0009326305145848453+2.260358064836437e-05j),(-0.0009212599716869217+0.00015101190389303526j),(-0.000863909301885962+0.00035708122582976513j),(-0.0007097202699956655+0.000611578371243936j),(-0.00041088724574772135+0.0008455798042281353j),(3.810337723787485e-05+0.0009442365358972115j),(0.0005496678658284442+0.0007774001218752576j),(0.0009188018198105251+0.00028546840291286923j),(0.0008880183473543517-0.000405034040181328j)
"(11,)",(0.0010416667156751625-0.00047102048451276915j),(0.00033464435147510807-0.0009370230035695473j),(-0.000509562926781747-0.0008842690679585308j),(-0.0010472095658785549-0.00012772969657152982j),(-0.0007178290949140568+0.000835162876712338j),(0.0003687607283110115+0.0011042443619179373j),(0.0012332244887679105+0.00021336185463914235j),(0.0008052640499871299-0.001117541024127487j),(-0.0007977989272432842-0.0013537757693880825j),(-0.0019131088835786633+0.0003281241574058491j),(-0.00010198751491660824+0.003741631036516099j),(0.003394150347244814+0.0052838580993360765j),(-0.00010198751491660519+0.003741631036516096j),(-0.0019131088835786646+0.00032812415740585225j),(-0.0007977989272432877-0.0013537757693880819j),(0.0008052640499871266-0.0011175410241274885j),(0.0012332244887679126+0.00021336185463914067j),(0.0003687607283110124+0.0011042443619179365j),(-0.0007178290949140551+0.0008351628767123385j),(-0.001047209565878554-0.00012772969657152765j),(-0.0005095629267817483-0.0008842690679585291j),(0.000334644351475105-0.0009370230035695444j),(0.0008880183473543503-0.0004050340401813278j),(0.0009188018198105232+0.0002854684029128688j),(0.0005496678658284434+0.0007774001218752531j),(3.810337723787601e-05+0.0009442365358972102j),(-0.0004108872457477225+0.0008455798042281394j),(-0.0007097202699956652+0.0006115783712439375j),(-0.0008639093018859621+0.0003570812258297657j),(-0.0009212599716869188+0.00015101190389303572j),(-0.0009326305145848426+2.2603580648364605e-05j),(-0.0009324788684826422-2.0464198943800164e-05j),(-0.0009326305145848479+2.2603580648364595e-05j),(-0.0009212599716869215+0.00015101190389303602j),(-0.0008639093018859599+0.0003570812258297643j),(-0.0007097202699956637+0.0006115783712439348j),(-0.0004108872457477245+0.0008455798042281408j),(3.810337723787504e-05+0.0009442365358972117j),(0.000549667865828447+0.0007774001218752589j),(0.0009188018198105232+0.0002854684029128688j)
"(12,)",(0.001074229498499439+0.00033770812434958796j),(0.0008880183473543523-0.0004050340401813274j),(0.00033464435147510574-0.0009370230035695435j),(-0.0005095629267817457-0.0008842690679585299j),(-0.0010472095658785527-0.00012772969657152977j),(-0.000717829094914055+0.0008351628767123376j),(0.0003687607283110111+0.0011042443619179345j),(0.0012332244887679085+0.00021336185463914184j),(0.0008052640499871289-0.0011175410241274855j),(-0.0007977989272432831-0.0013537757693880795j),(-0.0019131088835786614+0.00032812415740584997j),(-0.00010198751491660519+0.003741631036516096j),(0.003394150347244806+0.005283858099336059j),(-0.00010198751491660375+0.003741631036516091j),(-0.001913108883578662+0.00032812415740585187j),(-0.000797798927243284-0.0013537757693880775j),(0.0008052640499871287-0.0011175410241274868j),(0.0012332244887679087+0.00021336185463914168j),(0.00036876072831101055+0.001104244361917934j),(-0.0007178290949140535+0.0008351628767123368j),(-0.001047209565878552-0.0001277296965715281j),(-0.0005095629267817456-0.0008842690679585282j),(0.000334644351475106-0.0009370230035695424j),(0.0008880183473543512-0.00040503404018132655j),(0.0009188018198105169+0.0002854684029128671j),(0.0005496678658284433+0.0007774001218752549j),(3.810337723787604e-05+0.0009442365358972079j),(-0.0004108872457477216+0.0008455798042281369j),(-0.0007097202699956667+0.0006115783712439371j),(-0.0008639093018859586+0.0003570812258297631j),(-0.0009212599716869148+0.000151011903893034j),(-0.0009326305145848442+2.2603580648364375e-05j),(-0.0009324788684826425-2.046419894380059e-05j),(-0.0009326305145848461+2.260358064836452e-05j),(-0.0009212599716869174+0.00015101190389303482j),(-0.0008639093018859561+0.00035708122582976226j),(-0.0007097202699956674+0.0006115783712439371j),(-0.00041088724574772417+0.0008455798042281393j),(3.8103377237875836e-05+0.0009442365358972123j),(0.0005496678658284444+0.000777400121875256j)
"(13,)",(0.0006397322223954724+0.0009114080087162712j),(0.0009188018198105232+0.00028546840291286967j),(0.0008880183473543503-0.0004050340401813277j),(0.0003346443514751065-0.0009370230035695444j),(-0.0005095629267817465-0.0008842690679585302j),(-0.001047209565878554-0.00012772969657152928j),(-0.000717829094914055+0.0008351628767123376j),(0.00036876072831101126+0.0011042443619179354j),(0.0012332244887679103+0.00021336185463914195j),(0.000805264049987128-0.0011175410241274866j),(-0.0007977989272432848-0.0013537757693880812j),(-0.0019131088835786646+0.00032812415740585225j),(-0.00010198751491660375+0.003741631036516091j),(0.0033941503472448053+0.00528385809933606j),(-0.00010198751491660325+0.003741631036516095j),(-0.0019131088835786603+0.00032812415740585105j),(-0.0007977989272432842-0.0013537757693880823j),(0.000805264049987129-0.0011175410241274861j),(0.001233224488767909+0.000213361854639142j),(0.00036876072831101196+0.001104244361917934j),(-0.0007178290949140538+0.0008351628767123378j),(-0.0010472095658785518-0.0001277296965715293j),(-0.0005095629267817453-0.0008842690679585295j),(0.0003346443514751081-0.0009370230035695444j),(0.000888018347354347-0.00040503404018132563j),(0.000918801819810521+0.00028546840291286793j),(0.0005496678658284439+0.0007774001218752545j),(3.810337723787617e-05+0.0009442365358972077j),(-0.0004108872457477234+0.0008455798042281397j),(-0.0007097202699956654+0.0006115783712439355j),(-0.0008639093018859568+0.0003570812258297623j),(-0.0009212599716869189+0.00015101190389303526j),(-0.000932630514584847+2.2603580648364297e-05j),(-0.0009324788684826432-2.046419894380041e-05j),(-0.0009326305145848441+2.2603580648364348e-05j),(-0.0009212599716869154+0.00015101190389303444j),(-0.0008639093018859624+0.0003570812258297641j),(-0.000709720269995668+0.0006115783712439372j),(-0.0004108872457477246+0.0008455798042281425j),(3.810337723787625e-05+0.0009442365358972108j)
"(14,)",(4.065065395456549e-05+0.0011037520945877998j),(0.0005496678658284463+0.0007774001218752581j),(0.0009188018198105221+0.0002854684029128673j),(0.000888018347354351-0.00040503404018132807j),(0.0003346443514751061-0.000937023003569545j),(-0.0005095629267817479-0.0008842690679585303j),(-0.0010472095658785536-0.00012772969657152887j),(-0.0007178290949140553+0.0008351628767123383j),(0.0003687607283110119+0.0011042443619179365j),(0.0012332244887679105+0.0002133618546391407j),(0.0008052640499871282-0.0011175410241274883j),(-0.0007977989272432877-0.0013537757693880819j),(-0.001913108883578662+0.00032812415740585187j),(-0.00010198751491660325+0.003741631036516095j),(0.0033941503472448083+0.005283858099336065j),(-0.00010198751491660439+0.0037416310365160944j),(-0.0019131088835786648+0.0003281241574058492j),(-0.0007977989272432833-0.0013537757693880819j),(0.0008052640499871293-0.0011175410241274861j),(0.0012332244887679094+0.00021336185463914094j),(0.00036876072831101223+0.001104244361917935j),(-0.0007178290949140549+0.0008351628767123364j),(-0.0010472095658785523-0.00012772969657153064j),(-0.0005095629267817457-0.0008842690679585323j),(0.0003346443514751054-0.0009370230035695406j),(0.0008880183473543505-0.0004050340401813273j),(0.0009188018198105208+0.00028546840291286766j),(0.000549667865828444+0.000777400121875254j),(3.810337723787571e-05+0.0009442365358972108j),(-0.0004108872457477223+0.0008455798042281379j),(-0.0007097202699956637+0.0006115783712439343j),(-0.00086390930188596+0.000357081225829765j),(-0.0009212599716869213+0.00015101190389303572j),(-0.0009326305145848473+2.260358064836486e-05j),(-0.0009324788684826408-2.04641989438004e-05j),(-0.0009326305145848418+2.2603580648364673e-05j),(-0.0009212599716869215+0.00015101190389303553j),(-0.0008639093018859624+0.0003570812258297651j),(-0.0007097202699956694+0.00061157837124394j),(-0.0004108872457477229+0.0008455798042281412j)
"(15,)",(-0.000483503112207019+0.000985993535300203j),(3.810337723787543e-05+0.0009442365358972115j),(0.000549667865828444+0.0007774001218752548j),(0.0009188018198105207+0.0002854684029128679j),(0.0008880183473543498-0.00040503404018132715j),(0.00033464435147510563-0.0009370230035695438j),(-0.0005095629267817463-0.0008842690679585287j),(-0.0010472095658785525-0.0001277296965715286j),(-0.0007178290949140551+0.0008351628767123371j),(0.00036876072831101137+0.0011042443619179337j),(0.001233224488767909+0.0002133618546391406j),(0.0008052640499871266-0.0011175410241274885j),(-0.000797798927243284-0.0013537757693880775j),(-0.0019131088835786603+0.00032812415740585105j),(-0.00010198751491660439+0.0037416310365160944j),(0.003394150347244803+0.005283858099336062j),(-0.00010198751491660909+0.0037416310365160944j),(-0.00191310888357866+0.00032812415740584785j),(-0.0007977989272432819-0.001353775769388079j),(0.0008052640499871264-0.001117541024127485j),(0.0012332244887679077+0.0002133618546391401j),(0.0003687607283110101+0.0011042443619179328j),(-0.000717829094914055+0.0008351628767123349j),(-0.0010472095658785533-0.00012772969657153167j),(-0.0005095629267817428-0.0008842690679585264j),(0.0003346443514751062-0.0009370230035695429j),(0.0008880183473543485-0.00040503404018132666j),(0.0009188018198105186+0.00028546840291286706j),(0.0005496678658284433+0.0007774001218752559j),(3.810337723787507e-05+0.000944236535897207j),(-0.0004108872457477211+0.0008455798042281343j),(-0.0007097202699956651+0.0006115783712439361j),(-0.0008639093018859613+0.0003570812258297643j),(-0.00092125997168692+0.00015101190389303485j),(-0.0009326305145848432+2.260358064836426e-05j),(-0.0009324788684826368-2.0464198943800875e-05j),(-0.0009326305145848464+2.2603580648364087e-05j),(-0.0009212599716869203+0.00015101190389303493j),(-0.0008639093018859633+0.00035708122582976546j),(-0.0007097202699956673+0.000611578371243937j)
"(16,)",(-0.0008312254049630287+0.0007110053929249786j),(-0.00041088724574772477+0.0008455798042281425j),(3.8103377237876215e-05+0.0009442365358972108j),(0.0005496678658284449+0.000777400121875257j),(0.0009188018198105222+0.00028546840291286896j),(0.000888018347354352-0.00040503404018132807j),(0.00033464435147510633-0.000937023003569545j),(-0.0005095629267817472-0.0008842690679585306j),(-0.0010472095658785546-0.00012772969657153015j),(-0.0007178290949140563+0.0008351628767123375j),(0.00036876072831101153+0.001104244361917937j),(0.0012332244887679126+0.00021336185463914067j),(0.0008052640499871287-0.0011175410241274868j),(-0.0007977989272432842-0.0013537757693880823j),(-0.0019131088835786648+0.0003281241574058492j),(-0.00010198751491660909+0.0037416310365160944j),(0.003394150347244808+0.005283858099336076j),(-0.00010198751491660367+0.003741631036516099j),(-0.0019131088835786629+0.00032812415740585116j),(-0.0007977989272432868-0.001353775769388079j),(0.0008052640499871261-0.0011175410241274887j),(0.001233224488767909+0.00021336185463914005j),(0.0003687607283110108+0.0011042443619179354j),(-0.0007178290949140577+0.0008351628767123384j),(-0.0010472095658785499-0.00012772969657152887j),(-0.0005095629267817475-0.0008842690679585301j),(0.00033464435147510476-0.0009370230035695444j),(0.0008880183473543487-0.00040503404018132807j),(0.0009188018198105228+0.000285468402912868j),(0.0005496678658284434+0.000777400121875255j),(3.810337723787575e-05+0.0009442365358972063j),(-0.0004108872457477221+0.0008455798042281397j),(-0.0007097202699956677+0.0006115783712439391j),(-0.0008639093018859625+0.0003570812258297658j),(-0.0009212599716869191+0.00015101190389303542j),(-0.0009326305145848423+2.260358064836445e-05j),(-0.0009324788684826446-2.0464198943800957e-05j),(-0.0009326305145848481+2.2603580648364412e-05j),(-0.0009212599716869244+0.0001510119038930363j),(-0.000863909301885963+0.00035708122582976546j)
"(17,)",(-0.0010097873474898557+0.0004130050690589075j),(-0.000709720269995669+0.0006115783712439387j),(-0.0004108872457477225+0.0008455798042281398j),(3.8103377237875924e-05+0.0009442365358972101j),(0.0005496678658284438+0.0007774001218752564j),(0.0009188018198105217+0.0002854684029128683j),(0.0008880183473543502-0.0004050340401813274j),(0.00033464435147510617-0.0009370230035695439j),(-0.0005095629267817463-0.0008842690679585306j),(-0.001047209565878553-0.0001277296965715301j),(-0.0007178290949140558+0.0008351628767123378j),(0.0003687607283110124+0.0011042443619179365j),(0.0012332244887679087+0.00021336185463914168j),(0.000805264049987129-0.0011175410241274861j),(-0.0007977989272432833-0.0013537757693880819j),(-0.00191310888357866+0.00032812415740584785j),(-0.00010198751491660367+0.003741631036516099j),(0.0033941503472448044+0.005283858099336065j),(-0.00010198751491660504+0.0037416310365160892j),(-0.0019131088835786603+0.0003281241574058532j),(-0.0007977989272432868-0.001353775769388078j),(0.0008052640499871261-0.0011175410241274857j),(0.0012332244887679077+0.00021336185463914165j),(0.0003687607283110101+0.0011042443619179373j),(-0.0007178290949140527+0.000835162876712334j),(-0.0010472095658785533-0.0001277296965715287j),(-0.0005095629267817473-0.000884269067958528j),(0.0003346443514751041-0.0009370230035695426j),(0.0008880183473543507-0.00040503404018132753j),(0.0009188018198105193+0.00028546840291286755j),(0.0005496678658284417+0.0007774001218752522j),(3.810337723787699e-05+0.0009442365358972088j),(-0.0004108872457477229+0.0008455798042281407j),(-0.0007097202699956673+0.0006115783712439379j),(-0.0008639093018859592+0.00035708122582976356j),(-0.0009212599716869151+0.00015101190389303472j),(-0.0009326305145848472+2.2603580648364483e-05j),(-0.0009324788684826434-2.046419894380095e-05j),(-0.0009326305145848496+2.2603580648364656e-05j),(-0.0009212599716869208+0.00015101190389303564j)
"(18,)",(-0.0010755313270265129+0.00017217198208993129j),(-0.0008639093018859629+0.0003570812258297645j),(-0.0007097202699956662+0.0006115783712439368j),(-0.0004108872457477232+0.0008455798042281388j),(3.810337723787501e-05+0.0009442365358972091j),(0.0005496678658284438+0.0007774001218752559j),(0.0009188018198105205+0.00028546840291286815j),(0.0008880183473543499-0.00040503404018132704j),(0.00033464435147510617-0.0009370230035695439j),(-0.0005095629267817457-0.0008842690679585293j),(-0.001047209565878553-0.00012772969657153004j),(-0.0007178290949140551+0.0008351628767123385j),(0.00036876072831101055+0.001104244361917934j),(0.001233224488767909+0.000213361854639142j),(0.0008052640499871293-0.0011175410241274861j),(-0.0007977989272432819-0.001353775769388079j),(-0.0019131088835786629+0.00032812415740585116j),(-0.00010198751491660504+0.0037416310365160892j),(0.0033941503472448026+0.005283858099336052j),(-0.00010198751491660031+0.0037416310365160914j),(-0.00191310888357866+0.00032812415740585344j),(-0.0007977989272432833-0.0013537757693880773j),(0.0008052640499871274-0.0011175410241274838j),(0.0012332244887679096+0.00021336185463914411j),(0.00036876072831100866+0.0011042443619179304j),(-0.0007178290949140546+0.0008351628767123374j),(-0.0010472095658785512-0.0001277296965715281j),(-0.0005095629267817457-0.0008842690679585269j),(0.0003346443514751061-0.0009370230035695436j),(0.0008880183473543478-0.0004050340401813256j),(0.0009188018198105161+0.00028546840291286674j),(0.0005496678658284435+0.0007774001218752538j),(3.8103377237876446e-05+0.0009442365358972102j),(-0.00041088724574772314+0.0008455798042281393j),(-0.0007097202699956644+0.0006115783712439353j),(-0.0008639093018859561+0.0003570812258297623j),(-0.0009212599716869204+0.0001510119038930351j),(-0.0009326305145848464+2.2603580648364107e-05j),(-0.0009324788684826451-2.046419894380116e-05j),(-0.0009326305145848464+2.2603580648364168e-05j)
"(19,)",(-0.0010880514460753308+2.2275286854815454e-05j),(-0.0009212599716869215+0.0001510119038930362j),(-0.0008639093018859599+0.00035708122582976513j),(-0.0007097202699956661+0.0006115783712439373j),(-0.00041088724574772233+0.000845579804228139j),(3.810337723787671e-05+0.0009442365358972094j),(0.0005496678658284445+0.0007774001218752542j),(0.0009188018198105207+0.00028546840291286717j),(0.0008880183473543498-0.00040503404018132785j),(0.00033464435147510487-0.0009370230035695435j),(-0.000509562926781747-0.0008842690679585291j),(-0.001047209565878554-0.00012772969657152765j),(-0.0007178290949140535+0.0008351628767123368j),(0.00036876072831101196+0.001104244361917934j),(0.0012332244887679094+0.00021336185463914094j),(0.0008052640499871264-0.001117541024127485j),(-0.0007977989272432868-0.001353775769388079j),(-0.0019131088835786603+0.0003281241574058532j),(-0.00010198751491660031+0.0037416310365160914j),(0.0033941503472448035+0.005283858099336062j),(-0.00010198751491660215+0.0037416310365160957j),(-0.0019131088835786568+0.0003281241574058489j),(-0.0007977989272432799-0.0013537757693880782j),(0.0008052640499871318-0.0011175410241274842j),(0.0012332244887679027+0.000213361854639142j),(0.00036876072831101034+0.0011042443619179347j),(-0.0007178290949140534+0.0008351628767123357j),(-0.0010472095658785496-0.00012772969657152877j),(-0.0005095629267817453-0.0008842690679585297j),(0.00033464435147510547-0.0009370230035695409j),(0.0008880183473543452-0.0004050340401813247j),(0.0009188018198105194+0.00028546840291286663j),(0.0005496678658284451+0.0007774001218752555j),(3.810337723787561e-05+0.0009442365358972096j),(-0.0004108872457477216+0.0008455798042281367j),(-0.0007097202699956626+0.0006115783712439334j),(-0.0008639093018859612+0.00035708122582976453j),(-0.00092125997168692+0.00015101190389303566j),(-0.0009326305145848485+2.2603580648364527e-05j),(-0.0009324788684826425-2.0464198943800357e-05j)
"(20,)",(-0.001087622833101461-2.7970812069565616e-05j),(-0.0009326305145848479+2.2603580648364575e-05j),(-0.0009212599716869191+0.00015101190389303547j),(-0.0008639093018859607+0.0003570812258297639j),(-0.0007097202699956664+0.0006115783712439368j),(-0.00041088724574772265+0.0008455798042281394j),(3.810337723787653e-05+0.0009442365358972085j),(0.0005496678658284443+0.0007774001218752547j),(0.0009188018198105211+0.0002854684029128676j),(0.0008880183473543494-0.0004050340401813274j),(0.0003346443514751053-0.0009370230035695443j),(-0.0005095629267817483-0.0008842690679585291j),(-0.001047209565878552-0.0001277296965715281j),(-0.0007178290949140538+0.0008351628767123378j),(0.00036876072831101223+0.001104244361917935j),(0.0012332244887679077+0.0002133618546391401j),(0.0008052640499871261-0.0011175410241274887j),(-0.0007977989272432868-0.001353775769388078j),(-0.00191310888357866+0.00032812415740585344j),(-0.00010198751491660215+0.0037416310365160957j),(0.0033941503472448105+0.005283858099336066j),(-0.00010198751491660854+0.003741631036516089j),(-0.0019131088835786572+0.00032812415740584514j),(-0.0007977989272432786-0.0013537757693880834j),(0.0008052640499871269-0.001117541024127479j),(0.0012332244887679083+0.00021336185463914295j),(0.00036876072831100985+0.001104244361917933j),(-0.0007178290949140531+0.0008351628767123345j),(-0.0010472095658785518-0.0001277296965715314j),(-0.0005095629267817431-0.0008842690679585279j),(0.00033464435147510563-0.0009370230035695384j),(0.0008880183473543484-0.0004050340401813265j),(0.0009188018198105217+0.0002854684029128686j),(0.0005496678658284429+0.0007774001218752564j),(3.8103377237874765e-05+0.0009442365358972068j),(-0.0004108872457477214+0.0008455798042281339j),(-0.0007097202699956673+0.0006115783712439368j),(-0.0008639093018859613+0.0003570812258297643j),(-0.0009212599716869229+0.00015101190389303474j),(-0.0009326305145848464+2.2603580648364165e-05j)
"(21,)",(-0.0010880514460753308+2.2275286854814166e-05j),(-0.000932478868482644-2.0464198943801018e-05j),(-0.0009326305145848453+2.2603580648364453e-05j),(-0.0009212599716869196+0.00015101190389303455j),(-0.0008639093018859604+0.00035708122582976405j),(-0.0007097202699956668+0.0006115783712439368j),(-0.00041088724574772254+0.0008455798042281382j),(3.8103377237875904e-05+0.0009442365358972088j),(0.0005496678658284434+0.0007774001218752553j),(0.0009188018198105198+0.00028546840291286836j),(0.0008880183473543498-0.00040503404018132693j),(0.000334644351475105-0.0009370230035695444j),(-0.0005095629267817456-0.0008842690679585282j),(-0.0010472095658785518-0.0001277296965715293j),(-0.0007178290949140549+0.0008351628767123364j),(0.0003687607283110101+0.0011042443619179328j),(0.001233224488767909+0.00021336185463914005j),(0.0008052640499871261-0.0011175410241274857j),(-0.0007977989272432833-0.0013537757693880773j),(-0.0019131088835786568+0.0003281241574058489j),(-0.00010198751491660854+0.003741631036516089j),(0.0033941503472447853+0.0052838580993360565j),(-0.00010198751491660538+0.0037416310365160853j),(-0.0019131088835786603+0.00032812415740584563j),(-0.0007977989272432784-0.001353775769388073j),(0.0008052640499871267-0.0011175410241274848j),(0.001233224488767906+0.00021336185463913962j),(0.0003687607283110108+0.0011042443619179304j),(-0.0007178290949140547+0.0008351628767123357j),(-0.001047209565878549-0.00012772969657152977j),(-0.0005095629267817428-0.0008842690679585245j),(0.0003346443514751043-0.0009370230035695417j),(0.00088801834735435-0.0004050340401813283j),(0.0009188018198105205+0.00028546840291286804j),(0.0005496678658284417+0.0007774001218752533j),(3.81033772378749e-05+0.000944236535897204j),(-0.00041088724574772287+0.0008455798042281399j),(-0.0007097202699956667+0.0006115783712439376j),(-0.0008639093018859635+0.00035708122582976475j),(-0.0009212599716869201+0.00015101190389303488j)
"(22,)",(-0.0010755313270265133+0.00017217198208993077j),(-0.0009326305145848481+2.260358064836433e-05j),(-0.0009324788684826416-2.0464198943800757e-05j),(-0.0009326305145848456+2.2603580648363775e-05j),(-0.0009212599716869197+0.00015101190389303463j),(-0.0008639093018859615+0.0003570812258297635j),(-0.0007097202699956662+0.0006115783712439366j),(-0.0004108872457477228+0.0008455798042281385j),(3.810337723787494e-05+0.0009442365358972094j),(0.0005496678658284428+0.0007774001218752555j),(0.0009188018198105208+0.00028546840291286847j),(0.0008880183473543503-0.0004050340401813278j),(0.000334644351475106-0.0009370230035695424j),(-0.0005095629267817453-0.0008842690679585295j),(-0.0010472095658785523-0.00012772969657153064j),(-0.000717829094914055+0.0008351628767123349j),(0.0003687607283110108+0.0011042443619179354j),(0.0012332244887679077+0.00021336185463914165j),(0.0008052640499871274-0.0011175410241274838j),(-0.0007977989272432799-0.0013537757693880782j),(-0.0019131088835786572+0.00032812415740584514j),(-0.00010198751491660538+0.0037416310365160853j),(0.003394150347244784+0.0052838580993360565j),(-0.00010198751491660645+0.003741631036516091j),(-0.001913108883578651+0.00032812415740584986j),(-0.0007977989272432853-0.0013537757693880775j),(0.0008052640499871235-0.0011175410241274855j),(0.001233224488767905+0.00021336185463913796j),(0.0003687607283110114+0.0011042443619179332j),(-0.0007178290949140523+0.0008351628767123345j),(-0.0010472095658785468-0.00012772969657152822j),(-0.0005095629267817472-0.0008842690679585265j),(0.00033464435147510406-0.000937023003569545j),(0.0008880183473543498-0.0004050340401813275j),(0.0009188018198105184+0.000285468402912867j),(0.0005496678658284411+0.0007774001218752511j),(3.8103377237876364e-05+0.0009442365358972102j),(-0.00041088724574772276+0.0008455798042281399j),(-0.000709720269995669+0.0006115783712439387j),(-0.0008639093018859613+0.0003570812258297644j)
"(23,)",(-0.0010097873474898566+0.0004130050690589077j),(-0.000921259971686923+0.00015101190389303653j),(-0.0009326305145848468+2.2603580648365188e-05j),(-0.0009324788684826432-2.046419894380083e-05j),(-0.000932630514584847+2.2603580648363796e-05j),(-0.0009212599716869211+0.0001510119038930352j),(-0.0008639093018859618+0.0003570812258297643j),(-0.0007097202699956675+0.0006115783712439375j),(-0.00041088724574772433+0.00084557980422814j),(3.8103377237875016e-05+0.0009442365358972105j),(0.000549667865828444+0.0007774001218752574j),(0.0009188018198105232+0.0002854684029128688j),(0.0008880183473543512-0.00040503404018132655j),(0.0003346443514751081-0.0009370230035695444j),(-0.0005095629267817457-0.0008842690679585323j),(-0.0010472095658785533-0.00012772969657153167j),(-0.0007178290949140577+0.0008351628767123384j),(0.0003687607283110101+0.0011042443619179373j),(0.0012332244887679096+0.00021336185463914411j),(0.0008052640499871318-0.0011175410241274842j),(-0.0007977989272432786-0.0013537757693880834j),(-0.0019131088835786603+0.00032812415740584563j),(-0.00010198751491660645+0.003741631036516091j),(0.0033941503472448135+0.005283858099336069j),(-0.0001019875149165984+0.003741631036516086j),(-0.0019131088835786637+0.0003281241574058552j),(-0.0007977989272432887-0.0013537757693880778j),(0.0008052640499871236-0.0011175410241274879j),(0.001233224488767911+0.00021336185463913953j),(0.00036876072831101223+0.001104244361917933j),(-0.0007178290949140514+0.0008351628767123352j),(-0.0010472095658785533-0.00012772969657152595j),(-0.0005095629267817507-0.0008842690679585304j),(0.0003346443514751049-0.0009370230035695459j),(0.0008880183473543483-0.00040503404018132807j),(0.0009188018198105179+0.00028546840291286565j),(0.0005496678658284466+0.0007774001218752564j),(3.810337723787778e-05+0.0009442365358972115j),(-0.0004108872457477242+0.0008455798042281433j),(-0.0007097202699956676+0.0006115783712439386j)
"(24,)",(-0.0008312254049630249+0.0007110053929249745j),(-0.0008639093018859595+0.00035708122582976497j),(-0.0009212599716869165+0.00015101190389303547j),(-0.0009326305145848426+2.260358064836456e-05j),(-0.000932478868482639-2.0464198943800703e-05j),(-0.0009326305145848429+2.2603580648364253e-05j),(-0.0009212599716869163+0.00015101190389303512j),(-0.0008639093018859577+0.0003570812258297632j),(-0.0007097202699956644+0.0006115783712439348j),(-0.0004108872457477218+0.0008455798042281355j),(3.8103377237875856e-05+0.0009442365358972065j),(0.0005496678658284434+0.0007774001218752531j),(0.0009188018198105169+0.0002854684029128671j),(0.000888018347354347-0.00040503404018132563j),(0.0003346443514751054-0.0009370230035695406j),(-0.0005095629267817428-0.0008842690679585264j),(-0.0010472095658785499-0.00012772969657152887j),(-0.0007178290949140527+0.000835162876712334j),(0.00036876072831100866+0.0011042443619179304j),(0.0012332244887679027+0.000213361854639142j),(0.0008052640499871269-0.001117541024127479j),(-0.0007977989272432784-0.001353775769388073j),(-0.001913108883578651+0.00032812415740584986j),(-0.0001019875149165984+0.003741631036516086j),(0.003394150347244777+0.005283858099336028j),(-0.00010198751491660213+0.003741631036516079j),(-0.0019131088835786512+0.00032812415740585387j),(-0.0007977989272432824-0.0013537757693880695j),(0.0008052640499871239-0.001117541024127482j),(0.0012332244887679011+0.00021336185463913937j),(0.0003687607283110087+0.0011042443619179254j),(-0.0007178290949140491+0.0008351628767123353j),(-0.0010472095658785507-0.00012772969657152703j),(-0.0005095629267817454-0.0008842690679585262j),(0.000334644351475103-0.0009370230035695384j),(0.000888018347354342-0.0004050340401813245j),(0.0009188018198105191+0.0002854684029128664j),(0.000549667865828444+0.0007774001218752527j),(3.810337723787585e-05+0.0009442365358972094j),(-0.00041088724574772157+0.000845579804228137j)
