index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)"
"(-2.5384615384615383, -1.4615384615384615)",(-0.005248529948628891-0.010827981253160392j),(0.0020374290065887975-0.010657785815770378j),(0.0020126326704198046-0.010660281860441352j),(-0.00471647488309566-0.009099941712177083j),(-0.009078204865193333+0.0018419498018485058j),(0.0037903700181304697+0.007300365854376551j),(0.002733972033143765-0.006995578200381571j),(-0.006181461669960428+0.004281659741417104j),(0.008751855890406173+0.00011583419335445921j),(-0.005571051447962079-0.010176476900986917j),(-0.014698191049566173+0.0018088993937952131j),(-0.014691039817578643+0.001744087846976509j),(-0.0054400605679200175-0.010219928234947821j),(0.008734948293884638+0.00025821552746465855j),(-0.0062535800680560165+0.004169173248783023j),(0.0028523703968454757-0.006951311990597033j),(0.0036882670556051783+0.007359681625083847j),(-0.009104876087305884+0.0017447138573424502j)
"(-2.3846153846153846, -1.4615384615384615)",(-0.012175835365779528-0.0007030601181550139j),(-0.008125713835398384-0.007437582552556279j),(-0.007779396738305211-0.007865438161683535j),(-0.010334965033907106-0.0019260592335959342j),(-0.00476817184394792+0.008279709148853351j),(0.008127746853066036+0.002517053478629462j),(-0.0028344427704084375-0.007205245095660568j),(-0.0017940574046361468+0.007444441901380431j),(0.0064821515550099705-0.00590724855354285j),(-0.011248839970506701-0.002787477064820562j),(-0.0074387662786040195+0.013147651087277971j),(-0.006287640423258333+0.014122899707085j),(-0.012140927404643424+0.00022529699147041905j),(0.004117163412308984-0.008092043864701902j),(0.0011849349253430942+0.007642148142341133j),(-0.005189443925027118-0.00565548971260688j),(0.008365659612106278-9.940039667873193e-05j),(-0.0026546754417218063+0.00901109263561754j)
"(-2.230769230769231, -1.4615384615384615)",(-0.006715809745247739+0.010377576594595437j),(-0.010786836878644965+0.0029444244630312338j),(-0.011134834682758835+0.0018088021282492161j),(-0.008213346529113244+0.0069906932610944855j),(0.002929920125320665+0.009416550228408678j),(0.007890113445105843-0.0039262125098320074j),(-0.007078672820440286-0.00372366795380945j),(0.003400173931484795+0.007036647678561226j),(0.001105578113701987-0.008718948129624883j),(-0.009901161092195227+0.005923059862809228j),(0.005755228846967814+0.014243944812232652j),(0.009063806671035209+0.013406856574871862j),(-0.005690483492510131+0.011452967901068022j),(-0.0057673220416118685-0.0075020513383873945j),(0.0076558916647872085+0.002222461350904806j),(-0.007495456592915448+0.0023278109653273545j),(0.003655676383532857-0.00768051247731125j),(0.006850683913841284+0.006610155436148737j)
"(-2.0769230769230766, -1.4615384615384615)",(0.0056859859986588875+0.011162235050201495j),(-0.0034470653626180172+0.010810745085573902j),(-0.0052493763013111315+0.010233631342287105j),(3.148153893581396e-05+0.01106649757330565j),(0.009074155062683397+0.004624822479674968j),(0.003385584809423657-0.008489659795308111j),(-0.008133722437613785+0.0015495603028763214j),(0.007090126139750252+0.0036967246745852602j),(-0.004429688761961023-0.007619224413444259j),(-0.0034100257656195683+0.010924036021191753j),(0.014715952922186155+0.005041107817372904j),(0.01696208004855678-0.00019465800746435965j),(0.007846262139618641+0.011025744836690169j),(-0.009689286818234914+0.002026290178326285j),(0.005439342604757046-0.0061831285803064994j),(-0.0011448664332144884+0.007952211677218147j),(-0.00534900194314162-0.00680052164159538j),(0.00916884421577281-0.003001056237167891j)
"(-1.923076923076923, -1.4615384615384615)",(0.012666949952999893+0.0008100416932417815j),(0.007179974358441788+0.008996837888672895j),(0.005034945958271392+0.010586558656083078j),(0.008516943745508014+0.007508538114514796j),(0.010060269102362823-0.003083931082091892j),(-0.002935516716325938-0.009023901576827004j),(-0.005874778831323499+0.006266697082871659j),(0.008156663520252402-0.0008839663034697238j),(-0.007964534363310186-0.003858442713241421j),(0.004030556337002585+0.010565192508112036j),(0.013920219371109628-0.0071632665272992465j),(0.01009930482648407-0.014642897499616276j),(0.014305814299591468-0.0016168556023895637j),(-0.0025609095192734048+0.010080455830392604j),(-0.0033771980685331857-0.007830600227937847j),(0.006840414818456646+0.004583624979490616j),(-0.008625743285021645+0.0017652004503414737j),(0.0017249165661019478-0.009623262985852116j)
"(-1.7692307692307692, -1.4615384615384615)",(0.0073637490280796195-0.010539490466925892j),(0.011641908533353798-0.0008152685977873797j),(0.01163130258582312+0.0027095957217491556j),(0.011590913487629136-0.0011317973682196004j),(0.005556522041431821-0.009345799558318548j),(-0.008131158439904255-0.0055791016243028355j),(-0.00151888624796153+0.008799005381572135j),(0.006774109450646791-0.00504205857288654j),(-0.008881305738819968+0.0006675138504474008j),(0.009114624115557962+0.006395144292653801j),(0.005408846164360326-0.014662565957112194j),(-0.00569446500996182-0.017738982854885336j),(0.006180560789912769-0.014115404181922735j),(0.008323535462622001+0.007169370376318174j),(-0.008849565064701055-0.00034396237169157873j),(0.007294739135537662-0.00426591724166822j),(-0.002374422406600829+0.008643488880729744j),(-0.007710755686823768-0.006219579342595399j)
"(-1.6153846153846154, -1.4615384615384615)",(-0.005099479116680107-0.011977773841952543j),(0.006186655063885062-0.010076066337795312j),(0.009701181543430765-0.007328289035164578j),(0.007523324829417353-0.00927041270471242j),(-0.001851416475637712-0.011079924176909891j),(-0.01025300191407624+0.00011166700907263972j),(0.003273520260093365+0.008703271244561163j),(0.003879044121931924-0.007809801926289467j),(-0.0077717306268862+0.004521864032184749j),(0.010878839730101024+0.001104426220706435j),(-0.004729925870382143-0.014699974819360345j),(-0.017914647116070655-0.00754505283089229j),(-0.009471425242962756-0.013634830874246611j),(0.010810042977252134-0.0044169935103586435j),(-0.004341308154945674+0.008143867869675013j),(-0.0006352990733210544-0.008662774574968776j),(0.006715846386111384+0.006185047875241734j),(-0.009313751822991342+0.0037389449153223263j)
"(-1.4615384615384615, -1.4615384615384615)",(-0.012983306903303096-0.002231123431829854j),(-0.004444918548299225-0.011111548915547496j),(0.0008983532253258184-0.012332112279032869j),(-0.0009635108916102646-0.012190949745532151j),(-0.008554063298134615-0.007835656311787372j),(-0.008939327302462613+0.005814201344016684j),(0.007185616615115942+0.006511472667901812j),(0.0005256659581672435-0.009018107145504968j),(-0.005682880713838476+0.0071259680600664j),(0.01020387168767396-0.003312265734173237j),(-0.01163295485516182-0.00958693064130101j),(-0.018574778964744368+0.007736728583259234j),(-0.0180028390379397+0.00038420417062100346j),(0.0012101536564293964-0.012452696137932697j),(0.005641540810699921+0.00783735809330399j),(-0.008277724533097301-0.003387691158050579j),(0.008762088290388102-0.003128722639484585j),(-0.0014066848325130059+0.010066794556100623j)
"(-1.3076923076923075, -1.4615384615384615)",(-0.009168959312743929+0.009663051479343085j),(-0.011624924636813996-0.0033504425033842483j),(-0.008568283054073764-0.009181400940230212j),(-0.009019202711113082-0.0086697245062465j),(-0.011882110387582762-0.0014310581787995106j),(-0.0051076606359071125+0.00984032748844139j),(0.009602664093863816+0.003199416922812389j),(-0.0025250396776256134-0.009038909990769207j),(-0.0035320496685488784+0.008585178971487726j),(0.008564004887159592-0.006142965515739419j),(-0.01413511637701505-0.0033530721283889947j),(-0.009323780581877746+0.018303732871512733j),(-0.011292237782130775+0.016074712950018524j),(-0.011175590125022722-0.007637651197866601j),(0.010028454444246075-0.0016048662557333019j),(-0.00697721637337141+0.006041329830105524j),(0.0014118050002441495-0.009380237319499074j),(0.008056542435988124+0.00640158226354066j)
"(-1.1538461538461537, -1.4615384615384615)",(0.0027248022272893073+0.013177649749519762j),(-0.010045349904283666+0.006942081270217909j),(-0.0127284719632249-0.00034456181946491515j),(-0.012738660485913308-0.0009852112120810716j),(-0.011068169977470064+0.005431629541817944j),(-0.00020483345497821458+0.011514395336073438j),(0.010562548490528123-0.00030238891556301685j),(-0.004910270462092335-0.008449048077993921j),(-0.0018918817107225077+0.009312572021258883j),(0.007132367044969972-0.007563915756642445j),(-0.013787442329938384+0.0012367170802712502j),(0.002462112573903564+0.02037642453611969j),(0.005482495951839542+0.020776614901175414j),(-0.013391834069507941+0.006356430879196569j),(0.0033544389852652326-0.010213483974671252j),(0.002233367132712913+0.009282729171497773j),(-0.007689641572887754-0.005874088771411955j),(0.009770367277179563-0.0035962620397507485j)
"(-1.0, -1.4615384615384615)",(0.01236599520071045+0.005603628963670337j),(-0.001330165423271496+0.012227947026560961j),(-0.009586359513836797+0.008605500005479098j),(-0.01096368923248628+0.007022507236613958j),(-0.007031247832961803+0.010545909501050247j),(0.004484358837166525+0.011068657661966377j),(0.010496687301345073-0.003370107408834094j),(-0.0065658934492180045-0.00779148778829683j),(-0.001046466477622383+0.009716498788064193j),(0.006533162593229584-0.007991457252473168j),(-0.01266217302575405+0.003368934096449648j),(0.010703603772951398+0.016794378613514304j),(0.020122486030353548+0.011930781294371166j),(-0.0020137789335407754+0.016352952850671055j),(-0.007926681189595785-0.008296378919157943j),(0.009593289361597902+0.002476840446188557j),(-0.009087129795372382+0.0038699111138298845j),(0.0022006426357408736-0.010292856483627023j)
"(-0.8461538461538458, -1.4615384615384615)",(0.0120613077438123-0.006446909769267008j),(0.008132175328803932+0.009308117720938928j),(-0.0015412066807460336+0.012906516673297777j),(-0.005150203438594176+0.012187359591064557j),(-0.0014908974433201485+0.012909265887037773j),(0.008199097545695203+0.00924196967680921j),(0.009958093338023727-0.005718135113486938j),(-0.007556207737777619-0.007470106957634912j),(-0.0011342905779450957+0.010022628229386512j),(0.006951407044624734-0.00763964924129587j),(-0.01196725223795895+0.0032821430043671698j),(0.013873410883483584+0.012517212643024567j),(0.02483698253657502-0.0028721013829710457j),(0.013687699746245766+0.012631933025364795j),(-0.011996848162064372+0.0030717768883986017j),(0.007082173189195795-0.007510238637856226j),(-0.0012993793640543527+0.010004316158669627j),(-0.007453905219056946-0.0075794723707781975j)
"(-0.6923076923076921, -1.4615384615384615)",(0.0026340852978997886-0.01349599789924083j),(0.012360622958672102+0.000765353147936261j),(0.006933940679357351+0.011082211549365948j),(0.002024849608715031+0.013245727254802822j),(0.003932959401013045+0.012681897199204832j),(0.010727532969637719+0.006871718747212849j),(0.009440004091285719-0.007293021151486357j),(-0.007921353455868689-0.007728867871667743j),(-0.002239527520032897+0.010188646704746052j),(0.008237359570914555-0.006371909211352999j),(-0.011772828906438621+0.0013174754710640825j),(0.013323519723997717+0.010609724180580775j),(0.02127094020920356-0.014426715265626612j),(0.02124506659893939-0.0024428102164347943j),(-0.0039133564466416505+0.012991639835901011j),(-0.0031107720147243202-0.010355121776024196j),(0.008014595182901783+0.006491512456656144j),(-0.010568950416797476+0.00181641843101489j)
"(-0.5384615384615383, -1.4615384615384615)",(-0.008461858024591653-0.010894256145418781j),(0.00954729160634173-0.007858706133805468j),(0.012158582429224437+0.0048687725397131695j),(0.008170285249544051+0.01076665059784484j),(0.008233661891662651+0.010711986836006973j),(0.012233107455492116+0.004640131411582449j),(0.009294202979962059-0.00812815543352809j),(-0.007580637388477043-0.008645404416934784j),(-0.0043602643668307515+0.009870790640487818j),(0.009849813406726336-0.0038117742272422337j),(-0.011223732312201659-0.0022635669641207184j),(0.010308288717234954+0.011336664893736999j),(0.016211243142118224-0.018866613051916926j),(0.016462057092829264-0.018360490337595695j),(0.009616712700185303+0.011737868572741327j),(-0.011031454149266203-0.0029079036836609402j),(0.010044316644108627-0.003253282520941548j),(-0.004847107448383419+0.009654685506281582j)
"(-0.3846153846153846, -1.4615384615384615)",(-0.013737718983354599-0.0013374084726131396j),(0.0021694670659015325-0.012104973246613608j),(0.012808774612453092-0.0025680252071256754j),(0.012019666645609148+0.006297184793645697j),(0.011092519977956232+0.008009796024558228j),(0.013032754374553476+0.002994927744176022j),(0.009706651143471625-0.008223010474272867j),(-0.006310888051559425-0.010090141859031601j),(-0.007241183921507769+0.008470804091331541j),(0.010742900424300535+0.00027936105767437667j),(-0.008943459109559206-0.0067505620275601155j),(0.004980588704250587+0.012955063168972982j),(0.014541765345954413-0.01715976508287564j),(0.005454232629683046-0.027214801269611004j),(0.017423920621114163-0.0002758982063013414j),(-0.009099113910863658+0.008074206473263458j),(0.0031581034696221196-0.010359804084826993j),(0.004581507256255332+0.009853854587132962j)
"(-0.23076923076923084, -1.4615384615384615)",(-0.010796209238823903+0.008549374719998584j),(-0.005575626094947519-0.0108238890191755j),(0.009752935991712596-0.008543096478560785j),(0.013475934929359293+0.0014352885325194782j),(0.012678346865516724+0.005403126914755902j),(0.013417667297905807+0.0021827948441802843j),(0.010680586837572626-0.007478238476247505j),(-0.0038260177076710894-0.011647839577764434j),(-0.010143569145425618+0.005358897825030566j),(0.009513459900164849+0.0054063536880386434j),(-0.003897036282662721-0.010361914831820565j),(-0.002309375858939861+0.01260415634303944j),(0.016048622881032093-0.010906872502112513j),(-0.0025517128572399086-0.029124157549220545j),(0.014522456464381068-0.014556934714362186j),(0.0010965942812114695+0.013130049231781907j),(-0.006509534454996847-0.009050491365244018j),(0.010497924553997775+0.002992298098326869j)
"(-0.07692307692307665, -1.4615384615384615)",(-0.0025684453382475154+0.01345618562981388j),(-0.010525042254458671-0.005755502308941035j),(0.0048948690861312935-0.01182548331227998j),(0.013179800095074813-0.0027246501298571037j),(0.013371749156686355+0.0034185816060906577j),(0.013542231019003032+0.002316889626978827j),(0.01199926338579062-0.005704896232107727j),(1.5247845422668661e-05-0.012562088046640474j),(-0.011754701077244759+0.0003413799494504215j),(0.00512626686040038+0.009874960662681235j),(0.003270353241336182-0.010502247701406325j),(-0.009200734627705877+0.007812090252611225j),(0.016592220052988913-0.0012136940668285605j),(-0.002391031716385344-0.027839708132941187j),(0.0052100250631499645-0.023892311327888813j),(0.011683121875850062+0.008748995513520949j),(-0.01150255798049658-0.0009676761929704411j),(0.00946466355390759-0.0055186344293610065j)
"(0.0769230769230771, -1.4615384615384615)",(0.0060376270403724175+0.01217362497331953j),(-0.011754701077244753+0.00034137994945044865j),(1.5247845422645723e-05-0.01256208804664047j),(0.01199926338579061-0.005704896232107742j),(0.013542231019003035+0.00231688962697882j),(0.013371749156686352+0.003418581606090657j),(0.013179800095074815-0.002724650129857087j),(0.004894869086131302-0.01182548331227999j),(-0.01052504225445866-0.005755502308941069j),(-0.0019080057474462945+0.011119575304027234j),(0.009464663553907628-0.0055186344293609415j),(-0.011502557980496595-0.0009676761929705615j),(0.011683121875849958+0.00874899551352101j),(0.005210025063150047-0.02389231132788874j),(-0.002391031716385415-0.0278397081329412j),(0.01659222005298896-0.0012136940668286795j),(-0.009200734627705782+0.00781209025261129j),(0.003270353241336097-0.010502247701406352j)
"(0.23076923076923084, -1.4615384615384615)",(0.011570328891211297+0.006854012384940759j),(-0.010143569145425609+0.0053588978250305695j),(-0.003826017707671087-0.01164783957776442j),(0.010680586837572614-0.007478238476247516j),(0.01341766729790581+0.002182794844180285j),(0.012678346865516723+0.005403126914755897j),(0.013475934929359293+0.0014352885325194834j),(0.009752935991712607-0.008543096478560787j),(-0.005575626094947528-0.010823889019175515j),(-0.008802644388320038+0.007244840734476364j),(0.010497924553997767+0.0029922980983269213j),(-0.00650953445499681-0.009050491365244079j),(0.001096594281211385+0.013130049231781871j),(0.014522456464381082-0.014556934714362108j),(-0.0025517128572399433-0.029124157549220545j),(0.016048622881032083-0.010906872502112606j),(-0.002309375858939761+0.01260415634303944j),(-0.0038970362826627756-0.010361914831820545j)
"(0.384615384615385, -1.4615384615384615)",(0.013279868755130438+0.0005767837686448084j),(-0.007241183921507758+0.008470804091331548j),(-0.0063108880515594405-0.01009014185903158j),(0.009706651143471618-0.008223010474272877j),(0.013032754374553479+0.0029949277441760234j),(0.011092519977956227+0.00800979602455823j),(0.01201966664560914+0.006297184793645711j),(0.012808774612453111-0.0025680252071256598j),(0.002169467065901544-0.012104973246613618j),(-0.011443615847964248-0.0008950390736311993j),(0.004581507256255272+0.009853854587132995j),(0.003158103469622219-0.010359804084826979j),(-0.009099113910863705+0.00807420647326335j),(0.017423920621114124-0.0002758982063012407j),(0.005454232629683069-0.02721480126961098j),(0.014541765345954373-0.017159765082875752j),(0.004980588704250698+0.012955063168972925j),(-0.008943459109559243-0.006750562027560056j)
"(0.5384615384615388, -1.4615384615384615)",(0.012333301805797246-0.004541200251971367j),(-0.004360264366830741+0.00987079064048781j),(-0.007580637388477044-0.008645404416934763j),(0.009294202979962057-0.008128155433528102j),(0.012233107455492115+0.004640131411582462j),(0.008233661891662648+0.010711986836006973j),(0.008170285249544034+0.010766650597844853j),(0.012158582429224428+0.0048687725397132085j),(0.009547291606341745-0.007858706133805463j),(-0.0072372001115558904-0.008958772293776729j),(-0.004847107448383494+0.009654685506281555j),(0.010044316644108675-0.0032532825209414602j),(-0.011031454149266134-0.0029079036836610465j),(0.009616712700185197+0.011737868572741344j),(0.016462057092829302-0.018360490337595632j),(0.016211243142118217-0.018866613051916992j),(0.010308288717235029+0.011336664893736933j),(-0.01122373231220168-0.0022635669641206434j)
"(0.6923076923076925, -1.4615384615384615)",(0.010419689190133804-0.007813546741905649j),(-0.002239527520032893+0.01018864670474605j),(-0.00792135345586868-0.007728867871667725j),(0.009440004091285712-0.007293021151486368j),(0.010727532969637722+0.00687171874721285j),(0.0039329594010130125+0.012681897199204838j),(0.002024849608715019+0.013245727254802823j),(0.006933940679357343+0.011082211549365966j),(0.012360622958672109+0.0007653531479362864j),(0.0019888917484738237-0.011345792952924039j),(-0.01056895041679749+0.001816418431014825j),(0.008014595182901745+0.006491512456656243j),(-0.003110772014724199-0.010355121776024202j),(-0.003913356446641729+0.01299163983590094j),(0.02124506659893938-0.0024428102164347093j),(0.02127094020920357-0.014426715265626638j),(0.01332351972399778+0.010609724180580704j),(-0.011772828906438609+0.0013174754710641474j)
"(0.8461538461538463, -1.4615384615384615)",(0.008843770101023005-0.009471690978187744j),(-0.0011342905779450948+0.010022628229386505j),(-0.007556207737777613-0.007470106957634892j),(0.009958093338023733-0.005718135113486931j),(0.008199097545695205+0.009241969676809214j),(-0.001490897443320164+0.012909265887037768j),(-0.005150203438594203+0.012187359591064541j),(-0.0015412066807460785+0.012906516673297778j),(0.0081321753288039+0.009308117720938973j),(0.010026160623750276-0.005610718609219208j),(-0.0074539052190568935-0.007579472370778244j),(-0.0012993793640544559+0.010004316158669641j),(0.007082173189195841-0.007510238637856136j),(-0.011996848162064356+0.003071776888398518j),(0.013687699746245691+0.012631933025364868j),(0.024836982536575028-0.0028721013829710123j),(0.01387341088348363+0.012517212643024517j),(-0.011967252237958925+0.0032821430043672327j)
"(1.0, -1.4615384615384615)",(0.008304398846100474-0.00995215207103892j),(-0.001046466477622377+0.009716498788064184j),(-0.006565893449218006-0.007791487788296815j),(0.010496687301345061-0.003370107408834101j),(0.0044843588371665495+0.011068657661966371j),(-0.007031247832961794+0.010545909501050254j),(-0.010963689232486279+0.007022507236613958j),(-0.009586359513836807+0.008605500005479098j),(-0.0013301654232715065+0.012227947026560973j),(0.010503708404024818+0.004516140200406416j),(0.0022006426357409196-0.01029285648362702j),(-0.009087129795372436+0.003869911113829828j),(0.009593289361597857+0.0024768404461886183j),(-0.007926681189595736-0.00829637891915795j),(-0.002013778933540827+0.01635295285067105j),(0.020122486030353545+0.011930781294371182j),(0.010703603772951443+0.01679437861351428j),(-0.012662173025754038+0.0033689340964497176j)
"(1.1538461538461542, -1.4615384615384615)",(0.009005294496141378-0.009424707747174495j),(-0.0018918817107225132+0.009312572021258875j),(-0.004910270462092326-0.008449048077993897j),(0.010562548490528125-0.0003023889155630259j),(-0.00020483345497823832+0.011514395336073438j),(-0.011068169977470071+0.0054316295418179224j),(-0.012738660485913308-0.00098521121208109j),(-0.012728471963224908-0.0003445618194649407j),(-0.0100453499042837+0.0069420812702178855j),(0.0025158592989858986+0.01107396115318577j),(0.009770367277179585-0.003596262039750689j),(-0.007689641572887713-0.005874088771412032j),(0.0022333671327128112+0.009282729171497767j),(0.0033544389852652933-0.0102134839746712j),(-0.013391834069507986+0.006356430879196473j),(0.00548249595183945+0.02077661490117543j),(0.002462112573903574+0.0203764245361197j),(-0.013787442329938395+0.0012367170802713072j)
"(1.3076923076923084, -1.4615384615384615)",(0.010719954596481666-0.007645521904412046j),(-0.0035320496685488805+0.008585178971487712j),(-0.0025250396776255978-0.0090389099907692j),(0.009602664093863806+0.003199416922812416j),(-0.005107660635907136+0.009840327488441377j),(-0.011882110387582752-0.0014310581787995418j),(-0.009019202711113056-0.008669724506246528j),(-0.008568283054073724-0.009181400940230256j),(-0.011624924636813996-0.003350442503384314j),(-0.007590398928750031+0.00831969915780032j),(0.008056542435988058+0.006401582263540743j),(0.0014118050002442626-0.00938023731949907j),(-0.006977216373371472+0.006041329830105412j),(0.010028454444246073-0.0016048662557331906j),(-0.011175590125022646-0.0076376511978667174j),(-0.011292237782130891+0.016074712950018444j),(-0.009323780581877805+0.01830373287151271j),(-0.014135116377015063-0.0033530721283889877j)
"(1.4615384615384617, -1.4615384615384615)",(0.0126774301460614-0.004133854419625112j),(-0.005682880713838476+0.007125968060066394j),(0.0005256659581672354-0.009018107145504951j),(0.00718561661511595+0.0065114726679018076j),(-0.008939327302462613+0.005814201344016677j),(-0.00855406329813461-0.007835656311787379j),(-0.0009635108916102545-0.012190949745532151j),(0.0008983532253258367-0.01233211227903287j),(-0.004444918548299228-0.011111548915547513j),(-0.011028611392949146-0.0016727915648886613j),(-0.0014066848325130416+0.010066794556100623j),(0.00876208829038816-0.0031287226394845027j),(-0.008277724533097266-0.003387691158050633j),(0.005641540810699859+0.007837358093304011j),(0.0012101536564294668-0.012452696137932696j),(-0.01800283903793971+0.00038420417062092675j),(-0.01857477896474438+0.007736728583259208j),(-0.011632954855161859-0.009586930641300994j)
"(1.6153846153846159, -1.4615384615384615)",(0.013448897590854759+0.001294475751511739j),(-0.007771730626886203+0.004521864032184731j),(0.003879044121931907-0.007809801926289446j),(0.003273520260093358+0.008703271244561167j),(-0.010253001914076236+0.0001116670090726278j),(-0.001851416475637699-0.011079924176909894j),(0.007523324829417373-0.009270412704712402j),(0.009701181543430783-0.00732828903516456j),(0.006186655063885093-0.010076066337795309j),(-0.004523246972651442-0.010068503455972126j),(-0.00931375182299137+0.003738944915322276j),(0.006715846386111327+0.0061850478752418225j),(-0.0006352990733209487-0.00866277457496875j),(-0.0043413081549457146+0.00814386786967496j),(0.010810042977252183-0.00441699351035856j),(-0.009471425242962687-0.013634830874246669j),(-0.017914647116070635-0.007545052830892322j),(-0.004729925870382159-0.014699974819360351j)
"(1.7692307692307692, -1.4615384615384615)",(0.011261132448462139+0.007755423690238098j),(-0.008881305738819961+0.0006675138504473981j),(0.006774109450646772-0.005042058572886536j),(-0.001518886247961526+0.008799005381572135j),(-0.008131158439904255-0.005579101624302831j),(0.0055565220414318115-0.00934579955831855j),(0.011590913487629135-0.0011317973682196017j),(0.011631302585823124+0.002709595721749157j),(0.011641908533353814-0.0008152685977873748j),(0.006072565214935934-0.009068643752714357j),(-0.00771075568682374-0.00621957934259542j),(-0.0023744224066008764+0.00864348888072976j),(0.007294739135537671-0.004265917241668162j),(-0.008849565064701024-0.00034396237169163186j),(0.008323535462621979+0.0071693703763182175j),(0.006180560789912816-0.014115404181922716j),(-0.00569446500996181-0.017738982854885333j),(0.005408846164360297-0.014662565957112218j)
"(1.9230769230769234, -1.4615384615384615)",(0.005071305936124286+0.012838647486849476j),(-0.007964534363310183-0.003858442713241428j),(0.008156663520252395-0.0008839663034697043j),(-0.005874778831323502+0.00626669708287166j),(-0.002935516716325925-0.009023901576827004j),(0.010060269102362823-0.00308393108209188j),(0.008516943745507998+0.007508538114514804j),(0.005034945958271357+0.010586558656083093j),(0.00717997435844178+0.00899683788867292j),(0.010775079218980313+0.0004744423852555079j),(0.0017249165661020048-0.009623262985852107j),(-0.008625743285021678+0.0017652004503413848j),(0.006840414818456581+0.004583624979490672j),(-0.0033771980685331133-0.00783060022793785j),(-0.0025609095192734924+0.010080455830392595j),(0.014305814299591475-0.001616855602389473j),(0.010099304826484107-0.014642897499616237j),(0.01392021937110964-0.007163266527299256j)
"(2.0769230769230775, -1.4615384615384615)",(-0.003950793794552762+0.013319586386985775j),(-0.004429688761960995-0.0076192244134442675j),(0.00709012613975022+0.0036967246745852793j),(-0.008133722437613794+0.001549560302876299j),(0.0033855848094236844-0.008489659795308097j),(0.009074155062683375+0.004624822479675008j),(3.1481538935757484e-05+0.011066497573305642j),(-0.005249376301311195+0.010233631342287077j),(-0.0034470653626180966+0.010810745085573887j),(0.0050240113403692745+0.009395164536170342j),(0.009168844215772827-0.0030010562371677895j),(-0.005349001943141544-0.006800521641595465j),(-0.001144866433214591+0.007952211677218102j),(0.0054393426047570975-0.006183128580306411j),(-0.009689286818234947+0.002026290178326171j),(0.00784626213961852+0.011025744836690254j),(0.016962080048556767-0.00019465800746423103j),(0.014715952922186148+0.005041107817372956j)
"(2.230769230769231, -1.4615384615384615)",(-0.011843267688688881+0.007348247903825368j),(0.0011055781137019843-0.008718948129624883j),(0.003400173931484795+0.007036647678561209j),(-0.0070786728204402976-0.003723667953809437j),(0.007890113445105838-0.003926212509832009j),(0.002929920125320684+0.009416550228408678j),(-0.008213346529113243+0.006990693261094482j),(-0.01113483468275884+0.0018088021282492122j),(-0.01078683687864498+0.0029444244630312246j),(-0.005538622730277125+0.008945369601601383j),(0.006850683913841273+0.006610155436148746j),(0.0036556763835329234-0.00768051247731123j),(-0.007495456592915435+0.002327810965327295j),(0.007655891664787175+0.002222461350904832j),(-0.005767322041611852-0.0075020513383874275j),(-0.0056904834925101825+0.011452967901068j),(0.009063806671035169+0.013406856574871876j),(0.005755228846967833+0.014243944812232661j)
"(2.384615384615385, -1.4615384615384615)",(-0.013587232308581849-0.003111555187870345j),(0.006482151555009977-0.005907248553542819j),(-0.0017940574046361633+0.0074444419013804195j),(-0.002834442770408431-0.0072052450956605705j),(0.008127746853066033+0.0025170534786294625j),(-0.004768171843947936+0.008279709148853346j),(-0.0103349650339071-0.0019260592335959492j),(-0.007779396738305189-0.007865438161683563j),(-0.008125713835398375-0.0074375825525563105j),(-0.010380642910906032-0.0003909883471151412j),(-0.0026546754417218713+0.009011092635617514j),(0.0083656596121063-9.940039667866225e-05j),(-0.0051894439250270395-0.0056554897126069115j),(0.0011849349253430304+0.007642148142341116j),(0.00411716341230905-0.008092043864701906j),(-0.012140927404643438+0.0002252969914703473j),(-0.006287640423258394+0.014122899707084954j),(-0.007438766278604047+0.01314765108727797j)
"(2.5384615384615383, -1.4615384615384615)",(-0.006905722061436616-0.012064520613717516j),(0.008751855890406156+0.00011583419335445459j),(-0.006181461669960419+0.004281659741417101j),(0.0027339720331437545-0.006995578200381579j),(0.0037903700181304836+0.007300365854376539j),(-0.009078204865193333+0.001841949801848522j),(-0.004716474883095667-0.009099941712177076j),(0.002012632670419807-0.010660281860441356j),(0.002037429006588803-0.010657785815770392j),(-0.004657574019965923-0.009136689623116884j),(-0.009104876087305886+0.0017447138573424136j),(0.0036882670556051345+0.007359681625083892j),(0.0028523703968455186-0.0069513119905969915j),(-0.006253580068056009+0.004169173248782966j),(0.008734948293884662+0.0002582155274646926j),(-0.0054400605679199845-0.010219928234947858j),(-0.014691039817578633+0.0017440878469764894j),(-0.014698191049566179+0.0018088993937952311j)
