index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)"
"(-2.230769230769231, -2.3846153846153846)",(0.009326309301762477-0.006611435590087892j),(0.008605326649435061+0.006984116564554202j),(0.004450511219819583+0.01088815950735162j),(0.007637033965020342+0.00829153683344126j),(0.009215181464811761-0.003499803449725815j),(-0.005461081198707333-0.006089662100911018j),(0.0008742022247810656+0.006914205870777639j),(0.000961513164333043-0.006821650584738239j),(-0.004217752340525795+0.007614432407996667j),(0.012745597737513069-8.043870828500575e-06j),(0.010460482735637947-0.011896260517853629j),(0.013111263886759017-0.0032389721470502683j),(-0.0008053013664299514+0.009218261048681614j),(-0.002436123454584573-0.006605259356458078j),(0.003867773493280849+0.005662550717335549j),(-0.007147641003855452-0.0034177705944306246j)
"(-2.0769230769230766, -2.3846153846153846)",(0.0004186507232374582-0.01144597594068489j),(0.010954016604349158-0.0019243395025298252j),(0.010956298433708423+0.0046301501819175795j),(0.011424470340502695+0.0014117584806407184j),(0.0056078588422449616-0.00847323566395165j),(-0.008117461121218883-0.002424760817021963j),(0.004162077041955339+0.00584340280226109j),(-0.0022659735319524336-0.0065587500966254215j),(6.285180249565071e-05+0.008548867162565012j),(0.01021532113910784-0.007269636016180458j),(-0.0005304028009347833-0.01611251037175363j),(0.006142325464701764-0.012759361011028076j),(0.0074603304562097595+0.006201513992117284j),(-0.007075174483504258-0.0015686331090088322j),(0.006933637793960773-0.0001620127549063131j),(-0.006891842937640385+0.0039370999266406925j)
"(-1.923076923076923, -2.3846153846153846)",(-0.00871659452194557-0.007447708172101098j),(0.0059344602122786225-0.009435721064632724j),(0.011246740733736466-0.004224591469747081j),(0.009996726532339692-0.006165723960220978j),(-6.281288190272791e-05-0.010470666260540057j),(-0.008565700233530172+0.0019291844476747198j),(0.00648552320999714+0.0035624769920365876j),(-0.004800613911663877-0.005104396077298707j),(0.003754787010582311+0.007506210703081252j),(0.004670974412594512-0.011348162812504677j),(-0.011010637520231096-0.012063665108895082j),(-0.005740770192742609-0.013704971152004303j),(0.009894378341078026-0.002502660266822629j),(-0.005397202631888746+0.00517687461148574j),(0.003770384003235997-0.0059207320787675625j),(-0.0008086100484055214+0.00790598142789183j)
"(-1.7692307692307692, -2.3846153846153846)",(-0.011291487300853349+0.0019880565317299628j),(-0.002782645596258417-0.010803295468350106j),(0.005573648802831738-0.01076055706694426j),(0.00435513877968806-0.011150899432695415j),(-0.005747641356906232-0.009125512476144784j),(-0.007001151555744278+0.0058190828674147535j),(0.0076088976095624915+0.0007532375068113341j),(-0.006397390907696383-0.0030699579324318296j),(0.006242418742559149+0.005381524451099598j),(-0.0013039222191701153-0.011878063753105645j),(-0.016193873467083224-0.002910805561294507j),(-0.014541343740211293-0.005623072355976294j),(0.004284600449623068-0.009887664846764545j),(0.0012132692950448303+0.007644431825073069j),(-0.0027486287663848956-0.0065574988842619164j),(0.005874045263407762+0.005361299301259573j)
"(-1.6153846153846154, -2.3846153846153846)",(-0.005849097583397682+0.009846665939906497j),(-0.009623198554421652-0.005625988704110683j),(-0.002759574865371933-0.011888496968863297j),(-0.002915699869664521-0.011831727740437361j),(-0.009797039537913143-0.005216632510238705j),(-0.004084496849425134+0.00851112126247406j),(0.0076545009609795996-0.0020093043037306014j),(-0.007142029171310368-0.0009692509018924401j),(0.007521441177600398+0.003012431411247525j),(-0.005961839154905431-0.009923505612519196j),(-0.015064921800899954+0.006628314149587508j),(-0.015116959097266017+0.006205270677925023j),(-0.005207156465797578-0.010164599738398783j),(0.007158934588079094+0.00365416686325404j),(-0.007022725827639227-0.0016338180907285488j),(0.00783357636835411-0.0013792002919666615j)
"(-1.4615384615384615, -2.3846153846153846)",(0.003394263100504496+0.010911488218303306j),(-0.010813427974886686+0.0025856163460846815j),(-0.009644898379675011-0.007583756602056565j),(-0.009069193727390158-0.008433890075150047j),(-0.011410409985520249-9.776837820965254e-05j),(-0.0006032244195181813+0.00976926107603469j),(0.006941953080382873-0.004368491190129247j),(-0.007291810551850774+0.00087307875464173j),(0.007924290856144673+0.0009471380270551603j),(-0.008734288589144693-0.006953281457300542j),(-0.009650366382355644+0.01316954597884317j),(-0.007840022283663923+0.015179181906673752j),(-0.011763709037676739-0.0030347845981047346j),(0.00756779078510239-0.0035960156154277883j),(-0.005621449806896416+0.004691445951090489j),(0.003836408186790566-0.006964329443147582j)
"(-1.3076923076923075, -2.3846153846153846)",(0.010219626627695828+0.0050230176081366915j),(-0.0062536068291780735+0.009131242518629928j),(-0.012306546997188904-0.00026758394743744805j),(-0.012300591192524031-0.0025585722778955168j),(-0.010641602147175987+0.004898028249868357j),(0.002783060419564083+0.00975320274511189j),(0.005840856240766509-0.006188203682292384j),(-0.007141997995252597+0.0023092656012687124j),(0.0078631731074069-0.0005637000419451972j),(-0.009901035096993279-0.004124946048266946j),(-0.0029485113400898435+0.015769195896585254j),(0.002931544357412214+0.01754015026210128j),(-0.01106598407335647+0.006759822345923329j),(0.00210195886447896-0.008517045297046902j),(0.00018176719913501978+0.007446266561920151j),(-0.0028428696040619147-0.007418467117762695j)
"(-1.1538461538461537, -2.3846153846153846)",(0.010729162402032338-0.00364877885773206j),(0.00114744849631191+0.010932619836993299j),(-0.010246832760426618+0.0068427119226077485j),(-0.012147611959462606+0.0037680349444412474j),(-0.008115853892514478+0.008847257298189113j),(0.005662460464741236+0.008842388950506772j),(0.004677380246873921-0.007493116953564465j),(-0.00694730535874059+0.0033064090505712067j),(0.007677095603728767-0.0014644391515361943j),(-0.010070985057739274-0.0020609700907075687j),(0.002767815762660853+0.01535314415091471j),(0.012356701341079385+0.01361810738235859j),(-0.0037465202118644476+0.013363162440707524j),(-0.005270302604018913-0.007577586316288172j),(0.005931188573429225+0.004742826321478949j),(-0.00742176986284845-0.002808490186202667j)
"(-1.0, -2.3846153846153846)",(0.005289295733436673-0.009943635658947134j),(0.0076337598661994615+0.007770048270824387j),(-0.004880540425908601+0.01129298827348297j),(-0.00925405777857022+0.008906994581468325j),(-0.004667375256733152+0.01135709380018262j),(0.007873663813602614+0.007472968591690938j),(0.0036977453820521227-0.008391310143967075j),(-0.006890696731682451+0.0038770279112406558j),(0.0075750368873894365-0.0017783230680023967j),(-0.00979726713433317-0.0009568229428484815j),(0.006525089720722671+0.013518742589766907j),(0.017741498808530185+0.006338723370107209j),(0.006000134209151071+0.013611982775315138j),(-0.009646465770424913-0.0015099298024388132j),(0.0076590299448364325-0.0012776962544220629j),(-0.007130205405120041+0.003459707976392911j)
"(-0.8461538461538458, -2.3846153846153846)",(-0.0025670877878879676-0.010879606057686586j),(0.010631795811106766+0.001694590240649536j),(0.0015551536329947435+0.012150420314157043j),(-0.004815849028060997+0.012006073626519453j),(-0.0010522796813430485+0.012483229753915416j),(0.009440445044444854+0.006031452543253598j),(0.0030711923193240446-0.00900584385404558j),(-0.007077038745200286+0.004024336004924962j),(0.0076301789933175615-0.001527608415335975j),(-0.009403175185788738-0.0007857841588556947j),(0.008338677285181631+0.011616704438193074j),(0.019042594779307753-0.0010990753609548696j),(0.01369165759918336+0.008159429794704631j),(-0.008553273272057061+0.0058937879647321615j),(0.004515633581483932-0.006563887906927368j),(-0.002630353304717007+0.007466658969305748j)
"(-0.6923076923076921, -2.3846153846153846)",(-0.008784735720841982-0.006752314351317088j),(0.00960395641644908-0.0045154884307794085j),(0.0070777352226608645+0.009888514431294399j),(-3.873147843528715e-05+0.01298960065243741j),(0.0022006333910292585+0.012554787344216166j),(0.010484939636614267+0.004809983330919735j),(0.0029099120894391464-0.009424304035920929j),(-0.007529976181455476+0.003710369971852836j),(0.007785353747078362-0.0007042471634871247j),(-0.008954041437234526-0.0014474499982725904j),(0.00861920839031238+0.01039807281566687j),(0.017821474699088503-0.006697496340828171j),(0.017025847943847396-1.995728236504811e-07j),(-0.0029269055703062758+0.01072054013099084j),(-0.0012895464314564003-0.00810779606228514j),(0.003113346133689789+0.007273878161322055j)
"(-0.5384615384615383, -2.3846153846153846)",(-0.010968511856348348-0.00013066573550504258j),(0.005676219914666635-0.008753103872621426j),(0.010564045685960536+0.005763189478151843j),(0.004200660900050744+0.012304402433159587j),(0.0048133779576393435+0.011999802098558958j),(0.011149752643074464+0.0040058581454318j),(0.0032865616862711743-0.009664902284986277j),(-0.00817890654455209+0.002850841916745322j),(0.007853432484173115+0.0007085203652617269j),(-0.008293808221801487-0.002808979620041478j),(0.00772876426554557+0.010048533437593684j),(0.01590085848316547-0.009847716878280226j),(0.016303075736108077-0.007798144209338793j),(0.00428960025812106+0.011153511525873096j),(-0.0064931392786604656-0.005489513271403657j),(0.007076285910408347+0.0035497297337525957j)
"(-0.3846153846153846, -2.3846153846153846)",(-0.009030276108189234+0.00601265895425054j),(0.0006530182480040051-0.01020621613401297j),(0.011815195606853011+0.0011309807222576738j),(0.007457453123295239+0.010610740912668762j),(0.0067042017599282305+0.011221205193943935j),(0.01154070602149487+0.0037414737990541184j),(0.004235581817609953-0.009655782920906035j),(-0.0088352811028574+0.0013427760083562124j),(0.007523527928811242+0.0026665162013750575j),(-0.007113602742695324-0.004651314326164137j),(0.005821638997392994+0.010332351240458419j),(0.014533896006542472-0.010749031106261698j),(0.013351131975135724-0.013503178226433175j),(0.010288079045022219+0.007780928652941763j),(-0.008847686650924107-0.0004168153418586516j),(0.007793069261392083-0.0014969595330494865j)
"(-0.23076923076923084, -2.3846153846153846)",(-0.004489374102723058+0.00973698339600998j),(-0.003892838297356686-0.009209750693641074j),(0.011274889488021944-0.0030002256534964623j),(0.009652735471902301+0.008543740362883523j),(0.007904417971832733+0.010532572353970569j),(0.011690378557647046+0.004083878036345883j),(0.005730469573487417-0.009228945924032053j),(-0.009173146231961868-0.0008674710892106138j),(0.0064069687754305755+0.00495921982362397j),(-0.00507105802038633-0.006568184352594621j),(0.0029296217686367227+0.010698280903649047j),(0.014171482745874448-0.0097592388328628j),(0.010193914622559565-0.01683129289554466j),(0.013722216260172762+0.0024907370338892796j),(-0.007950008845782983+0.0047985015229270005j),(0.005599689036148008-0.0056787270730517285j)
"(-0.07692307692307665, -2.3846153846153846)",(0.0007127303484137214+0.010569275262584527j),(-0.007083230760091333-0.00670094984902599j),(0.009654018037575991-0.006119057985837564j),(0.01093453060712428+0.006588072369146809j),(0.00848088365281996+0.010138712740667691j),(0.011539260470933246+0.005049651314926632j),(0.007636888608965404-0.008138418912120287j),(-0.008746102300226127-0.003676313749278182j),(0.004165108967349532+0.007108681468052932j),(-0.0019922565221616125-0.007901019109457477j),(-0.0007948271485752003+0.010370438109801164j),(0.014538399318934558-0.007079423728097164j),(0.008272572872706472-0.0182621083135304j),(0.014785233470478332-0.0028465949260838208j),(-0.004791751295945825+0.008546676676393526j),(0.0018625544195217045-0.007824811348798871j)
"(0.0769230769230771, -2.3846153846153846)",(0.005115693227855003+0.009132289666682126j),(-0.008746102300226145-0.0036763137492781643j),(0.007636888608965404-0.008138418912120296j),(0.011539260470933246+0.005049651314926634j),(0.00848088365281996+0.010138712740667691j),(0.010934530607124272+0.0065880723691468124j),(0.00965401803757599-0.006119057985837546j),(-0.007083230760091309-0.00670094984902602j),(0.0007347669061450995+0.008354386642199407j),(0.001862554419521736-0.007824811348798836j),(-0.004791751295945831+0.008546676676393482j),(0.014785233470478335-0.0028465949260837865j),(0.00827257287270647-0.0182621083135304j),(0.01453839931893454-0.007079423728097185j),(-0.0007948271485751606+0.010370438109801212j),(-0.0019922565221616524-0.00790101910945748j)
"(0.23076923076923084, -2.3846153846153846)",(0.008068248041388795+0.0064835256718655514j),(-0.009173146231961884-0.0008674710892105793j),(0.005730469573487417-0.009228945924032061j),(0.011690378557647048+0.004083878036345885j),(0.007904417971832733+0.010532572353970569j),(0.009652735471902301+0.008543740362883521j),(0.011274889488021939-0.003000225653496453j),(-0.0038928382973566606-0.009209750693641076j),(-0.003409465651991201+0.007828521046811084j),(0.0055996890361480305-0.005678727073051701j),(-0.007950008845782957+0.0047985015229269614j),(0.013722216260172766+0.0024907370338893013j),(0.010193914622559565-0.01683129289554466j),(0.014171482745874452-0.009759238832862794j),(0.0029296217686367717+0.010698280903649082j),(-0.005071058020386364-0.006568184352594607j)
"(0.384615384615385, -2.3846153846153846)",(0.009600150641200688+0.0035861348163706073j),(-0.008835281102857404+0.0013427760083562484j),(0.0042355818176099515-0.009655782920906044j),(0.011540706021494871+0.00374147379905412j),(0.0067042017599282305+0.011221205193943934j),(0.007457453123295238+0.01061074091266876j),(0.011815195606853006+0.0011309807222576829j),(0.0006530182480040379-0.010206216134012954j),(-0.0071253269613858914+0.004974236740675864j),(0.007793069261392082-0.0014969595330494288j),(-0.00884768665092406-0.000416815341858669j),(0.0102880790450222+0.0077809286529418j),(0.013351131975135738-0.013503178226433148j),(0.014533896006542465-0.010749031106261717j),(0.005821638997393045+0.010332351240458438j),(-0.007113602742695367-0.004651314326164095j)
"(0.5384615384615388, -2.3846153846153846)",(0.010109603723263822+0.0010690156110106678j),(-0.008178906544552087+0.0028508419167453556j),(0.0032865616862711735-0.009664902284986286j),(0.011149752643074468+0.004005858145431801j),(0.0048133779576393435+0.01199980209855896j),(0.004200660900050745+0.012304402433159587j),(0.010564045685960519+0.005763189478151855j),(0.005676219914666651-0.008753103872621395j),(-0.008834745888684398+9.512233993720816e-05j),(0.007076285910408314+0.0035497297337526265j),(-0.006493139278660419-0.005489513271403641j),(0.0042896002581210195+0.011153511525873117j),(0.016303075736108088-0.007798144209338749j),(0.01590085848316547-0.009847716878280227j),(0.00772876426554563+0.01004853343759369j),(-0.00829380822180152-0.0028089796200414458j)
"(0.6923076923076925, -2.3846153846153846)",(0.01007947878924668-0.0007731090254798128j),(-0.007529976181455461+0.00371036997185286j),(0.002909912089439146-0.009424304035920938j),(0.010484939636614265+0.004809983330919737j),(0.002200633391029252+0.012554787344216167j),(-3.873147843530208e-05+0.01298960065243741j),(0.007077735222660855+0.009888514431294402j),(0.009603956416449094-0.004515488430779386j),(-0.007237998308348394-0.005300554891907642j),(0.003113346133689753+0.007273878161322067j),(-0.001289546431456347-0.0081077960622851j),(-0.0029269055703063217+0.010720540130990846j),(0.01702584794384739-1.995728235969215e-07j),(0.01782147469908851-0.006697496340828152j),(0.008619208390312423+0.010398072815666895j),(-0.008954041437234548-0.0014474499982725531j)
"(0.8461538461538463, -2.3846153846153846)",(0.00990751774350579-0.0018630276387929566j),(-0.007077038745200277+0.004024336004924982j),(0.0030711923193240437-0.00900584385404559j),(0.009440445044444854+0.0060314525432536j),(-0.0010522796813430702+0.012483229753915408j),(-0.004815849028061014+0.012006073626519445j),(0.001555153632994727+0.012150420314157046j),(0.010631795811106761+0.0016945902406495603j),(-0.002297960576163363-0.008800223360960032j),(-0.0026303533047170396+0.007466658969305724j),(0.004515633581483936-0.006563887906927321j),(-0.008553273272057097+0.005893787964732125j),(0.013691657599183334+0.008159429794704666j),(0.01904259477930775-0.001099075360954844j),(0.008338677285181664+0.011616704438193095j),(-0.009403175185788743-0.000785784158855664j)
"(1.0, -2.3846153846153846)",(0.00983892417931529-0.0022108856007765675j),(-0.006890696731682445+0.00387702791124068j),(0.003697745382052122-0.008391310143967084j),(0.007873663813602614+0.007472968591690941j),(-0.004667375256733141+0.011357093800182625j),(-0.009254057778570213+0.008906994581468333j),(-0.004880540425908603+0.011292988273482964j),(0.007633759866199447+0.007770048270824389j),(0.004125914798491401-0.008229012051651908j),(-0.007130205405120055+0.003459707976392887j),(0.0076590299448364195-0.0012776962544220327j),(-0.009646465770424927-0.0015099298024388252j),(0.006000134209151055+0.013611982775315138j),(0.017741498808530185+0.006338723370107218j),(0.0065250897207227146+0.013518742589766933j),(-0.009797267134333185-0.0009568229428484568j)
"(1.1538461538461542, -2.3846153846153846)",(0.009952641299580706-0.0018249348598655705j),(-0.006947305358740583+0.0033064090505712305j),(0.004677380246873919-0.007493116953564482j),(0.005662460464741236+0.008842388950506774j),(-0.008115853892514478+0.008847257298189113j),(-0.01214761195946261+0.003768034944441225j),(-0.010246832760426625+0.006842711922607729j),(0.0011474484963118856+0.010932619836993292j),(0.008729572853452237-0.0032088792359691825j),(-0.007421769862848443-0.0028084901862027076j),(0.005931188573429183+0.0047428263214789575j),(-0.005270302604018885-0.007577586316288203j),(-0.0037465202118645083+0.013363162440707501j),(0.012356701341079348+0.013618107382358618j),(0.002767815762660885+0.015353144150914742j),(-0.01007098505773932-0.0020609700907075435j)
"(1.3076923076923084, -2.3846153846153846)",(0.010159391137905201-0.0006821099165213625j),(-0.007141997995252596+0.0023092656012687262j),(0.005840856240766518-0.006188203682292388j),(0.0027830604195640597+0.009753202745111891j),(-0.010641602147175994+0.0048980282498683496j),(-0.012300591192524028-0.002558572277895543j),(-0.012306546997188899-0.00026758394743748795j),(-0.006253606829178131+0.009131242518629875j),(0.008518486295701514+0.003928406923341231j),(-0.0028428696040618574-0.007418467117762719j),(0.00018176719913495283+0.007446266561920119j),(0.002101958864479024-0.008517045297046883j),(-0.011065984073356515+0.006759822345923253j),(0.002931544357412134+0.017540150262101276j),(-0.0029485113400898586+0.01576919589658527j),(-0.009901035096993301-0.00412494604826694j)
"(1.4615384615384617, -2.3846153846153846)",(0.01019702105010873+0.0012368355907188527j),(-0.007291810551850775+0.0008730787546417534j),(0.006941953080382887-0.004368491190129245j),(-0.0006032244195181831+0.00976926107603469j),(-0.011410409985520249-9.776837820966045e-05j),(-0.009069193727390156-0.008433890075150045j),(-0.009644898379674999-0.007583756602056575j),(-0.010813427974886682+0.0025856163460846577j),(0.003030014139169407+0.008946417757825134j),(0.0038364081867906068-0.006964329443147563j),(-0.005621449806896415+0.0046914459510904285j),(0.007567790785102408-0.0035960156154277866j),(-0.011763709037676734-0.0030347845981047675j),(-0.007840022283663962+0.015179181906673729j),(-0.009650366382355642+0.013169545978843194j),(-0.008734288589144736-0.006953281457300513j)
"(1.6153846153846159, -2.3846153846153846)",(0.009642160359450053+0.003849121400289297j),(-0.007142029171310384-0.0009692509018924232j),(0.007654500960979602-0.0020093043037306j),(-0.00408449684942515+0.008511121262474058j),(-0.009797039537913142-0.005216632510238706j),(-0.0029156998696645104-0.011831727740437363j),(-0.0027595748653719107-0.011888496968863297j),(-0.009623198554421614-0.0056259887041107135j),(-0.004642589749082208+0.008283729728320841j),(0.007833576368354127-0.0013792002919666086j),(-0.007022725827639189-0.001633818090728572j),(0.007158934588079078+0.0036541668632540775j),(-0.005207156465797513-0.010164599738398816j),(-0.015116959097266035+0.00620527067792496j),(-0.015064921800899977+0.006628314149587507j),(-0.0059618391549054565-0.009923505612519194j)
"(1.7692307692307692, -2.3846153846153846)",(0.00798583688641395+0.006828538839275664j),(-0.0063973909076963965-0.0030699579324318257j),(0.00760889760956251+0.0007532375068113229j),(-0.007001151555744271+0.0058190828674147595j),(-0.005747641356906241-0.009125512476144779j),(0.004355138779688047-0.011150899432695418j),(0.0055736488028317425-0.010760557066944251j),(-0.0027826455962583953-0.010803295468350106j),(-0.009343307903675789+0.0018904458674120954j),(0.00587404526340774+0.005361299301259594j),(-0.002748628766384856-0.0065574988842618896j),(0.0012132692950447951+0.00764443182507308j),(0.0042846004496230996-0.009887664846764526j),(-0.014541343740211285-0.005623072355976306j),(-0.016193873467083245-0.002910805561294484j),(-0.0013039222191701609-0.01187806375310566j)
"(1.9230769230769234, -2.3846153846153846)",(0.004825917887793419+0.00948394330409414j),(-0.004800613911663886-0.005104396077298696j),(0.006485523209997147+0.0035624769920366j),(-0.008565700233530179+0.0019291844476747077j),(-6.281288190272737e-05-0.010470666260540055j),(0.009996726532339694-0.006165723960220975j),(0.011246740733736476-0.0042245914697470474j),(0.005934460212278635-0.00943572106463271j),(-0.007421533490412111-0.006020618643274035j),(-0.0008086100484055667+0.007905981427891819j),(0.00377038400323602-0.005920732078767518j),(-0.005397202631888768+0.005176874611485712j),(0.009894378341078012-0.002502660266822601j),(-0.00574077019274254-0.013704971152004327j),(-0.011010637520231079-0.012063665108895108j),(0.004670974412594497-0.011348162812504703j)
"(2.0769230769230775, -2.3846153846153846)",(0.00018260302995021151+0.010776241674541397j),(-0.0022659735319524323-0.006558750096625427j),(0.004162077041955329+0.005843402802261113j),(-0.008117461121218871-0.0024247608170219806j),(0.005607858842244972-0.008473235663951655j),(0.011424470340502698+0.001411758480640745j),(0.010956298433708394+0.004630150181917637j),(0.010954016604349165-0.001924339502529745j),(0.00010456901791399938-0.009568117007140426j),(-0.006891842937640423+0.003937099926640624j),(0.006933637793960745-0.00016201275490622752j),(-0.007075174483504242-0.001568633109008915j),(0.0074603304562097395+0.0062015139921173185j),(0.006142325464701847-0.012759361011028028j),(-0.0005304028009347379-0.016112510371753642j),(0.010215321139107862-0.0072696360161804575j)
"(2.230769230769231, -2.3846153846153846)",(-0.0051711076355506445+0.009608563473181432j),(0.0009615131643330222-0.0068216505847382425j),(0.000874202224781073+0.006914205870777651j),(-0.005461081198707332-0.006089662100911022j),(0.009215181464811758-0.0034998034497258136j),(0.00763703396502034+0.00829153683344126j),(0.004450511219819568+0.010888159507351624j),(0.008605326649435058+0.006984116564554198j),(0.00766243137615254-0.005733835912148418j),(-0.007147641003855435-0.003417770594430649j),(0.003867773493280811+0.00566255071733553j),(-0.002436123454584539-0.006605259356458099j),(-0.0008053013664299531+0.009218261048681621j),(0.01311126388675903-0.003238972147050236j),(0.010460482735637941-0.011896260517853648j),(0.01274559773751309-8.043870828533955e-06j)
"(2.384615384615385, -2.3846153846153846)",(-0.009613004830246566+0.005425378006827376j),(0.004204092377967301-0.005413462753891037j),(-0.0026948823245824243+0.0062256241750607445j),(-0.0011500027024207776-0.007820168681466413j),(0.009160844730412104+0.002741623002610869j),(0.00016264405364296288+0.011030718857969407j),(-0.004706445637627203+0.010625215680066972j),(0.00016264405364295638+0.011030718857969406j),(0.009160844730412086+0.0027416230026108945j),(-0.001150002702420766-0.00782016868146641j),(-0.002694882324582432+0.006225624175060719j),(0.004204092377967326-0.005413462753891011j),(-0.007773080086567704+0.004240181813825854j),(0.01012736876326094+0.007983907671404073j),(0.015490657439663585-0.0008349668168758479j),(0.010127368763260982+0.007983907671404054j)
"(2.5384615384615383, -2.3846153846153846)",(-0.011100904510007337-0.0010887078426814532j),(0.006427698380483432-0.0023146335552332305j),(-0.005500722796126935+0.003677272001500878j),(0.003479145044938072-0.006808252553546756j),(0.005219744765680176+0.007669283027161366j),(-0.007269891658963395+0.007974929838203141j),(-0.010858825002610484+0.0036993254621336133j),(-0.008432181182350625+0.00701817306620538j),(0.003115070879853496+0.009023316823672085j),(0.005896135455153294-0.005230858404115352j),(-0.006645438210106975+0.0009572158315286636j),(0.006641049447117796+0.0007718356855883717j),(-0.0074490656335396655-0.004088867948702029j),(-0.000398693053098142+0.012326414918144075j),(0.010792120103594371+0.010638526236845962j),(0.0024521684589298124+0.012759173723805377j)
"(2.6923076923076925, -2.3846153846153846)",(-0.008209390333583571-0.007701843410496734j),(0.006588717878652575+0.0017578125944486046j),(-0.006464904271690948-0.00012968707699782768j),(0.006671179185875557-0.003210958464221381j),(-0.0010031594125136285+0.00894656125062702j),(-0.01053655131381491+0.0005798997789743343j),(-0.009842618802190258-0.00558508321328605j),(-0.010654318719670442-0.002305011842548884j),(-0.005596902748485436+0.007703457957169517j),(0.0075576284419613775+0.002145732761951775j),(-0.0042025126002077-0.005150234185655217j),(0.002651052410885848+0.005970058698543649j),(-0.00042998734883516545-0.008165563570354214j),(-0.009878085952267515+0.006481042439260134j),(-0.0010546341818318376+0.014740019896001275j),(-0.006968363352170846+0.011022867136513681j)
"(2.8461538461538467, -2.3846153846153846)",(-0.0013726898075778794-0.01126085609485969j),(0.004205584238933872+0.005361449667411866j),(-0.004988200808820453-0.0038985570613774834j),(0.006987832359110278+0.0016402461332693965j),(-0.006542879642387319+0.005794144427479057j),(-0.007599256810121688-0.006978190912721251j),(-0.0021353000287263816-0.010951864034419891j),(-0.004570807055561301-0.00981116975651938j),(-0.009487237798664935-0.0002874373953407047j),(0.002175953298507465+0.007519014728028576j),(0.0022831509270656567-0.0061744698405462595j),(-0.0037601887913910974+0.005168255016049532j),(0.006534831764654564-0.004416916200612631j),(-0.010458407836459285-0.004378475525709861j),(-0.011819734507382934+0.008214999705603538j),(-0.012738777685340973+0.00281517638594792j)
"(3.0, -2.3846153846153846)",(0.006551444535019235-0.009348989658118347j),(-0.00010510920435822168+0.006813687771887594j),(-0.0014295692124259224-0.006042562935968606j),(0.00412505822646858+0.005614700441967415j),(-0.008483779851090317-0.0002803046519702307j),(-0.00010533656986115873-0.010085837750928939j),(0.006965277982399322-0.008509845934858533j),(0.005141891187616038-0.009429711334776356j),(-0.004996293237230532-0.00802766959540246j),(-0.005256646418768344+0.005757183460900277j),(0.006427311652141687-0.0011020008911170676j),(-0.006221159618299753-0.0007100233361122274j),(0.006879708793514342+0.0032884494273496675j),(-0.001955173273379379-0.010723505218004884j),(-0.013346755422462928-0.00426369661673912j),(-0.010711309104923976-0.0073928724316507256j)
"(-3.0, -2.230769230769231)",(-0.0102777948640143-0.005095737371644074j),(-0.0016789714313606467-0.010786899306863076j),(-0.0004547479624137849-0.011063827468363579j),(-0.007267422808572642-0.006989208331412608j),(-0.005779894920795975+0.006176631788325756j),(0.006959270622202255+0.00029716362910348895j),(-0.005732773143642868-0.0025653869676968265j),(0.005478680751969983+0.004385871535963546j),(-0.0022369142078204622-0.009473624980364342j),(-0.013263863057807669+0.0023196448888068984j),(-0.013222189648748453+0.004892386653710427j),(-0.007150944938226979-0.00797720557233856j),(0.007513039291331362-0.00017184723745615571j),(-0.005975050765473798+0.0020222677015296897j),(0.005401272930753007-0.003945638928257028j),(-0.0018104103023055562+0.007827430760888023j)
"(-2.8461538461538463, -2.230769230769231)",(-0.009896016089993829+0.00594151894633078j),(-0.009853519251099523-0.004922678994521897j),(-0.009071647119797223-0.006651124924586329j),(-0.01029879665696477+0.0007317846847498485j),(0.0002230406749573492+0.00871435423709104j),(0.005560140666693957-0.0045414774435420455j),(-0.006157498994065811+0.0017507394558186659j),(0.007010667881685643-0.0002198106600577029j),(-0.008087489969179084-0.005247876395464892j),(-0.007015899041275193+0.011578719088226653j),(-0.003871008498029521+0.014001750447799987j),(-0.010971887995799304+0.0019982322296048633j),(0.0036307853242798825-0.006867325373488312j),(-0.0010960585895046257+0.006341917124634921j),(-0.0008319413096281418-0.006704131223573274j),(0.005853870087373407+0.005561824795512888j)
"(-2.6923076923076925, -2.230769230769231)",(-0.00045579295972746504+0.011600006022220954j),(-0.00986751188110039+0.005100157233818713j),(-0.011071703057393693+0.002811361442161927j),(-0.00666699537463806+0.008205808102467543j),(0.0063231222275303145+0.00638839061355327j),(0.0013676044579157413-0.007281925000041205j),(-0.0038392579935561354+0.005290551065532852j),(0.005355737163602761-0.004530535032556745j),(-0.009419365115613167+0.0014425250850049866j),(0.0037178501192353173+0.013055759889251489j),(0.00910798162691599+0.011874651295789105j),(-0.004372348421865746+0.010781467937948735j),(-0.004314276240713018-0.006793433507564782j),(0.005129206382950223+0.004112424449413401j),(-0.00630898154163997-0.0026014247893851165j),(0.007818554085830542-0.0021653804958939172j)
