index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(0.03517161195647776+0.2780472947796904j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.22417409100327235+0.17931533682345027j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.29366156577800984-0.02006642953435655j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.21443382117684417-0.2127973479657194j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(0.03337038355221135-0.3085093333924917j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.16381167217079004-0.27363163912712624j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.29919105910813737-0.13399583498657205j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.3331125369974628+0.05020387387609099j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.26940671865562343+0.2168347156173879j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.14146292182880557+0.3249129214965202j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(0.008283061893088611+0.362015578708152j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.14486040048218468+0.3389140684474871j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.24858016730063998+0.27845266194610413j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.3148316520524782+0.20504230445381905j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.349229762029129+0.13814809843298412j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.3616040732921289+0.09016066259503672j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.3610479755656526+0.06725058464705017j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.35279963275033493+0.07130497415555467j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.3368279470570102+0.10137233067882834j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.3078294834063537+0.15370983661626578j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.25670386030418063+0.2203103521690344j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.17401350354216247+0.2867117269685387j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.05583149874578069+0.33097318169992945j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.08885175293220328+0.32654495318545995j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.2324095052320349+0.2513179162294331j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.3301758784303077+0.1021759462548571j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.3346246136511274-0.09114420720785812j)
