index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(0.07631921278250785+0.30124530557590523j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.25257857750939716+0.14902188741111272j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.26607297324715495-0.0627327249690251j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.1433347769245123-0.20750642000265382j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(-0.02154437384100541-0.23028119743332415j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.14397504914992976-0.15644367724831768j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.19316908909579839-0.04635968464528978j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.18458163996051924+0.054517618528591404j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.14528133831298592+0.13357384134227773j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.0881442443625999+0.19695645043813947j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(-0.010953472522165076+0.24759602255275923j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.08879975005906421+0.2767179014349475j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.20192958035160752+0.27183431378449946j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.3084720769529513+0.22977387883419836j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.38807655609608105+0.16262585597350945j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.42995749784380155+0.09325332944337368j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.43544527891965473+0.045316471070156586j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.4130890406141235+0.0346727980924945j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.37096527726083095+0.06563141030991336j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.31122529023105105+0.13128595668363519j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.22960766640728408+0.21535882852272875j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.12005023511174441+0.2940648097943649j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(-0.017327673599633404+0.3388324195175221j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.1680944750865425+0.32223302531730846j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.29989535315500165+0.22860138201185407j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.36846653873821833+0.06713156714798785j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.3356862637065452-0.11987694063188567j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(-0.19494307380586323-0.26368225960705166j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(0.010070403654114497-0.2963261213952098j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.191087636144818-0.1909202370494925j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.25433545027273685+0.008246885218642974j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.15885211244112976+0.1937294801998115j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(-0.0432944135194046+0.2510095062976196j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.2235161584915775+0.1362394060592394j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.25524420139668397-0.07973351999401168j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.1080560319167586-0.24660003618320175j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(0.11685200892500879-0.2394422894568093j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.25230573489608554-0.05967402744614576j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.19427156078183094+0.15515210256761158j)
"(3.0, -3.0)","(3.0, -3.0)",(-0.007962851851913325+0.2355670452483684j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.2919134127137602+0.16446416394719737j)
"(-2.8461538461538463, -2.8461538461538463)","(-2.8461538461538463, -2.8461538461538463)",(0.30552853588400436-0.09488381983762145j)
"(-2.6923076923076925, -2.8461538461538463)","(-2.6923076923076925, -2.8461538461538463)",(0.138501546167309-0.2676393876412114j)
"(-2.5384615384615383, -2.8461538461538463)","(-2.5384615384615383, -2.8461538461538463)",(-0.07987935944725734-0.2686107688834248j)
"(-2.3846153846153846, -2.8461538461538463)","(-2.3846153846153846, -2.8461538461538463)",(-0.2203799338205626-0.13399811867065953j)
"(-2.230769230769231, -2.8461538461538463)","(-2.230769230769231, -2.8461538461538463)",(-0.23359083262594704+0.03508151756412289j)
"(-2.0769230769230766, -2.8461538461538463)","(-2.0769230769230766, -2.8461538461538463)",(-0.15280669369855224+0.15463192636637713j)
"(-1.923076923076923, -2.8461538461538463)","(-1.923076923076923, -2.8461538461538463)",(-0.04177968989963395+0.20005906534579745j)
"(-1.7692307692307692, -2.8461538461538463)","(-1.7692307692307692, -2.8461538461538463)",(0.057095590910404725+0.1925343999535937j)
"(-1.6153846153846154, -2.8461538461538463)","(-1.6153846153846154, -2.8461538461538463)",(0.13720626209035877+0.15995812133810974j)
"(-1.4615384615384615, -2.8461538461538463)","(-1.4615384615384615, -2.8461538461538463)",(0.2087439213186192+0.11154778168252295j)
"(-1.3076923076923075, -2.8461538461538463)","(-1.3076923076923075, -2.8461538461538463)",(0.2746093309139915+0.04064568000012601j)
"(-1.1538461538461537, -2.8461538461538463)","(-1.1538461538461537, -2.8461538461538463)",(0.32342365477033996-0.05716865131344717j)
"(-1.0, -2.8461538461538463)","(-1.0, -2.8461538461538463)",(0.3403399143073347-0.17144953848341007j)
"(-0.8461538461538458, -2.8461538461538463)","(-0.8461538461538458, -2.8461538461538463)",(0.32155649448868256-0.2792467083189032j)
