index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)"
"(10,)",(0.0008083724199751263+0.001713184761666298j),(0.00155391216310013+0.0004305298272714758j),(0.0012188164889100812-0.001062148750823704j),(-0.00041492570037885335-0.0015818578476849217j),(-0.0016689108197827371-0.0001534429233320625j),(-0.0005831019975591166+0.0016496333288561157j),(0.0016465885937880086+0.0008983337342050742j),(0.0011459641910064597-0.0017509784518279653j),(-0.002130677501262343-0.001375658771339749j),(-0.0015401973143301763+0.004604449492079255j),(0.00390839059241224+0.008610979908448028j),(-0.0015401973143301776+0.004604449492079257j),(-0.0021306775012623386-0.0013756587713397539j),(0.0011459641910064654-0.0017509784518279605j),(0.0016465885937880032+0.0008983337342050804j),(-0.0005831019975591201+0.0016496333288561157j),(-0.0016689108197827374-0.00015344292333206627j),(-0.00041492570037885015-0.0015818578476849245j),(0.0012188164889100836-0.0010621487508237033j),(0.001553912163100126+0.00043052982727147704j),(0.0006991336350665421+0.0014583070515589494j),(-0.00042428681135630583+0.0015705097863232679j),(-0.0012027451796841184+0.0011116916340994994j),(-0.0015526520304194368+0.0005512859522845806j),(-0.0016465845756976503+0.0001594090020452599j),(-0.0016564589248216385+2.429812070449541e-05j),(-0.001646584575697645+0.0001594090020452603j),(-0.0015526520304194338+0.00055128595228458j),(-0.0012027451796841214+0.0011116916340995016j),(-0.0004242868113563078+0.0015705097863232672j)
"(11,)",(-0.0005078772339510017+0.0018336421418853267j),(0.000699133635066544+0.0014583070515589507j),(0.0015539121631001265+0.00043052982727147357j),(0.001218816488910081-0.001062148750823703j),(-0.0004149257003788524-0.0015818578476849213j),(-0.0016689108197827363-0.00015344292333206315j),(-0.0005831019975591158+0.0016496333288561155j),(0.0016465885937880069+0.0008983337342050739j),(0.0011459641910064608-0.001750978451827964j),(-0.0021306775012623408-0.0013756587713397493j),(-0.0015401973143301776+0.004604449492079257j),(0.003908390592412244+0.008610979908448044j),(-0.0015401973143301837+0.00460444949207926j),(-0.0021306775012623347-0.001375658771339753j),(0.0011459641910064637-0.0017509784518279588j),(0.0016465885937880051+0.0008983337342050784j),(-0.0005831019975591181+0.0016496333288561155j),(-0.0016689108197827382-0.0001534429233320659j),(-0.00041492570037885183-0.0015818578476849228j),(0.001218816488910082-0.001062148750823702j),(0.0015539121631001262+0.0004305298272714755j),(0.0006991336350665418+0.0014583070515589447j),(-0.00042428681135630615+0.0015705097863232661j),(-0.0012027451796841194+0.0011116916340995029j),(-0.0015526520304194405+0.0005512859522845813j),(-0.001646584575697647+0.00015940900204525964j),(-0.0016564589248216366+2.429812070449552e-05j),(-0.001646584575697643+0.0001594090020452589j),(-0.001552652030419437+0.0005512859522845805j),(-0.001202745179684119+0.0011116916340995003j)
"(12,)",(-0.0014133969102363706+0.0012894859932955928j),(-0.00042428681135630946+0.0015705097863232748j),(0.0006991336350665433+0.0014583070515589494j),(0.0015539121631001275+0.00043052982727147514j),(0.0012188164889100827-0.0010621487508237035j),(-0.00041492570037885074-0.0015818578476849226j),(-0.0016689108197827376-0.00015344292333206442j),(-0.0005831019975591177+0.001649633328856115j),(0.0016465885937880069+0.0008983337342050784j),(0.0011459641910064643-0.0017509784518279633j),(-0.0021306775012623386-0.0013756587713397539j),(-0.0015401973143301837+0.00460444949207926j),(0.003908390592412244+0.008610979908448058j),(-0.0015401973143301844+0.00460444949207926j),(-0.002130677501262337-0.001375658771339751j),(0.0011459641910064623-0.0017509784518279653j),(0.0016465885937880093+0.0008983337342050756j),(-0.000583101997559118+0.0016496333288561183j),(-0.0016689108197827393-0.00015344292333206342j),(-0.0004149257003788524-0.0015818578476849228j),(0.0012188164889100825-0.0010621487508237042j),(0.0015539121631001256+0.00043052982727147254j),(0.0006991336350665428+0.001458307051558945j),(-0.0004242868113563064+0.0015705097863232707j),(-0.0012027451796841249+0.0011116916340995053j),(-0.0015526520304194392+0.0005512859522845808j),(-0.001646584575697647+0.0001594090020452595j),(-0.0016564589248216363+2.429812070449415e-05j),(-0.0016465845756976482+0.00015940900204525956j),(-0.0015526520304194364+0.0005512859522845788j)
"(13,)",(-0.0018163481490917144+0.0006314478053843891j),(-0.0012027451796841242+0.0011116916340995046j),(-0.0004242868113563085+0.0015705097863232703j),(0.0006991336350665419+0.0014583070515589486j),(0.0015539121631001262+0.0004305298272714763j),(0.0012188164889100827-0.0010621487508237011j),(-0.0004149257003788501-0.0015818578476849215j),(-0.0016689108197827354-0.00015344292333206665j),(-0.0005831019975591204+0.0016496333288561146j),(0.0016465885937880045+0.0008983337342050798j),(0.0011459641910064654-0.0017509784518279605j),(-0.0021306775012623347-0.001375658771339753j),(-0.0015401973143301844+0.00460444949207926j),(0.003908390592412243+0.008610979908448045j),(-0.0015401973143301798+0.004604449492079258j),(-0.0021306775012623434-0.0013756587713397472j),(0.0011459641910064593-0.0017509784518279674j),(0.0016465885937880101+0.0008983337342050754j),(-0.0005831019975591159+0.0016496333288561179j),(-0.001668910819782738-0.00015344292333206198j),(-0.0004149257003788534-0.0015818578476849217j),(0.0012188164889100777-0.001062148750823704j),(0.0015539121631001232+0.00043052982727147184j),(0.0006991336350665446+0.0014583070515589464j),(-0.00042428681135630827+0.001570509786323274j),(-0.0012027451796841218+0.0011116916340995029j),(-0.0015526520304194364+0.0005512859522845797j),(-0.0016465845756976438+0.00015940900204525937j),(-0.0016564589248216387+2.429812070449366e-05j),(-0.0016465845756976443+0.00015940900204525847j)
"(14,)",(-0.001921936152929905+0.00017314328068140396j),(-0.0015526520304194398+0.0005512859522845812j),(-0.0012027451796841207+0.0011116916340995014j),(-0.00042428681135630805+0.0015705097863232685j),(0.0006991336350665409+0.0014583070515589477j),(0.0015539121631001243+0.0004305298272714766j),(0.0012188164889100816-0.001062148750823701j),(-0.0004149257003788493-0.0015818578476849204j),(-0.001668910819782736-0.0001534429233320674j),(-0.0005831019975591212+0.001649633328856113j),(0.0016465885937880032+0.0008983337342050804j),(0.0011459641910064637-0.0017509784518279588j),(-0.002130677501262337-0.001375658771339751j),(-0.0015401973143301798+0.004604449492079258j),(0.003908390592412243+0.008610979908448032j),(-0.001540197314330175+0.004604449492079257j),(-0.002130677501262344-0.0013756587713397463j),(0.0011459641910064595-0.0017509784518279666j),(0.001646588593788009+0.000898333734205074j),(-0.0005831019975591154+0.0016496333288561157j),(-0.0016689108197827363-0.00015344292333206228j),(-0.0004149257003788541-0.0015818578476849167j),(0.0012188164889100764-0.0010621487508237011j),(0.001553912163100125+0.00043052982727147146j),(0.0006991336350665438+0.0014583070515589497j),(-0.0004242868113563084+0.001570509786323269j),(-0.0012027451796841197+0.0011116916340994998j),(-0.0015526520304194333+0.0005512859522845778j),(-0.001646584575697646+0.00015940900204525844j),(-0.0016564589248216342+2.4298120704494394e-05j)
"(15,)",(-0.0019320553963038788+1.541731555983055e-05j),(-0.001646584575697651+0.00015940900204525958j),(-0.0015526520304194377+0.0005512859522845805j),(-0.001202745179684121+0.0011116916340995027j),(-0.00042428681135630724+0.0015705097863232705j),(0.0006991336350665425+0.0014583070515589483j),(0.0015539121631001271+0.00043052982727147487j),(0.0012188164889100816-0.0010621487508237026j),(-0.0004149257003788511-0.001581857847684923j),(-0.0016689108197827376-0.0001534429233320659j),(-0.0005831019975591201+0.0016496333288561157j),(0.0016465885937880051+0.0008983337342050784j),(0.0011459641910064623-0.0017509784518279653j),(-0.0021306775012623434-0.0013756587713397472j),(-0.001540197314330175+0.004604449492079257j),(0.003908390592412242+0.008610979908448032j),(-0.001540197314330174+0.004604449492079259j),(-0.0021306775012623447-0.0013756587713397528j),(0.0011459641910064632-0.0017509784518279677j),(0.0016465885937880088+0.0008983337342050773j),(-0.000583101997559118+0.0016496333288561161j),(-0.001668910819782735-0.00015344292333206174j),(-0.00041492570037885183-0.0015818578476849182j),(0.0012188164889100803-0.0010621487508237033j),(0.0015539121631001297+0.0004305298272714774j),(0.0006991336350665404+0.00145830705155895j),(-0.00042428681135630973+0.0015705097863232683j),(-0.0012027451796841197+0.0011116916340994994j),(-0.0015526520304194377+0.0005512859522845799j),(-0.0016465845756976445+0.00015940900204525858j)
"(16,)",(-0.0019219361529299065+0.00017314328068140396j),(-0.0016564589248216422+2.4298120704495342e-05j),(-0.001646584575697647+0.00015940900204526j),(-0.0015526520304194372+0.0005512859522845809j),(-0.0012027451796841203+0.0011116916340995033j),(-0.0004242868113563069+0.0015705097863232707j),(0.0006991336350665433+0.0014583070515589483j),(0.0015539121631001265+0.0004305298272714742j),(0.001218816488910083-0.001062148750823703j),(-0.0004149257003788514-0.0015818578476849232j),(-0.0016689108197827374-0.00015344292333206627j),(-0.0005831019975591181+0.0016496333288561155j),(0.0016465885937880093+0.0008983337342050756j),(0.0011459641910064593-0.0017509784518279674j),(-0.002130677501262344-0.0013756587713397463j),(-0.001540197314330174+0.004604449492079259j),(0.003908390592412243+0.008610979908448033j),(-0.0015401973143301807+0.004604449492079256j),(-0.002130677501262344-0.001375658771339754j),(0.0011459641910064647-0.0017509784518279653j),(0.0016465885937880073+0.0008983337342050784j),(-0.0005831019975591162+0.001649633328856114j),(-0.0016689108197827337-0.00015344292333206323j),(-0.00041492570037885226-0.0015818578476849206j),(0.0012188164889100862-0.001062148750823704j),(0.0015539121631001262+0.00043052982727147867j),(0.0006991336350665386+0.0014583070515589494j),(-0.00042428681135630924+0.0015705097863232664j),(-0.0012027451796841223+0.0011116916340995016j),(-0.001552652030419435+0.0005512859522845788j)
"(17,)",(-0.0018163481490917162+0.0006314478053843893j),(-0.0016465845756976527+0.00015940900204525985j),(-0.0016564589248216405+2.429812070449516e-05j),(-0.0016465845756976484+0.00015940900204526026j),(-0.001552652030419439+0.0005512859522845814j),(-0.0012027451796841223+0.0011116916340995035j),(-0.000424286811356308+0.0015705097863232722j),(0.0006991336350665434+0.001458307051558949j),(0.0015539121631001286+0.0004305298272714767j),(0.0012188164889100847-0.0010621487508237035j),(-0.00041492570037885015-0.0015818578476849245j),(-0.0016689108197827382-0.0001534429233320659j),(-0.000583101997559118+0.0016496333288561183j),(0.0016465885937880101+0.0008983337342050754j),(0.0011459641910064595-0.0017509784518279666j),(-0.0021306775012623447-0.0013756587713397528j),(-0.0015401973143301807+0.004604449492079256j),(0.003908390592412242+0.008610979908448044j),(-0.0015401973143301779+0.004604449492079263j),(-0.002130677501262344-0.0013756587713397545j),(0.0011459641910064643-0.0017509784518279655j),(0.0016465885937880073+0.0008983337342050746j),(-0.0005831019975591163+0.001649633328856113j),(-0.0016689108197827374-0.0001534429233320634j),(-0.000414925700378851-0.0015818578476849276j),(0.0012188164889100858-0.001062148750823701j),(0.001553912163100126+0.0004305298272714795j),(0.0006991336350665383+0.0014583070515589481j),(-0.0004242868113563091+0.0015705097863232718j),(-0.0012027451796841214+0.0011116916340995005j)
"(18,)",(-0.0014133969102363714+0.001289485993295592j),(-0.0015526520304194426+0.0005512859522845819j),(-0.0016465845756976484+0.00015940900204525994j),(-0.00165645892482164+2.429812070449503e-05j),(-0.0016465845756976482+0.00015940900204526056j),(-0.001552652030419438+0.0005512859522845825j),(-0.0012027451796841216+0.0011116916340995044j),(-0.000424286811356307+0.001570509786323271j),(0.000699133635066544+0.0014583070515589494j),(0.0015539121631001284+0.00043052982727147563j),(0.0012188164889100836-0.0010621487508237033j),(-0.00041492570037885183-0.0015818578476849228j),(-0.0016689108197827393-0.00015344292333206342j),(-0.0005831019975591159+0.0016496333288561179j),(0.001646588593788009+0.000898333734205074j),(0.0011459641910064632-0.0017509784518279677j),(-0.002130677501262344-0.001375658771339754j),(-0.0015401973143301779+0.004604449492079263j),(0.003908390592412243+0.008610979908448044j),(-0.0015401973143301796+0.004604449492079256j),(-0.0021306775012623425-0.0013756587713397532j),(0.00114596419100646-0.0017509784518279642j),(0.001646588593788005+0.0008983337342050744j),(-0.0005831019975591165+0.0016496333288561157j),(-0.0016689108197827424-0.0001534429233320676j),(-0.00041492570037884754-0.0015818578476849247j),(0.0012188164889100853-0.0010621487508236998j),(0.0015539121631001234+0.00043052982727147796j),(0.0006991336350665417+0.0014583070515589507j),(-0.0004242868113563092+0.0015705097863232685j)
"(19,)",(-0.000507877233951005+0.0018336421418853263j),(-0.0012027451796841242+0.0011116916340995048j),(-0.0015526520304194377+0.0005512859522845792j),(-0.0016465845756976469+0.00015940900204525812j),(-0.0016564589248216379+2.429812070449457e-05j),(-0.0016465845756976467+0.00015940900204525983j),(-0.0015526520304194372+0.0005512859522845808j),(-0.00120274517968412+0.0011116916340995024j),(-0.0004242868113563083+0.00157050978632327j),(0.000699133635066542+0.001458307051558949j),(0.001553912163100126+0.00043052982727147704j),(0.001218816488910082-0.001062148750823702j),(-0.0004149257003788524-0.0015818578476849228j),(-0.001668910819782738-0.00015344292333206198j),(-0.0005831019975591154+0.0016496333288561157j),(0.0016465885937880088+0.0008983337342050773j),(0.0011459641910064647-0.0017509784518279653j),(-0.002130677501262344-0.0013756587713397545j),(-0.0015401973143301796+0.004604449492079256j),(0.003908390592412243+0.008610979908448028j),(-0.001540197314330178+0.0046044494920792585j),(-0.0021306775012623395-0.0013756587713397476j),(0.0011459641910064587-0.0017509784518279612j),(0.0016465885937880067+0.0008983337342050744j),(-0.0005831019975591218+0.001649633328856119j),(-0.0016689108197827367-0.00015344292333206955j),(-0.00041492570037884576-0.0015818578476849228j),(0.0012188164889100823-0.001062148750823697j),(0.0015539121631001265+0.00043052982727147775j),(0.000699133635066539+0.0014583070515589473j)
