index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)"
"(-3.0, -3.0)",(0.005454321982098371+0.003336813077579597j),(0.001126445788834116+0.005436790136278933j),(-0.0020867489829933827+0.005236874491029849j),(-0.003699281030717353+0.004322070123677845j),(-0.003984321983027158+0.004075825945149196j),(-0.0030873429414091827+0.0047533148854680225j),(-0.0006621354887251577+0.005558967379149761j),(0.0030486070418312004+0.004579082086854155j),(0.005385862125437728+0.00025131388872127287j),(0.0024159828934156124-0.004705145200970713j),(-0.0038929513081510953-0.003470075364751572j),(-0.0038945825688126287+0.003433995973887563j),(0.003322582138509482+0.004057388456614098j),(0.004215010758574925-0.0033623163259150434j),(-0.003253325483227838-0.0046178047977922555j),(-0.005469848359321887+0.002493554446677058j),(0.00019415519533986914+0.006440706331809449j),(0.005413937244351881+0.0042199973171352335j),(0.007079573723871571+0.0010560334736550978j),(0.0072162138558232525+0.0003098617902621919j),(0.006593385715631695+0.0024517906522821247j),(0.0032585883910391366+0.005810920838192256j),(-0.003117140745026073+0.005385774851981022j),(-0.005646395242592461-0.0014032901085060765j),(0.0007204423915465587-0.005458922780161804j),(0.005276030886787906+0.0005530757332526847j),(-0.00045744112089703273+0.005187406232682026j),(-0.005195066864220728-8.573189875691844e-05j),(-0.0008606421155778437-0.00517606843388647j),(0.004682384338174052-0.002563719856854962j)
"(-2.8461538461538463, -3.0)",(0.006023063617238538-0.0023160605289278715j),(0.004979037593587238+0.0025649769531669612j),(0.0026432623149577387+0.005036962597270749j),(0.0007087190856031798+0.005700328649066374j),(0.00014307236165946643+0.0057583560334897935j),(0.001077279818141389+0.00563172696489999j),(0.0032586439125653773+0.004639013856431558j),(0.005349331417891537+0.0015724599483111462j),(0.004452321379028629-0.0031741653758974933j),(-0.0008718018471729428-0.005293183689792274j),(-0.00525217582896438-0.0006020111387106277j),(-0.0013089330471307253+0.005091617528438504j),(0.005067377735769955+0.0015527448582764029j),(0.001655712547825393-0.005178770984246814j),(-0.005326460425631637-0.0019854311369380366j),(-0.0029929657091866103+0.005249466888955607j),(0.004134171051522305+0.004991401563456247j),(0.006915533737223945-0.0003198060641898149j),(0.005930088014558396-0.004171670776893322j),(0.005266971300023323-0.0051283536615492845j),(0.006276326775959332-0.003500551008011522j),(0.006739035931432049+0.001039350363768341j),(0.0025624673426434116+0.0058296196971095475j),(-0.004479617901827949+0.00390729758325099j),(-0.004188302155024885-0.0037355882432513997j),(0.0034608652134481563-0.004136109219624964j),(0.004098936765226038+0.003330282835462812j),(-0.003050268805339273+0.004283613120386606j),(-0.004773064902942366-0.0023092357258047928j),(0.0007096829016131788-0.005341776358787751j)
"(-2.6923076923076925, -3.0)",(0.0019328718417532986-0.006218558444793677j),(0.005202295062032808-0.002201829451916252j),(0.00557316159802626+0.001369023240049561j),(0.004676893097904001+0.003428162592971087j),(0.004196547300483107+0.004032498693955142j),(0.004663333026735544+0.003447673917801714j),(0.005563056414487428+0.0014144010311953488j),(0.005229600810506857-0.002140321186244035j),(0.001693604406433158-0.005280024210771345j),(-0.003803557506460279-0.0038906708001111324j),(-0.004775695314585339+0.0024325055409194613j),(0.0016457025153858785+0.005062709078467374j),(0.005180247929553517-0.001363928039656422j),(-0.001326238926915089-0.00531980631575305j),(-0.005596228538689117+0.001179937400984311j),(0.0004262366970607318+0.0060562335290322055j),(0.006305021506455438+0.001635474745268101j),(0.005246639994105544-0.004596431882164619j),(0.0016674794572170356-0.0071458683175880154j),(9.712158977277018e-05-0.007477707539106543j),(0.00162103619420661-0.00716083876554679j),(0.005193173268713794-0.0046669311584105425j),(0.0063399517007488105+0.0015260506500206668j),(0.0005551834951397442+0.006052159618488639j),(-0.005571526835128293+0.0013119694640079595j),(-0.0014564994936828648-0.005288551251827769j),(0.005146818675326373-0.0014894301114428336j),(0.001762153434980202+0.005023282920920121j),(-0.00472233026831083+0.002532483106135119j),(-0.003873982764555608-0.0038184041303622597j)
"(-2.5384615384615383, -3.0)",(-0.003634557125332254-0.005474203583841809j),(0.0017385635397086595-0.005424810296850195j),(0.004813502794801853-0.0032149917048685623j),(0.005773979534036296-0.0009547325619904624j),(0.005878906500691427+2.6681558816040392e-05j),(0.005841942563579446-0.0005122254866380475j),(0.005262686622811642-0.002463288074400868j),(0.0029063688370651606-0.00493324455395227j),(-0.0016851378327618705-0.005364103527037806j),(-0.005392425006585051-0.00117244140276972j),(-0.0028154816596870948+0.00464735081150289j),(0.004042836811571583+0.0035664048499180045j),(0.00385737201950409-0.003800025053124056j),(-0.0038160905006292983-0.004000449012019739j),(-0.004269855452875433+0.003855789432243591j),(0.003540953207515377+0.00496300260269549j),(0.006182956044303864-0.0021335690186058986j),(0.0015066935704724177-0.0068567331938382695j),(-0.0033161913757291618-0.006636073136367623j),(-0.0051285449195798034-0.005612081900987488j),(-0.004163616862096455-0.006238065820220644j),(-0.00015923171241546795-0.00715026744256618j),(0.005263647292832947-0.004116771236085244j),(0.0052951504073759864+0.003260835392042766j),(-0.0022511505125535607+0.005390772761379458j),(-0.005242254578843137-0.0019190423715357548j),(0.001807251878666922-0.0051287385600351934j),(0.005163880976064736+0.001545047712844795j),(-0.0008058776577840608+0.005355424600548476j),(-0.005442464487285659+0.0007247435064741833j)
"(-2.3846153846153846, -3.0)",(-0.006587036596030075-0.0007491620436891734j),(-0.0029190332962790435-0.004946125119466495j),(0.000989155613042982-0.005752468470106039j),(0.0034783009230630736-0.004771554492585157j),(0.004401734634887768-0.003983742716535583j),(0.004176010595150432-0.004207851356141021j),(0.002664737825741458-0.005242197318168852j),(-0.0005313729288460454-0.005776169197168144j),(-0.004434876304358121-0.0035813237878738065j),(-0.005278240895413648+0.0018602820282546937j),(-0.00011825408953225948+0.005507545328369261j),(0.005324420128657415+0.0012084345553728276j),(0.001662410620752473-0.005215150367133714j),(-0.005274671964244727-0.0018053960582568118j),(-0.0019831213860562833+0.005435679021027202j),(0.00552781679914108+0.0026243114643074543j),(0.004199965851583399-0.005041686439509412j),(-0.002600151308463411-0.006560562525159185j),(-0.006732088450168184-0.003284862373185622j),(-0.0076726175187924565-0.0008688081659441948j),(-0.00750232118930139-0.0015404493573510812j),(-0.005535808575580006-0.004801668142403516j),(0.00020576957406602973-0.0068490041268769826j),(0.005969410408290635-0.002217467335562475j),(0.0030214086421273406+0.005145145246232999j),(-0.004741318350898942+0.003135755987563103j),(-0.0031012820888613015-0.004567696376075164j),(0.004387542609694266-0.003247686775074932j),(0.003790684590337843+0.003948917974458765j),(-0.002864269808728259+0.004744079280206327j)
"(-2.230769230769231, -3.0)",(-0.00493457044818986+0.004513732943117015j),(-0.005658482871920488-0.0012213240041486148j),(-0.003428309603068371-0.004781973297563019j),(-0.0007511754246737683-0.005908030814866819j),(0.0007006054683752836-0.0059519761299973144j),(0.0006191531329201241-0.005958851677258445j),(-0.00098941568547191-0.005866641764584833j),(-0.0037334982336754774-0.004535819137173425j),(-0.0057354557618628735-0.000699478977778218j),(-0.003699837627161668+0.004302873156083622j),(0.0025212535048334595+0.004983116164979261j),(0.005369846693298616-0.0013191097141496363j),(-0.000759842156329142-0.005481096334343258j),(-0.005588424690400565+0.0006122362789952486j),(0.0005471507041379434+0.005792461566748514j),(0.0061372294006026805-0.00012516033943715617j),(0.001279249761808056-0.006451260396390341j),(-0.005662814201859483-0.004256996245861985j),(-0.007460282501959877+0.0011775960924460078j),(-0.006614476236282493+0.004196856010332838j),(-0.006695525208439826+0.004033921114313624j),(-0.007479424904680281+0.0006703859076128848j),(-0.0051464517328857545-0.004789463044590961j),(0.002111729567188606-0.006174840506334787j),(0.006045145392521264+0.0008064815547273358j),(-0.00039834470033740164+0.00577808250973215j),(-0.005599112031730225-0.00031200870718830955j),(0.00012072783093389188-0.005528225087208218j),(0.0055094271123501-0.0005097574573468703j),(0.0018411001346984735+0.005281197976065889j)
"(-2.0769230769230766, -3.0)",(3.7391947210593714e-05+0.0067448289671813095j),(-0.0048374438058726935+0.003259192656234123j),(-0.005836324624357474-0.0010453846003804113j),(-0.0045536671954376235-0.003913809919707179j),(-0.003300943219921261-0.005067026723492851j),(-0.0031604740595422985-0.0051608948530830635j),(-0.004221556607896305-0.004287321833977472j),(-0.005657391118675121-0.0018359235225926683j),(-0.005378929109969094+0.002312420164908881j),(-0.0012617302667003638+0.005612968674661289j),(0.004515211636989978+0.0034142765928292136j),(0.004397347461305951-0.0034671183263909086j),(-0.0028968438085140184-0.004785511976797097j),(-0.0049592416258761275+0.0027463493872605525j),(0.00277089570595501+0.005151599576922228j),(0.005575885037263709-0.0026061638914746505j),(-0.0016606177806628728-0.006372717826126095j),(-0.007028196894163474-0.0010194342545868753j),(-0.005713862010075585+0.005014748600925334j),(-0.0028749837002570284+0.007396482755823632j),(-0.0025277753731323144+0.007560051297445049j),(-0.005022681387698354+0.00582920738405553j),(-0.007197430921106123+0.0005269498105743548j),(-0.003391619646629139-0.005769986410827671j),(0.004552047701147478-0.004265813564940866j),(0.0043544640908270175+0.003988273566785853j),(-0.0037835373450456973+0.004261035873124118j),(-0.004290044416224776-0.0036033144784147235j),(0.003149333667987248-0.004622005956825022j),(0.005252318584908447+0.0020660475086432166j)
"(-1.923076923076923, -3.0)",(0.004976581864595113+0.004635878303437659j),(-0.0011298390452464187+0.005765763870145306j),(-0.005021168588201569+0.003233785847480482j),(-0.0060510309124165865+5.63518980021919e-06j),(-0.00578250449956826-0.0019402135659556065j),(-0.0056402173355772104-0.0023501144003018164j),(-0.00594765050660621-0.0012723734366331487j),(-0.005868304107887056+0.0013397582255536811j),(-0.00368043661891239+0.004650642806633624j),(0.0013506760820049387+0.00567204977116187j),(0.005587118546128671+0.0013019884290037915j),(0.0027940577815061263-0.004934176681416337j),(-0.004462637981189742-0.0034731632595822316j),(-0.0037371635840129573+0.004325222909902487j),(0.004401736215137542+0.0038985723009491847j),(0.004276369476275848-0.004445410404483935j),(-0.004010324348060387-0.0052265722934272405j),(-0.006780699560735717+0.0021330686535633984j),(-0.0025284931526784495+0.007207440634484546j),(0.0017216469550863+0.007837906298877925j),(0.0027085152808247917+0.007654699558682163j),(0.00016805318515958944+0.007880013377431647j),(-0.004816014638680518+0.0056325028804255755j),(-0.0067238225235421115-0.0014059488841432909j),(-0.00027823028436459624-0.0063803497999724386j),(0.005969463078588135-0.0008098110690805581j),(0.0008886355195765266+0.005724488772097503j),(-0.00559019846896682+0.0009936606578065808j),(-0.001469820237011035-0.005459459363432005j),(0.005087110907394761-0.002560116017957152j)
"(-1.7692307692307692, -3.0)",(0.006849937144477313-0.0002983841852688732j),(0.0031838433833971105+0.004986106128536805j),(-0.0016207846912457424+0.005790561020448962j),(-0.004712693996875776+0.0038648917872714625j),(-0.0058371344514586065+0.001931459584997568j),(-0.006038408616062307+0.0012476771691893335j),(-0.005789279891208718+0.002060490481856458j),(-0.004532304260953347+0.004065604309283795j),(-0.0012381355418957189+0.00587590867026699j),(0.0035889999532351257+0.0046918278466307065j),(0.005745611281471187-0.0008776582458312808j),(0.0009587776902850073-0.00566014146103422j),(-0.0053899616350350414-0.0019026788991792687j),(-0.0022764555091457847+0.005294667046900795j),(0.005393049067667249+0.002416390373718782j),(0.002688335003444233-0.005563752907113335j),(-0.0055406376646287-0.0035567346989159353j),(-0.0054404134651461515+0.004567852205502831j),(0.0009240411807172092+0.007602316261956131j),(0.005525893977559738+0.005919721221260135j),(0.006742067866170993+0.004768848737266732j),(0.005270591845098048+0.006109012590683629j),(0.000355482350613613+0.007603059191251882j),(-0.0058380071542474396+0.003960762906736049j),(-0.00503459396461775-0.004178960724768968j),(0.0033897170037036576-0.005131482932517652j),(0.004995023752083605+0.0031251114356618537j),(-0.0029678914728404754+0.004931308131374984j),(-0.0051015492617006025-0.0025772724182722383j),(0.0016142211020793145-0.005514143606059974j)
"(-1.6153846153846154, -3.0)",(0.004746843899433434-0.005021565764211696j),(0.005746229439243586+0.0015596046564543497j),(0.0025086076331992304+0.0055064673226838876j),(-0.0013659214860770024+0.00598142101156603j),(-0.003678704050919746+0.0049833425006981635j),(-0.004452003080291244+0.004341348172064651j),(-0.004031981828923293+0.004716067108343577j),(-0.002202357622656346+0.005747597243483022j),(0.0013210046388677547+0.005931483979681714j),(0.005143959744842984+0.0030532736684828836j),(0.005186359030659754-0.002784431406055598j),(-0.0007978952331443075-0.005755518014984419j),(-0.005765600045883402-0.0003576780659131247j),(-0.0008514956126574901+0.00574754305217332j),(0.005854617182370816+0.000994624630295142j),(0.0011562324967498438-0.006078540234355471j),(-0.006315346847174651-0.0018269814994426002j),(-0.003626767536455739+0.006089986675805827j),(0.00381124328243727+0.0066464702214689515j),(0.007681083495786278+0.002731937865880933j),(0.008370809520660412+0.0004445427431744755j),(0.008060784395923675+0.0017615569999842773j),(0.0053872804859617035+0.005663990110157859j),(-0.0014915436311691223+0.0070941837452638415j),(-0.006666940647469227+0.0007457812977240625j),(-0.0015024943076730945-0.006100517539411359j),(0.005772286254568387-0.0016216518063847081j),(0.0016562562093848853+0.005595824356295796j),(-0.005429528876419592+0.0019767930356891974j),(-0.0028388685547134714-0.005052745651821895j)
