index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.03517161195647776+0.2780472947796904j),(0.8125210911746324+0.9071162791997329j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.22417409100327235+0.17931533682345027j),(0.11557002161577487+1.1734004217696412j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.29366156577800984-0.02006642953435655j),(-0.6011811776943775+0.42631509389018124j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.21443382117684417-0.2127973479657194j),(-0.645047334213479-0.7239647799573469j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.03337038355221135-0.3085093333924917j),(-0.001616179384723998-1.3078971161944728j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.16381167217079004-0.27363163912712624j),(0.6578192856378058-0.8436514363013379j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.29919105910813737-0.13399583498657205j),(0.6246765907871753+0.24871628329152998j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.3331125369974628+0.05020387387609099j),(-0.15525768789963232+1.0342606063119744j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.26940671865562343+0.2168347156173879j),(-1.0008621790095955+0.8987239364724758j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.14146292182880557+0.3249129214965202j),(-1.1106425359953658+0.07855773993145251j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.008283061893088611+0.362015578708152j),(-0.3087680130908649-0.5863928859585861j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.14486040048218468+0.3389140684474871j),(0.7710384499259229-0.44076602645992763j)
