index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.07631921278250785+0.30124530557590523j),(0.8536686920006625+0.9303142899959478j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.25257857750939716+0.14902188741111272j),(0.14397450812189969+1.1431069723573037j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.26607297324715495-0.0627327249690251j),(-0.6287697702252324+0.3836487984555127j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.1433347769245123-0.20750642000265382j),(-0.7161463784658109-0.7186738519942814j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(-0.02154437384100541-0.23028119743332415j),(-0.05653093677794076-1.2296689802353054j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.14397504914992976-0.15644367724831768j),(0.6776559086586661-0.7264634744225293j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.19316908909579839-0.04635968464528978j),(0.7306985607995142+0.33635243363281225j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.18458163996051924+0.054517618528591404j),(-0.006726790862688764+1.038574350964475j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.14528133831298592+0.13357384134227773j),(-0.876736798666958+0.8154630621973658j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.0881442443625999+0.19695645043813947j),(-1.05732385852916-0.04939873112692819j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(-0.010953472522165076+0.24759602255275923j),(-0.32800454750611857-0.7008124421139789j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.08879975005906421+0.2767179014349475j),(0.7149777995028024-0.5029621934724673j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.20192958035160752+0.27183431378449946j),(1.1964111001468793+0.3767462138992451j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.3084720769529513+0.22977387883419836j),(0.7581734182192825+1.122952866307181j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.38807655609608105+0.16262585597350945j),(-0.11989576728625106+1.0239992469472239j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.42995749784380155+0.09325332944337368j),(-0.5692934759694124+0.13195076260558292j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.43544527891965473+0.045316471070156586j),(-0.1376216201200881-0.7741921190159835j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.4130890406141235+0.0346727980924945j),(0.7923678441029341-0.8906096394497385j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.37096527726083095+0.06563141030991336j),(1.354354781481602-0.11587639389813163j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.31122529023105105+0.13128595668363519j),(0.9958259853271149+0.8602042568202048j)
